:START_ID,:TYPE,:END_ID,annotator,line_id,line_text,detail
214,IS_KILLED_BY,215,4,1,https://archive.org/details/dli.ernet.199817/,6.43.32-34
215,IS_HONOURED_BY,5,4,1,https://archive.org/details/dli.ernet.199817/,7.39.20
215,IS_SON_OF,224,4,1,https://archive.org/details/dli.ernet.199817/,1.17.14
216,IS_A_MESSENGER_OF,173,4,1,https://archive.org/details/dli.ernet.199817/,2.68.5
217,IS_CONFINEMENT_OF,218,4,1,https://archive.org/details/dli.ernet.199817/,3.56.32
218,IS_DAUGHTER_OF,8,4,1,https://archive.org/details/dli.ernet.199817/,1.1.27-28
218,IS_PLACED_BY,557,4,1,https://archive.org/details/dli.ernet.199817/,6.47.11-14
218,WAS_PLACED_AT,558,4,1,https://archive.org/details/dli.ernet.199817/,6.47.11-14
218,WAS_THREATENED_BY,727,4,1,https://archive.org/details/dli.ernet.199817/,5.24.41-43
221,IS_WIFE_OF,149,4,1,https://archive.org/details/dli.ernet.199817/,3.14.10-11
221,IS_DAUGHTER_OF,154,4,1,https://archive.org/details/dli.ernet.199817/,3.14.10-11
222,IS_SON_OF,221,4,1,https://archive.org/details/dli.ernet.199817/,3.14.16
222,IS_SON_OF,570,4,1,https://archive.org/details/dli.ernet.199817/,3.14.11-16
223,IS_MATERNAL_UNCLE_OF,10,4,1,https://archive.org/details/dli.ernet.199817/,2.1.2
223,IS_FATHER-IN-LAW_OF,70,4,1,https://archive.org/details/dli.ernet.199817/,1.13.24
223,IS_THE_KING_OF,417,4,1,https://archive.org/details/dli.ernet.199817/,1.13.24
224,ARE_SONS_OF,147,4,1,https://archive.org/details/dli.ernet.199817/,3.14.14-15
224,ARE_SONS_OF,149,4,1,https://archive.org/details/dli.ernet.199817/,3.14.14-15
225,IS_OCCUPIED_BY,128,4,1,https://archive.org/details/dli.ernet.199817/,7.23.17-ॊ9
225,IS_SITUATED_IN,226,4,1,https://archive.org/details/dli.ernet.199817/,7.23.17-19
227,IS_VISITED_BY,136,4,1,https://archive.org/details/dli.ernet.199817/,4.46.19
227,IS_SITUATED_IN,195,4,1,https://archive.org/details/dli.ernet.199817/,4.37.3
229,IS_SON_OF,230,4,1,https://archive.org/details/dli.ernet.199817/,6.119.17
230,WAS_EMANCIPATED_BY,229,4,1,https://archive.org/details/dli.ernet.199817/,6.119.16
231,IS_SON_OF,232,4,1,https://archive.org/details/dli.ernet.199817/,1.32.13
232,IS_FATHER_OF,376,4,1,https://archive.org/details/dli.ernet.199817/,1.32.7
233,IS_MOTHER_OF,231,4,1,https://archive.org/details/dli.ernet.199817/,1.32.13
233,IS_MOTHER_OF,374,4,1,https://archive.org/details/dli.ernet.199817/,1.32.2
234,WAS_RAPED_BY_INDRA,148,4,1,https://archive.org/details/dli.ernet.199817/,1.48.17-22
234,IS_WIFE_OF,235,4,1,https://archive.org/details/dli.ernet.199817/,1.48.16
235,IS_HUSBAND_OF,234,4,1,https://archive.org/details/dli.ernet.199817/,1.48.14-16
235,PRACTICED_AUSTERITIES_AT,472,4,1,https://archive.org/details/dli.ernet.199817/,1.48.14-16
236,ARE_SONS_OF,147,4,1,https://archive.org/details/dli.ernet.199817/,3.14.14-15
237,IS_VISITED_BY,116,4,1,https://archive.org/details/dli.ernet.199817/,4.41.10
237,IS_SITUATED_IN,210,4,1,https://archive.org/details/dli.ernet.199817/,4.41.10
238,LIVED_AT,239,4,1,https://archive.org/details/dli.ernet.199817/,6.22.32
238,DWELT_AT,621,4,1,https://archive.org/details/dli.ernet.199817/,6.22.29-39
240,IS_SON_OF,242,4,1,https://archive.org/details/dli.ernet.199817/,7.56.27
240,IS_SON_OF,715,4,1,https://archive.org/details/dli.ernet.199817/,7.56.27
242,HAS_BECAME_WIFE_OF,715,4,1,https://archive.org/details/dli.ernet.199817/,7.56.25-26
242,WAS_CURSED_BY,879,4,1,https://archive.org/details/dli.ernet.199817/,7.56.22-25
244,IS_VISITED_BY,136,4,1,https://archive.org/details/dli.ernet.199817/,4.40.34-36
244,IS_SITUATED_IN,243,4,1,https://archive.org/details/dli.ernet.199817/,4.40.34-36
247,IS_SITUTATED_ON_THE_BANKS_OF,246,4,1,https://archive.org/details/dli.ernet.199817/,1.70.3
248,IS_THE_PROGENITOR_OF,5,4,1,https://archive.org/details/dli.ernet.199817/,1.1.8
248,LIVED_AT_THE_BANK_OF,246,4,1,https://archive.org/details/dli.ernet.199817/,2.68.17
249,IS_KILLED_BY,148,4,1,https://archive.org/details/dli.ernet.199817/,1.24.18
250,IS_HONOURED_BY,5,4,1,https://archive.org/details/dli.ernet.199817/,7.39.22
251,WAS_READY_TO_KILL,5,4,1,https://archive.org/details/dli.ernet.199817/,6.9.2
253,IS_FAMOUS_FOR,254,4,1,https://archive.org/details/dli.ernet.199817/,2.70य23
255,IS_FATHER_OF,256,4,1,https://archive.org/details/dli.ernet.199817/,7.87.3
256,IS_SON_OF,255,4,1,https://archive.org/details/dli.ernet.199817/,7.87.3-7
256,IS_THE_KING_OF,257,4,1,https://archive.org/details/dli.ernet.199817/,7.87.3-7
258,IS_KILLED_BY,106,4,1,https://archive.org/details/dli.ernet.199817/,3.11.55-66
258,LIVED_AT,133,4,1,https://archive.org/details/dli.ernet.199817/,3.11.55-66
259,IS_RIDING_ANIMAL_OF,260,4,1,https://archive.org/details/dli.ernet.199817/,7.23(b).5
261,IS_VISITED_BY,10,4,1,https://archive.org/details/dli.ernet.199817/,2.71.12-13
261,IS_ABOUNDING_WITH,262,4,1,https://archive.org/details/dli.ernet.199817/,2.71.12-13
263,IS_VISITED_BY,116,4,1,https://archive.org/details/dli.ernet.199817/,4.41.9
263,IS_SITUATED_IN,210,4,1,https://archive.org/details/dli.ernet.199817/,4.41.9
264,IS_VISITED_BY,136,4,1,https://archive.org/details/dli.ernet.199817/,4.46.15
265,IS_SON_OF,8,4,1,https://archive.org/details/dli.ernet.199817/,1.71.4;1.71.5
265,IS_FATHER_OF,266,4,1,https://archive.org/details/dli.ernet.199817/,1.71.5ू
266,IS_FATHER_OF,267,4,1,https://archive.org/details/dli.ernet.199817/,1.71.5
268,IS_SON_OF,159,4,1,https://archive.org/details/dli.ernet.199817/,7.5.35-37
269,IS_WIFE_OF,159,4,1,https://archive.org/details/dli.ernet.199817/,7.5.35-37
270,IS_MOTHER_OF,269,4,1,https://archive.org/details/dli.ernet.199817/,"7.5.31,32,35"
271,IS_ANOTHER_NAME_OF,200,4,1,https://archive.org/details/dli.ernet.199817/,4.17.10
272,IS_DAUGHTER_OF,273,4,1,https://archive.org/details/dli.ernet.199817/,1.35.14-16
275,IS_MOTHER_OF,105,4,1,https://archive.org/details/dli.ernet.199817/,1.35.15
275,IS_MOTHER_OF,272,4,1,https://archive.org/details/dli.ernet.199817/,1.35.15
275,IS_WIFE_OF,273,4,1,https://archive.org/details/dli.ernet.199817/,1.35.14;1.35.15
275,IS_DAUGHTER_OF,274,4,1,https://archive.org/details/dli.ernet.199817/,1.35.14;1.35.15
276,IS_WIFE_OF,62,4,1,https://archive.org/details/dli.ernet.199817/,1.71.21-22
276,IS_DAUGHTER_OF,277,4,1,https://archive.org/details/dli.ernet.199817/,1.71.21-22
277,IS_BROTHER_OF,8,4,1,https://archive.org/details/dli.ernet.199817/,1.71.21-22
278,IS_SON_OF,279,4,1,https://archive.org/details/dli.ernet.199817/,4.41.4
281,LIVED_AT,280,4,1,https://archive.org/details/dli.ernet.199817/,6.27.27
282,IS_SEEN_BY,116,4,1,https://archive.org/details/dli.ernet.199817/,4.50.7
283,IS_FATHER_OF,114,4,1,https://archive.org/details/dli.ernet.199817/,7.36.36-37
283,IS_FATHER_OF,136,4,1,https://archive.org/details/dli.ernet.199817/,7.36.36-37
285,IS_HONOURED_BY,5,4,1,https://archive.org/details/dli.ernet.199817/,7.39.21
285,DWELT_AT,284,4,1,https://archive.org/details/dli.ernet.199817/,6.27.9
286,IS_HUSBAND_OF,287,4,1,https://archive.org/details/dli.ernet.199817/,1.34.7
287,IS_SISTER_OF,288,4,1,https://archive.org/details/dli.ernet.199817/,1.34.7
287,IS_DAUGHTER_OF,447,4,1,https://archive.org/details/dli.ernet.199817/,1.34.7
288,PRACTICED_AUSTERITIES_AT,721,4,1,https://archive.org/details/dli.ernet.199817/,1.61.4
289,IS_FATHER_OF,199,4,1,https://archive.org/details/dli.ernet.199817/,1.75.22-23
290,IS_SITUATED_IN_THE_MIDST_OF,291,4,1,https://archive.org/details/dli.ernet.199817/,4.40.44
293,IS_PROTECTED_BY,294,4,1,https://archive.org/details/dli.ernet.199817/,4.41.40-43
295,IS_A_KING_OF,1,4,1,https://archive.org/details/dli.ernet.199817/,7.111.10
296,IS_KILLED_BY,297,4,1,https://archive.org/details/dli.ernet.199817/,6.70.49-65
297,PLACE_WAS_VISITED_BY,123,4,1,https://archive.org/details/dli.ernet.199817/,5.6.25
298,WENT_IN_THE_SEARCH_OF,299,4,1,https://archive.org/details/dli.ernet.199817/,6.45.1-3
299,IS_SON_OF,128,4,1,https://archive.org/details/dli.ernet.199817/,7.30.1
299,DID_SACRIFICES_AT,678,4,1,https://archive.org/details/dli.ernet.199817/,6.82.23-24
300,WENT_IN_THE_SEARCH_OF,218,4,1,https://archive.org/details/dli.ernet.199817/,4.42.5
302,IS_VISITED_BY,5,4,1,https://archive.org/details/dli.ernet.199817/,1.3.23
303,IS_SON_OF,304,4,1,https://archive.org/details/dli.ernet.199817/,1.9.3
305,WAS_A_GUARD_OF,218,4,1,https://archive.org/details/dli.ernet.199817/,5.23.5-9
306,IS_SITUATED_NEAR,307,4,1,https://archive.org/details/dli.ernet.199817/,2.71.16
307,IS_CROSSED_BY,10,4,1,https://archive.org/details/dli.ernet.199817/,2.71.16
308,IS_MOTHER_OF,254,4,1,https://archive.org/details/dli.ernet.199817/,3.14.24
309,IS_VISITED_BY,10,4,1,https://archive.org/details/dli.ernet.199817/,2.71.3
310,CAME_TO_VISIT,311,4,1,https://archive.org/details/dli.ernet.199817/,7.90.9
312,IS_CREATED_BY,64,4,1,https://archive.org/details/dli.ernet.199817/,1.17.7
314,IS_ASKED_BY,312,4,1,https://archive.org/details/dli.ernet.199817/,6.74.29-34
314,IS_ASKED_TO_GO_TO,313,4,1,https://archive.org/details/dli.ernet.199817/,6.74.29-34
317,ARE_KILLED_BY,316,4,1,https://archive.org/details/dli.ernet.199817/,2.21.31
318,LIVED_AT,210,4,1,https://archive.org/details/dli.ernet.199817/,4.48.11-14
319,CAME_TO_GREET,5,4,1,https://archive.org/details/dli.ernet.199817/,7.1.2
320,IS_DAUGHTER_OF,149,4,1,https://archive.org/details/dli.ernet.199817/,3.14.22
321,IS_MOTHER_OF,320,4,1,https://archive.org/details/dli.ernet.199817/,3.14.22
321,IS_MOTHER_OF,884,4,1,https://archive.org/details/dli.ernet.199817/,3.14.21
321,IS_MOTHER_OF,885,4,1,https://archive.org/details/dli.ernet.199817/,3.14.21
323,REDUCED_TO_ASHES_BY,325,4,1,https://archive.org/details/dli.ernet.199817/,1.23.13
325,IS_THE_DESTROYER_OF,559,4,1,https://archive.org/details/dli.ernet.199817/,1.75.12
326,PLACE_WAS_VISITED_BY,314,4,1,https://archive.org/details/dli.ernet.199817/,5.6.24
327,IS_THE_DESTROYER_OF,328,4,1,https://archive.org/details/dli.ernet.199817/,1.40.24-30
329,IS_CROSSED_BY,10,4,1,https://archive.org/details/dli.ernet.199817/,2.71.15
330,IS_KILLED_BY,5,4,1,https://archive.org/details/dli.ernet.199817/,1.1.55-56
330,IS_SON_OF,570,4,1,https://archive.org/details/dli.ernet.199817/,3.71.7
333,IS_A_GENERAL_OF,334,4,1,https://archive.org/details/dli.ernet.199817/,3.23.32
334,IS_KILLED_BY,5,4,1,https://archive.org/details/dli.ernet.199817/,1.1.47
334,IS_BROTHER_OF,431,4,1,https://archive.org/details/dli.ernet.199817/,3.17.22
335,PLACE_WAS_VISITED_BY,314,4,1,https://archive.org/details/dli.ernet.199817/,5.6.26
336,HAS_RECEIVED_THE_HUNGER_OF,148,4,1,https://archive.org/details/dli.ernet.199817/,1.24.18-32
336,DEVASTATED_BY,337,4,1,https://archive.org/details/dli.ernet.199817/,1.24.18-32
337,IS_WIFE_OF,542,4,1,https://archive.org/details/dli.ernet.199817/,1.24.25-27
338,IS_SON_OF,337,4,1,https://archive.org/details/dli.ernet.199817/,1.24.25-27
340,IS_DAUGHTER_OF,151,4,1,https://archive.org/details/dli.ernet.199817/,5.37.9-11
341,IS_VISITED_BY,10,4,1,https://archive.org/details/dli.ernet.199817/,2.71.16
343,FORMED_AN_ALLIANCE_WITH,128,4,1,https://archive.org/details/dli.ernet.199817/,7.23.6-14
344,CAME_TO_GREET,5,4,1,https://archive.org/details/dli.ernet.199817/,7.1.4
347,IS_FATHER_OF,181,4,1,https://archive.org/details/dli.ernet.199817/,1.47.17
347,BORN_IN_THE_ROYAL_HOUSE_OF,348,4,1,https://archive.org/details/dli.ernet.199817/,1.47.16
347,IS_SON_OF,349,4,1,https://archive.org/details/dli.ernet.199817/,1.47.16
351,APPOINTED_BY,63,4,1,https://archive.org/details/dli.ernet.199817/,7.108.8
353,IS_A_PRIEST_TO,6,4,1,https://archive.org/details/dli.ernet.199817/,1.7.5
355,IS_ASKED_BY,136,4,1,https://archive.org/details/dli.ernet.199817/,4.43.12;4.43.17-18
355,WAS_SENT_TO,362,4,1,https://archive.org/details/dli.ernet.199817/,4.43.11
355,IS_ASKED_TO_GO_TO,576,4,1,https://archive.org/details/dli.ernet.199817/,4.43.12
355,WAS_ASKED_TO_VISIT,618,4,1,https://archive.org/details/dli.ernet.199817/,4.43.17-18
355,IS_ASKED_TO_GO_TO,719,4,1,https://archive.org/details/dli.ernet.199817/,4.43.11
355,WAS_ASKED_TO_VISIT,749,4,1,https://archive.org/details/dli.ernet.199817/,4.43.11
355,IS_ASKED_TO_GO_TO,793,4,1,https://archive.org/details/dli.ernet.199817/,4.43.2
355,WAS_ASKED_TO_VISIT,816,4,1,https://archive.org/details/dli.ernet.199817/,4.43.11
355,WAS_ASKED_TO_VISIT,867,4,1,https://archive.org/details/dli.ernet.199817/,4.43.28-29
357,IS_KILLED_BY,116,4,1,https://archive.org/details/dli.ernet.199817/,6.58.23
357,IS_OFFICER_OF,356,4,1,https://archive.org/details/dli.ernet.199817/,6.57.30
358,IS_DEFEATED_BY,128,4,1,https://archive.org/details/dli.ernet.199817/,6.7.8
358,IS_WIFE_OF,359,4,1,https://archive.org/details/dli.ernet.199817/,6.7.8
358,WAS_ABDUCTED_BY,818,4,1,https://archive.org/details/dli.ernet.199817/,"7.25.22,27"
360,IS_FATHER_OF,358,4,1,https://archive.org/details/dli.ernet.199817/,7.5.38.40
360,IS_HUSBAND_OF,361,4,1,https://archive.org/details/dli.ernet.199817/,7.5.38-40
361,IS_MOTHER_OF,13,4,1,https://archive.org/details/dli.ernet.199817/,7.5.37-40
361,IS_MOTHER_OF,356,4,1,https://archive.org/details/dli.ernet.199817/,7.5.37-40
361,IS_WIFE_OF,360,4,1,https://archive.org/details/dli.ernet.199817/,7.5.37-40
361,IS_DAUGHTER_OF,418,4,1,https://archive.org/details/dli.ernet.199817/,7.5.37-40
364,IS_BROTHER_OF,128,4,1,https://archive.org/details/dli.ernet.199817/,1.20.18
364,IS_OWNER_OF,365,4,1,https://archive.org/details/dli.ernet.199817/,2.91.19
364,IS_SON_OF,372,4,1,https://archive.org/details/dli.ernet.199817/,1.20.18
364,DWELT_AT,426,4,1,https://archive.org/details/dli.ernet.199817/,3.32.14
364,WAS_TAKEN_TO,652,4,1,https://archive.org/details/dli.ernet.199817/,7.15.34
364,WAS_CARRIED_TO,652,4,1,https://archive.org/details/dli.ernet.199817/,7.15.34
364,WAS_ACCOMPANIED_BY,689,4,1,https://archive.org/details/dli.ernet.199817/,7.15.6
364,WAS_CARRIED_BY,689,4,1,https://archive.org/details/dli.ernet.199817/,7.15.34
364,WAS_ACCOMPANIED_BY,759,4,1,https://archive.org/details/dli.ernet.199817/,7.15.16
365,IS_SITUATED_IN,363,4,1,https://archive.org/details/dli.ernet.199817/,2.91.19
366,IS_PASSED_BY,171,4,1,https://archive.org/details/dli.ernet.199817/,2.68.13
367,A_COURTIER_OF,5,4,1,https://archive.org/details/dli.ernet.199817/,7.43.2
368,IS_SITUATED_NEAR,369,4,1,https://archive.org/details/dli.ernet.199817/,2.68.16
371,IS_CROSSED_BY,10,4,1,https://archive.org/details/dli.ernet.199817/,2.71.6
372,IS_SON_OF,716,4,1,https://archive.org/details/dli.ernet.199817/,5.23.6-7
373,IS_FATHER_OF,374,4,1,https://archive.org/details/dli.ernet.199817/,1.32.2-3
373,IS_FATHER_OF,375,4,1,https://archive.org/details/dli.ernet.199817/,1.32.2-3
373,IS_FATHER_OF,376,4,1,https://archive.org/details/dli.ernet.199817/,1.32.2-3
373,IS_FATHER_OF,377,4,1,https://archive.org/details/dli.ernet.199817/,1.32.2-3
374,IS_SON_OF,232,4,1,https://archive.org/details/dli.ernet.199817/,1.32.2
377,IS_SON_OF,232,4,1,https://archive.org/details/dli.ernet.199817/,1.32.8-9
378,IS_SON_OF,379,4,1,https://archive.org/details/dli.ernet.199817/,7.17.8-13
378,IS_FATHER_OF,380,4,1,https://archive.org/details/dli.ernet.199817/,7.17.8-13
379,IS_FATHER_OF,774,4,1,https://archive.org/details/dli.ernet.199817/,1.17.11
382,IS_WIFE_OF,149,4,1,https://archive.org/details/dli.ernet.199817/,3.14.10-11
382,IS_DAUGHTER_OF,154,4,1,https://archive.org/details/dli.ernet.199817/,3.14.10-11
382,IS_MOTHER_OF,383,4,1,https://archive.org/details/dli.ernet.199817/,1.46.8
384,PRACTICED_AT,381,4,1,https://archive.org/details/dli.ernet.199817/,1.46.8
384,PRACTICED_BY,382,4,1,https://archive.org/details/dli.ernet.199817/,1.46.8
385,IS_BUILT_BY,5,4,1,https://archive.org/details/dli.ernet.199817/,7.108.4
385,IS_CAPITAL_OF,232,4,1,https://archive.org/details/dli.ernet.199817/,7.108.4
386,IS_FOUNDED_BY,232,4,1,https://archive.org/details/dli.ernet.199817/,1.32.6
387,IS_SON_OF,388,4,1,https://archive.org/details/dli.ernet.199817/,1.47.15
389,CAME_TO_GREET,5,4,1,https://archive.org/details/dli.ernet.199817/,7.1.2
390,IS_VISITED_BY,116,4,1,https://archive.org/details/dli.ernet.199817/,4.41.11
391,CAME_TO_VISIT,5,4,1,https://archive.org/details/dli.ernet.199817/,7.1.4
393,IS_SON_OF,16,4,1,https://archive.org/details/dli.ernet.199817/,6.27.20-23
394,HAS_LIVED_WITH,364,4,1,https://archive.org/details/dli.ernet.199817/,6.27.20-23
396,IS_VISITED_BY,5,4,1,https://archive.org/details/dli.ernet.199817/,3.69.7-8
396,IS_VISITED_BY,62,4,1,https://archive.org/details/dli.ernet.199817/,3.69.7-8
397,IS_VISITED_BY,355,4,1,https://archive.org/details/dli.ernet.199817/,4.43.25-27
398,IS_DAUGHTER_OF,399,4,1,https://archive.org/details/dli.ernet.199817/,3.14.11-13
399,IS_WIFE_OF,149,4,1,https://archive.org/details/dli.ernet.199817/,3.14.10-12;3.14.11-13
399,IS_DAUGHTER_OF,154,4,1,https://archive.org/details/dli.ernet.199817/,3.14.11-13
400,IS_CHURNED_BY,79,4,1,https://archive.org/details/dli.ernet.199817/,1.45.17
400,IS_CHURNED_BY,404,4,1,https://archive.org/details/dli.ernet.199817/,1.45.17
401,CAME_OUT_OF,400,4,1,https://archive.org/details/dli.ernet.199817/,1.45.17
406,IS_WIFE_OF,286,4,1,https://archive.org/details/dli.ernet.199817/,1.34.7-8
406,IS_ALIAS_OF,287,4,1,https://archive.org/details/dli.ernet.199817/,1.34.7-8
406,IS_SISTER_OF,288,4,1,https://archive.org/details/dli.ernet.199817/,1.34.7-8
407,IS_SON_OF,218,4,1,https://archive.org/details/dli.ernet.199817/,7.66.1-11
408,IS_BIRTHPLACE_OF,407,4,1,https://archive.org/details/dli.ernet.199817/,7.66.1-11
408,BELONGED_TO,409,4,1,https://archive.org/details/dli.ernet.199817/,7.66.1-11
409,FORESEEN_THE_DEATH_OF,190,4,1,https://archive.org/details/dli.ernet.199817/,1.3.21
409,TOOK_A_BATH_IN,433,4,1,https://archive.org/details/dli.ernet.199817/,1.2.3-4
409,WAS_THE_GURU_OF,794,4,1,https://archive.org/details/dli.ernet.199817/,1.2.4
410,ARE_APPOINTED_BY,148,4,1,https://archive.org/details/dli.ernet.199817/,1.37.23-24
410,ARE_DAUGHTERS_OF,154,4,1,https://archive.org/details/dli.ernet.199817/,1.37.23-24
411,WAS_FED_BY,410,4,1,https://archive.org/details/dli.ernet.199817/,1.37.23-24
413,ARE_PRODUCED_BY,412,4,1,https://archive.org/details/dli.ernet.199817/,1.21.13
415,LIVED_AT,414,4,1,https://archive.org/details/dli.ernet.199817/,7.26.30
416,IS_VISITED_BY,116,4,1,https://archive.org/details/dli.ernet.199817/,4.41.9
419,IS_VISITED_BY,116,4,1,https://archive.org/details/dli.ernet.199817/,4.41.12
420,IS_WIFE_OF,180,4,1,https://archive.org/details/dli.ernet.199817/,1.38.3
423,IS_DAUGHTER_OF,360,4,1,https://archive.org/details/dli.ernet.199817/,7.5.38-50
423,IS_DAUGHTER_OF,361,4,1,https://archive.org/details/dli.ernet.199817/,7.5.38-50
424,IS_KILLED_BY,200,4,1,https://archive.org/details/dli.ernet.199817/,7.63.22
425,WAS_CREATED_BY,64,4,1,https://archive.org/details/dli.ernet.199817/,1.24.8-9
426,IS_INVADED_BY,128,4,1,https://archive.org/details/dli.ernet.199817/,3.32.14
426,IS_SITUATED_NEAR,425,4,1,https://archive.org/details/dli.ernet.199817/,1.24.8
428,WAS_ISSUED_FROM,425,4,1,https://archive.org/details/dli.ernet.199817/,1.24.10
428,FLOWED_THROUGH,427,4,1,https://archive.org/details/dli.ernet.199817/,1.5.5
429,IS_THE_KING_OF,427,4,1,https://archive.org/details/dli.ernet.199817/,1.13.26
431,WAS_DISFIGURED_BY,5,4,1,https://archive.org/details/dli.ernet.199817/,1.1.46-48
431,IS_AN_INHABITANT_OF,510,4,1,https://archive.org/details/dli.ernet.199817/,1.1.46
432,IS_SITUTATED_ON_THE_BANKS_OF,105,4,1,https://archive.org/details/dli.ernet.199817/,1.1.29
433,IS_SITUATED_NEAR,105,4,1,https://archive.org/details/dli.ernet.199817/,1.2.3;1.2.3-4
433,WAS_ACCOMPANIED_BY,794,4,1,https://archive.org/details/dli.ernet.199817/,1.2.4
434,PARTICIPATED_THE_CORONATION_CEREMONY_OF,136,4,1,https://archive.org/details/dli.ernet.199817/,4.26.35
435,COMPLAINED_AGAINST_THE_ACTS_OF,128,4,1,https://archive.org/details/dli.ernet.199817/,1.15.6-11
435,ASSEMBLED_AT,436,4,1,https://archive.org/details/dli.ernet.199817/,1.15.4
436,IS_SACRIFICE_OF,70,4,1,https://archive.org/details/dli.ernet.199817/,1.15.4
437,IS_DAUGHTER_OF,438,4,1,https://archive.org/details/dli.ernet.199817/,3.14.27
438,IS_MOTHER_OF,439,4,1,https://archive.org/details/dli.ernet.199817/,3.14.28
440,ACCEPTED_THE_SUBMISSION_OF,128,4,1,https://archive.org/details/dli.ernet.199817/,7.19.5
440,ADMITTED_THE_SUPREMACY_OF,128,4,1,https://archive.org/details/dli.ernet.199817/,7.19.5
441,IS_THE_KINGDOM_OF,440,4,1,https://archive.org/details/dli.ernet.199817/,2.107.11-13
442,CAME_TO_VISIT,5,4,1,https://archive.org/details/dli.ernet.199817/,7.96.4
443,APPOINTED_BY,5,4,1,https://archive.org/details/dli.ernet.199817/,6.4.16
443,CAME_TO_VISIT,136,4,1,https://archive.org/details/dli.ernet.199817/,4.26.34
443,IS_APPOINTED_AS,444,4,1,https://archive.org/details/dli.ernet.199817/,6.4.16
445,IS_APPOINTED_AS,444,4,1,https://archive.org/details/dli.ernet.199817/,6.4.16
446,IS_SEEN_BY,62,4,1,https://archive.org/details/dli.ernet.199817/,4.33.9
446,BELONGED_TO,445,4,1,https://archive.org/details/dli.ernet.199817/,4.33.9
447,IS_FATHER_OF,288,4,1,https://archive.org/details/dli.ernet.199817/,1.34.6
447,BORN_BECAUSE_OF,436,4,1,https://archive.org/details/dli.ernet.199817/,1.34.5
448,IS_SON_OF,364,4,1,https://archive.org/details/dli.ernet.199817/,1.17.12
449,IS_CONQUERED_BY,10,4,1,https://archive.org/details/dli.ernet.199817/,7.101.11
449,IS_LAND_OF,435,4,1,https://archive.org/details/dli.ernet.199817/,7.101.11
450,CAME_TO_GREET,5,4,1,https://archive.org/details/dli.ernet.199817/,7.1.2
450,IS_SON_OF,122,4,1,https://archive.org/details/dli.ernet.199817/,7.100.1-5
451,IS_MATERNAL_UNCLE_OF,10,4,1,https://archive.org/details/dli.ernet.199817/,1.73.2
451,IS_THE_KING_OF,417,4,1,https://archive.org/details/dli.ernet.199817/,7.100.1-5
453,CAME_TO_GREET,5,4,1,https://archive.org/details/dli.ernet.199817/,7.1.2
454,DWELT_IN,290,4,1,https://archive.org/details/dli.ernet.199817/,4.41.42-43
456,IS_FOUNDED_BY,377,4,1,https://archive.org/details/dli.ernet.199817/,1.32.8-9
457,IS_ANOTHER_NAME_OF,456,4,1,https://archive.org/details/dli.ernet.199817/,1.32.8-9
458,IS_MESSENGER_OF,173,4,1,https://archive.org/details/dli.ernet.199817/,1.68.21-22
459,MET_WITH,5,4,1,https://archive.org/details/dli.ernet.199817/,1.1.30
459,MET_AT,432,4,1,https://archive.org/details/dli.ernet.199817/,1.1.30
460,ARE_ATTENDANTS_OF,364,4,1,https://archive.org/details/dli.ernet.199817/,4.43.23
462,FLOWED_BY_THE,463,4,1,https://archive.org/details/dli.ernet.199817/,3.15.11
466,IS_CROSSED_BY,5,4,1,https://archive.org/details/dli.ernet.199817/,2.49.10-11
466,SITUATED_TO_THE_SOUTH_OF,427,4,1,https://archive.org/details/dli.ernet.199817/,2.49.10-11
468,IS_SON_OF,469,4,1,https://archive.org/details/dli.ernet.199817/,6.28.10
469,WAS_CHARIOTEER_OF,148,4,1,https://archive.org/details/dli.ernet.199817/,6.102.6-7
469,HAD_A_FIGHT_WITH,299,4,1,https://archive.org/details/dli.ernet.199817/,
470,IS_KILLED_BY,114,4,1,https://archive.org/details/dli.ernet.199817/,4.22.27-29
471,ATTENDED_THE_DEMISE_COURT_OF,6,4,1,https://archive.org/details/dli.ernet.199817/,2.67.6-8
473,PLACE_WAS_VISITED_BY,314,4,1,https://archive.org/details/dli.ernet.199817/,5.6.23
474,IS_WIFE_OF,375,4,1,https://archive.org/details/dli.ernet.199817/,1.32.11
476,PLACE_WAS_VISITED_BY,123,4,1,https://archive.org/details/dli.ernet.199817/,5.6.24
477,IS_VISITED_BY,134,4,1,https://archive.org/details/dli.ernet.199817/,4.42.27-29
478,FOUGHT_AGAINST,128,4,1,https://archive.org/details/dli.ernet.199817/,6.26.27-28
480,WAS_THE_GUARD_OF,218,4,1,https://archive.org/details/dli.ernet.199817/,5.24.38-41
482,JOINED_THE_FORCE_OF,5,4,1,https://archive.org/details/dli.ernet.199817/,6.26.22
482,LIVED_AT,481,4,1,https://archive.org/details/dli.ernet.199817/,6.26.22
483,IS_SITUATED_NEAR,400,4,1,https://archive.org/details/dli.ernet.199817/,6.50.31
484,BORN_OF,400,4,1,https://archive.org/details/dli.ernet.199817/,7.23.22
487,IS_SON_OF,62,4,1,https://archive.org/details/dli.ernet.199817/,7.102.2
487,MADE_KING_OF,486,4,1,https://archive.org/details/dli.ernet.199817/,7.102.9
488,IS_SITUATED_IN,486,4,1,https://archive.org/details/dli.ernet.199817/,7.102.5
491,DWELT_IN_THE_HERMITAGE_OF,173,4,1,https://archive.org/details/dli.ernet.199817/,1.51.23
