:START_ID,:TYPE,:END_ID
760,IS_MINISTER_OF,136
761,DWELT_IN,290
762,ARE_CREATED_BY,763
763,IS_ANOTHER_NAME_OF,701
764,IS_KILLED_BY,148
765,IS_FATHER_OF,766
767,PLACE_WAS_VISITED_BY,123
768,HAD_BECOME_THE_PRAJAPATI__AFTER,769
770,IS_RULED_OVER_BY,256
773,IS_SON_OF,613
775,IS_SON_OF,497
778,WAS_DISTURBED_BY,777
782,HAS_CARRIED_THE_CORPS_OF,783
784,PROTECTION_INVOKED_BY,205
785,IS_HONOURED_BY,328
786,A_COURTIER_OF,5
786,REPLIED_TO,5
787,IS_MOTHER_OF,308
787,IS_DAUGHTER_OF,321
788,IS_SISTER_OF,789
788,WAS_MARRIED_TO,790
789,WENT_TO_FIGHT_WITH,128
789,PROTECTION_INVOKED_BY,205
789,WAS_ACCOMPANIED_BY,886
791,IS_DAUGHTER_OF,788
792,IS_PASSED_BY,10
796,IS_A_GENERAL_OF,128
797,IS_DAUGHTER_OF,399
797,IS_MOTHER_OF,798
799,PLACE_WAS_VISITED_BY,123
800,IS_SITUATED_IN,502
801,IS_KILLED_BY,200
804,WAS_CAPTURED_BY,128
804,IS_SITUATED_IN,803
805,PLACE_WAS_VISITED_BY,123
807,FLOWED_THROUGH,806
808,A_COURTIER_OF,5
809,IS_DEFEATED_BY,356
810,LIVED_NEAR_THE,396
812,WAS_THE_QUEEN_OF,813
815,IS_WIFE_OF,814
817,IS_KILLED_BY,200
819,A_COURTIER_OF,5
820,IS_FOUNDED_BY,63
821,WAS_PROTECTED_BY,822
822,IS_MATERNAL_UNCLE_OF,136
823,IS_SON_OF,288
824,IS_WIFE_OF,149
824,IS_DAUGHTER_OF,154
825,A_COURTIER_OF,10
826,IS_KILLED_BY,148
826,IS_DAUGHTER_OF,765
830,DWELT_AT,829
831,FLOWED_PAST_THE,426
832,WAS_USED_AS_A_CHURNER_DURING,833
834,DWELT_AT,835
838,IS_SON_OF,645
838,IS_FATHER_OF,839
840,WERE_VANQUISHED_BY,114
841,IS_DISCIPLE_OF,842
843,RECEIVED_THE_DIRT_OF,148
844,IS_A_PART_OF,302
845,WENT_TO_FIGHT_WITH,5
845,IS_A_GENERAL_OF,603
848,IS_OFFICER_OF,356
850,PLACE_WAS_VISITED_BY,123
851,IS_A_GENERAL_OF,334
853,IS_SON_OF,854
853,IS_FATHER_OF,855
857,IS_SON_OF,608
857,IS_FATHER_OF,854
859,IS_FOUNDED_BY,375
860,WAS_CURSED_BY,288
861,PLACE_WAS_VISITED_BY,123
863,WAS_MARRIED_TO,10
863,IS_DAUGHTER_OF,277
864,IS_DAUGHTER_OF,149
864,IS_DAUGHTER_OF,321
865,WORKED_AS_A_CHARIOTEER_OF,5
865,WAS_A_CHARIOTEER_OF,148
867,IS_SITUATED_NEAR,426
871,IS_THE_PRIEST_OF,6
873,IS_FLOWING_NEAR,875
876,FLOWED_THROUGH,493
877,WAS_LEFT_BY,139
879,OBTAINED_THE_POSITION_OF,752
880,IS_KILLED_BY,5
884,IS_DAUGHTER_OF,149
885,IS_DAUGHTER_OF,149
888,IS_SITUATED_NEAR,274
890,PLACE_WAS_VISITED_BY,123
890,WENT_TO_FIGHT_WITH,123
890,IS_SON_OF,128
891,CAME_TO_GREET,5
892,WAS_ACCOSTED_BY,288
894,IS_DAUGHTER_OF,893
897,BORN_OF,701
898,TOOK_REFUGE_WITH,200
899,IS_COUNSELLOR_OF,136
900,FOUGHT_AGAINST,5
901,FOUGHT_AGAINST,5
901,IS_A_GENERAL_OF,334
903,IS_SON_OF,58
905,IS_KILLED_BY,200
906,IS_CROSSED_BY,5
907,CAME_TO_GREET,5
910,ARE_CREATED_BY,763
911,IS_SOURCE_OF,906
912,PLACE_WAS_VISITED_BY,123
