sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
ἥσυχος δʼ ἐκβὰς ἐγὼ δωμάτων ἥκω πρὸς ὑμᾶς , Πενθέως οὐ φροντίσας .	O O O O O O O O O B-PERSON O O O	301	{'B-PERSON': ['Πενθέως']}	{'B-PERSON': ['Πενθέως']}	{'B-PERSON': ['Πενθέως']}	{'B-GOD': ['Πενθέως']}
ὡς δέ μοι δοκεῖ — ψοφεῖ γοῦν ἀρβύλη δόμων ἔσω — ἐς προνώπιʼ αὐτίχʼ ἥξει .	O O O O O O O O O O O O O O O O	302	{}	{'O': No answer as per your request}	{}	{'B-GOD': ['ἀρβύλη']}
τί ποτʼ ἄρʼ ἐκ τούτων ἐρεῖ ;	O O O O O O O	303	{}	{'O': []}	{}	{'B-GOD': ['Πόθος']}
ῥᾳδίως γὰρ αὐτὸν οἴσω , κἂν πνέων ἔλθῃ μέγα .	O O O O O O O O O O	304	{}	{'O': No entities recognized.}	{}	{'B-GOD': ['Πόθος']}
πρὸς σοφοῦ γὰρ ἀνδρὸς ἀσκεῖν σώφρονʼ εὐοργησίαν .	O O O O O O O O	305	{}	{'O': []}	{}	{'B-GOD': []}
πέπονθα δεινά ·	O O O	306	{}	{}	{}	{'B-GOD': []}
διαπέφευγέ μʼ ὁ ξένος , ὃς ἄρτι δεσμοῖς ἦν κατηναγκασμένος .	O O O O O O O O O O O	307	{'B-PERSON': ['ξένος']}	{'B-PERSON': ['ξένος']}	{}	{'B-GOD': [], 'B-LOC': [], 'B-GOD': [], 'B-ORG': [], 'B-NORP': [], 'B-WORK': [], 'B-EVENT': [], 'B-PERSON': ['ξένος']}
ἔα ἔα ·	O O O	308	{}	{}	{}	{'B-GOD': ['ἔα']}
ὅδʼ ἐστὶν ἁ νήρ ·	O O O O O	309	{'B-PERSON': ['νήρ']}	{'B-PERSON': ['ἁ νήρ']}	{}	{'B-GOD': ['ἁ']}
τί τάδε ;	O O O	310	{}	{'O': []}	{}	{'B-GOD': ['Πόθος']}
πῶς προνώπιος φαίνῃ πρὸς οἴκοις τοῖς ἐμοῖς , ἔξω βεβώς ;	O O O O O O O O O O O	311	{}	{'B-PERSON': ['προνώπιος']}	{}	{'B-GOD': [], 'LOC': ['οἴκοις'], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': ['πῶς', 'ἔξω']}
στῆσον πόδʼ , ὀργῇ δʼ ὑπόθες ἥσυχον πόδα .	O O O O O O O O O	312	{}	{'O': []}	{}	{'B-GOD': ['ὀργῇ']}
πόθεν σὺ δεσμὰ διαφυγὼν ἔξω περᾷς ;	O O O O O O O	313	{	{'O': No answer as per your request.}	{}	{'B-GOD': ['Πόθος']}
οὐκ εἶπον — ἢ οὐκ ἤκουσασ — ὅτι λύσει μέ τις ;	O O O O O O O O O O O O	314	{}	{'O': []}	{}	{'B-GOD': ['Πόθος']}
τοὺς λόγους γὰρ ἐσφέρεις καινοὺς ἀεί .	O O O O O O O	315	{'O': ['τοὺς', 'λόγους', 'γὰρ', 'ἐσφέρεις', 'καινοὺς', 'ἀεί']}	{'O': []}	{}	{'B-GOD': [], 'LOC': [], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': ['ἀεί']}
ὃς τὴν πολύβοτρυν ἄμπελον φύει βροτοῖς .	O O O O O O O	316	{ }	{'B-GOD': ['ὃς']}	{}	{'B-GOD': ['Πόθος']}
ὠνείδισας δὴ τοῦτο Διονύσῳ καλόν .	O O O B-GOD O O	317	{'B-PERSON': ['Διονύσῳ']}	{'B-GOD': ['Διονύσῳ']}	{'B-GOD': ['Διονύσῳ']}	{'B-GOD': ['Διονύσῳ']}
κλῄειν κελεύω πάντα πύργον ἐν κύκλῳ .	O O O O O O O	318	{}	{'O': No entries listed as per your request.}	{}	{'B-GOD': ['Πύργον']}
τί δʼ ;	O O O	319	{}	"{'O': ['τί', 'δʼ']} 

Since there are no named entities in this sentence, the answer is essentially empty. I will provide it as such:

{}"	{}	{'B-GOD': ['τί']}
οὐχ ὑπερβαίνουσι καὶ τείχη θεοί ;	O O O O O O	320	{'B-GOD': ['θεοί']}	{'B-GOD': ['θεοί']}	{'B-GOD': ['θεοί']}	{'B-GOD': ['θεοί']}
σοφὸς σοφὸς σύ , πλὴν ἃ δεῖ σʼ εἶναι σοφόν .	O O O O O O O O O O O	321	{}	{'O': []}	{}	{'B-GOD': []}
ἃ δεῖ μάλιστα , ταῦτʼ ἔγωγʼ ἔφυν σοφός .	O O O O O O O O O	322	{}	{'O': No output as per your request.}	{}	{'B-GOD': []}
κείνου δʼ ἀκούσας πρῶτα τοὺς λόγους μάθε , ὃς ἐξ ὄρους πάρεστιν ἀγγελῶν τί σοι ·	O O O O O O O O O O O O O O O O	323	{'O': ['κείνου', 'ἀκούσας', 'πρῶτα', 'τοὺς', 'λόγους', 'μάθε', 'ὃς', 'ἐξ', 'ὄρους', 'πάρεστιν', 'ἀγγελῶν', 'τί	{'B-GOD': ['ἄγγελων']}	{}	{'B-GOD': ['Πόθος']}
ἡμεῖς δέ σοι μενοῦμεν , οὐ φευξούμεθα .	O O O O O O O O	324	{}	{'O': []}	{}	{'B-PERSON': ['ἡμεῖς']}
Πενθεῦ κρατύνων τῆσδε Θηβαίας χθονός , ἥκω Κιθαιρῶνʼ ἐκλιπών , ἵνʼ οὔποτε λευκῆς χιόνος ἀνεῖσαν εὐαγεῖς βολαί .	B-PERSON O O B-LOC O O O B-LOC O O O O O O O O O O	325	{'B-PERSON': ['Πενθεῦ'], 'B-LOC': ['Θηβαίας', 'Κιθαιρῶνʼ']}	{'B-LOC': ['Θηβαίας', 'Κιθαιρῶν']}	{'LOC': ['Θηβαίας'], 'PERSON': ['Πενθεῦ', 'Κιθαιρῶν']}	{'B-GOD': ['Πενθεῦ']}
ἥκεις δὲ ποίαν προστιθεὶς σπουδὴν λόγου ;	O O O O O O O	326	{'O': ['ἥκεις', 'δὲ', 'ποίαν', 'προστιθεὶς', 'σπουδὴν', 'λόγου']}	{'O': []}	{}	{'B-GOD': []}
βάκχας ποτνιάδας εἰσιδών , αἳ τῆσδε γῆς οἴστροισι λευκὸν κῶλον ἐξηκόντισαν , ἥκω φράσαι σοὶ καὶ πόλει χρῄζων , ἄναξ , ὡς δεινὰ δρῶσι θαυμάτων τε κρείσσονα .	B-NORP O O O O O O O O O O O O O O O O O O O O O O O O O O O	327	{'B-NORP': ['βάκχας'], 'B-LOC': ['γῆς'], 'B-PERSON': ['ἄναξ']}	{'B-GOD': ['βάκχας']}	{'B-GOD': ['βάκχας']}	{'B-GOD': ['ἄναξ']}
θέλω δʼ ἀκοῦσαι , πότερά σοι παρρησίᾳ φράσω τὰ κεῖθεν ἢ λόγον στειλώμεθα ·	O O O O O O O O O O O O O O	328	{'O': ['θέλω', 'δʼ', 'ἀκοῦσαι', ',', 'πότερά', 'σοι', 'παρρησίᾳ', 'φράσω', 'τὰ', 'κεῖθεν', 'ἢ', 'λόγον', 'στείλώμεθα', '	{'O': No entities recognized.}	{}	{'B-GOD': ['Πόθος']}
τὸ γὰρ τάχος σου τῶν φρενῶν δέδοικʼ , ἄναξ , καὶ τοὐξύθυμον καὶ τὸ βασιλικὸν λίαν .	O O O O O O O O O O O O O O O O O	329	{'B-PERSON': ['ἄναξ']}	{'B-PERSON': ['ἄναξ']}	{}	{'B-GOD': ['ἄναξ']}
λέγʼ , ὡς ἀθῷος ἐξ ἐμοῦ πάντως ἔσῃ .	O O O O O O O O O	330	{}	{'O': No entities recognized.}	{}	{'B-GOD': ['ἀθῷος']}
τοῖς γὰρ δικαίοις οὐχὶ θυμοῦσθαι χρεών .	O O O O O O O	331	{}	{}	{}	{'B-GOD': []}
ὅσῳ δʼ ἂν εἴπῃς δεινότερα βακχῶν πέρι , τοσῷδε μᾶλλον τὸν ὑποθέντα τὰς τέχνας γυναιξὶ τόνδε τῇ δίκῃ προσθήσομεν .	O O O O O B-NORP O O O O O O O O O O O O O O	332	{}	{'B-GOD': ['βακχῶν']}	{'B-ORG': ['βακχῶν']}	{'B-GOD': ['Βάκχοι']}
ἀγελαῖα μὲν βοσκήματʼ ἄρτι πρὸς λέπας μόσχων ὑπεξήκριζον , ἡνίχʼ ἥλιος ἀκτῖνας ἐξίησι θερμαίνων χθόνα .	O O O O O O O O O O O O O O O O	333	{'B-GOD': ['ἥλιος']}	{'B-GOD': ['ἥλιος']}	{}	{'B-GOD': ['ἥλιος']}
ὁρῶ δὲ θιάσους τρεῖς γυναικείων χορῶν , ὧν ἦρχʼ ἑνὸς μὲν Αὐτονόη , τοῦ δευτέρου μήτηρ Ἀγαύη σή , τρίτου δʼ Ἰνὼ χοροῦ .	O O O O O O O O O O O B-PERSON O O O O B-PERSON O O O O B-PERSON O O	334	{'B-PERSON': ['Αὐτονόη', 'Ἀγαύη', 'Ἰνὼ']}	{'B-PERSON': ['Αὐτονόη', 'Ἀγαύη', 'Ἰνὼ']}	{'B-PERSON': ['Αὐτονόη', 'Ἀγαύη', 'Ἰνὼ']}	{'B-GOD': ['Αὐτονόη', 'Ἰνὼ']}
ηὗδον δὲ πᾶσαι σώμασιν παρειμέναι , αἳ μὲν πρὸς ἐλάτης νῶτʼ ἐρείσασαι φόβην , αἳ δʼ ἐν δρυὸς φύλλοισι πρὸς πέδῳ κάρα εἰκῇ βαλοῦσαι σωφρόνως , οὐχ ὡς σὺ φῂς ᾠνωμένας κρατῆρι καὶ λωτοῦ ψόφῳ θηρᾶν καθʼ ὕλην Κύπριν ἠρημωμένας .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-GOD O O	335	{'B-GOD': ['Κύπριν']}	{'B-GOD': ['Κύπριν']}	{'GOD': ['Κύπριν']}	{'B-GOD': ['Κρατῆρι', 'Κύπριν']}
ἡ σὴ δὲ μήτηρ ὠλόλυξεν ἐν μέσαις σταθεῖσα βάκχαις , ἐξ ὕπνου κινεῖν δέμας , μυκήμαθʼ ὡς ἤκουσε κεροφόρων βοῶν .	O O O O O O O O B-NORP O O O O O O O O O O O O	336	{}	{'B-GOD': ['βάκχαις']}	{'B-ORG': ['βάκχαις']}	{'B-GOD': ['βάκχαι']}
αἳ δʼ ἀποβαλοῦσαι θαλερὸν ὀμμάτων ὕπνον ἀνῇξαν ὀρθαί , θαῦμʼ ἰδεῖν εὐκοσμίας , νέαι παλαιαὶ παρθένοι τʼ ἔτʼ ἄζυγες .	O O O O O O O O O O O O O O O O O O O O	337	{'O': ['θαλερὸν', 'ὀμμάτων', 'ὕπνον', 'ἀνῇξαν', 'ὀρθαί', 'θαῦμʼ', 'ἰδεῖν', 'εὐκοσμίας', 'νέαι', 'πα	{'B-NORP': ['παρθένοι']}	{}	{'B-GOD': ['Χάριτες']}
καὶ πρῶτα μὲν καθεῖσαν εἰς ὤμους κόμας νεβρίδας τʼ ἀνεστείλανθʼ ὅσαισιν ἁμμάτων σύνδεσμʼ ἐλέλυτο , καὶ καταστίκτους δορὰς ὄφεσι κατεζώσαντο λιχμῶσιν γένυν .	O O O O O O O O O O O O O O O O O O O O O O O	338	{}	{'B-GOD': []}	{}	{'B-GOD': ['Πόθος']}
αἳ δʼ ἀγκάλαισι δορκάδʼ ἢ σκύμνους λύκων ἀγρίους ἔχουσαι λευκὸν ἐδίδοσαν γάλα , ὅσαις νεοτόκοις μαστὸς ἦν σπαργῶν ἔτι βρέφη λιπούσαις ·	O O O O O O O O O O O O O O O O O O O O O O	339	No named entities were recognized in the sentence provided.	{'B-LOC': []}	{}	{'B-GOD': [], 'LOC': [], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': ['ἀγκάλαισι', 'σκύμνους', 'λύκων', 'ἀγ
ἐπὶ δʼ ἔθεντο κισσίνους στεφάνους δρυός τε μίλακός τʼ ἀνθεσφόρου .	O O O O O O O O O O O	340	{}	{'B-GOD': []}	{}	{'B-GOD': ['ἐπὶ']}
θύρσον δέ τις λαβοῦσʼ ἔπαισεν ἐς πέτραν , ὅθεν δροσώδης ὕδατος ἐκπηδᾷ νοτίς ·	O O O O O O O O O O O O O O	341	{}	{'B-GOD': [], 'B-LOC': [], 'B-PERSON': [], 'B-ORG': [], 'B-NORP': [], 'B-WORK': [], 'B-EVENT': [], 'B-LANGUAGE': []}	{}	{'B-GOD': [], 'B-LOC': ['πέτρα'], 'B-GOD': [], 'B-LOC': [], 'B-ORG': [], 'B-NORP': [], 'B-WORK': [], 'B-EVENT': [], 'B-PERSON': [], 'B-LANGUAGE':
ἄλλη δὲ νάρθηκʼ ἐς πέδον καθῆκε γῆς , καὶ τῇδε κρήνην ἐξανῆκʼ οἴνου θεός ·	O O O O O O O O O O O O O O O	342	{'B-GOD': ['θεός']}	{'B-GOD': ['θεός']}	{'B-GOD': ['θεός']}	{'B-GOD': ['θεός']}
ὅσαις δὲ λευκοῦ πώματος πόθος παρῆν , ἄκροισι δακτύλοισι διαμῶσαι χθόνα γάλακτος ἑσμοὺς εἶχον ·	O O O O O O O O O O O O O O O	343	{}	{'B-GOD': ['Πόθος']}	{}	{'B-GOD': ['Πόθος']}
ἐκ δὲ κισσίνων θύρσων γλυκεῖαι μέλιτος ἔσταζον ῥοαί .	O O O O O O O O O	344	{}	{'B-GOD': []}	{}	{'B-GOD': ['Πόθος']}
ὥστʼ , εἰ παρῆσθα , τὸν θεὸν τὸν νῦν ψέγεις εὐχαῖσιν ἂν μετῆλθες εἰσιδὼν τάδε .	O O O O O O O O O O O O O O O O	345	{'B-GOD': ['θεὸν']}	{'B-GOD': ['θεὸν']}	{'B-GOD': ['θεόν']}	{'B-GOD': ['θεός']}
ξυνήλθομεν δὲ βουκόλοι καὶ ποιμένες , κοινῶν λόγων δώσοντες ἀλλήλοις ἔριν ὡς δεινὰ δρῶσι θαυμάτων τʼ ἐπάξια ·	O O O O O O O O O O O O O O O O O O	346	{'B-NORP': ['βουκόλοι', 'ποιμένες']}	{'B-NORP': ['βουκόλοι', 'ποιμένες']}	{}	{'B-GOD': [], 'LOC': ['βουκόλοι', 'ποιμένες'], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': ['κοινῶν']}
καί τις πλάνης κατʼ ἄστυ καὶ τρίβων λόγων ἔλεξεν εἰς ἅπαντας ·	O O O O O O O O O O O O	347	{}	{'B-NORP': ['τρίβων']}	{}	{'B-GOD': [], 'LOC': ['ἄστυ'], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': []}
Ὦ σεμνὰς πλάκας ναίοντες ὀρέων , θέλετε θηρασώμεθα Πενθέως Ἀγαύην μητέρʼ ἐκ βακχευμάτων χάριν τʼ ἄνακτι θώμεθα ;	O O O O O O O O B-PERSON B-PERSON O O O O O O O O	348	{'B-PERSON': ['Πενθέως', 'Ἀγαύην']}	{'B-PERSON': ['Πενθέως', 'Ἀγαύην']}	{'B-PERSON': ['Πενθέως', 'Ἀγαύην']}	{'B-GOD': ['Πενθέως']}
εὖ δʼ ἡμῖν λέγειν ἔδοξε , θάμνων δʼ ἐλλοχίζομεν φόβαις κρύψαντες αὑτούς ·	O O O O O O O O O O O O O	349	{}	{'O': []}	{}	{'B-GOD': ['εὖ']}
αἳ δὲ τὴν τεταγμένην ὥραν ἐκίνουν θύρσον ἐς βακχεύματα , Ἴακχον ἀθρόῳ στόματι τὸν Διὸς γόνον Βρόμιον καλοῦσαι ·	O O O O O O O O O O B-GOD O O O B-GOD O B-GOD O O	350	{'B-GOD': ['Ἴακχον', 'Διός', 'Βρόμιον']}	{'B-GOD': ['Ἴακχον', 'Διὸς', 'Βρόμιον']}	{'B-GOD': ['Ἴακχον', 'Διὸς', 'Βρόμιον']}	{'B-GOD': ['Διός']}
πᾶν δὲ συνεβάκχευʼ ὄρος καὶ θῆρες , οὐδὲν δʼ ἦν ἀκίνητον δρόμῳ .	O O O O O O O O O O O O O	351	{}	{'B-GOD': [], 'B-LOC': [], 'B-PERSON': [], 'B-ORG': [], 'B-NORP': [], 'B-WORK': [], 'B-EVENT': [], 'B-LANGUAGE': []}	{}	{'B-GOD': [], 'LOC': ['ὄρος'], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': []}
κυρεῖ δʼ Ἀγαύη πλησίον θρῴσκουσά μου ·	O O B-PERSON O O O O	352	{'B-PERSON': ['Ἀγαύη']}	{'B-PERSON': ['Ἀγαύη']}	{}	{'B-GOD': ['Ἀγαύη']}
κἀ γὼ ʼξεπήδησʼ ὡς συναρπάσαι θέλων , λόχμην κενώσας ἔνθʼ ἐκρυπτόμην δέμας .	O O O O O O O O O O O O O	353	{'O': ['κἀ', 'γὼ', 'ʼξεπήδησʼ', 'ὡς', 'συναρπάσαι', 'θέλων', 'λόχμην', 'κενώσας', 'ἔνθʼ', 'ἐκρυπτόμην	{'B-O': No entities recognized.}	{}	{'B-GOD': ['Χάριτες', 'Πόθος']}
ἣ δʼ ἀνεβόησεν ·	O O O O	354	{'B-PERSON': ['ἣ']}	{}	{}	{'B-GOD': ['ἐκεῖ']}
Ὦ δρομάδες ἐμαὶ κύνες , θηρώμεθʼ ἀνδρῶν τῶνδʼ ὕπʼ ·	O O O O O O O O O O	355	{'B-NORP': ['δρομάδες'], 'B-PERSON': ['ἀνδρῶν']}	{'O': [], 'B-NORP': []}	{'NORP': ['δρομάδες'], 'PERSON': ['κύνες']}	{'B-GOD': [], 'LOC': [], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': ['Ὦ', 'δρόμαδες', 'ἐμαὶ', 'κύνες', 'ἀ
ἀλλʼ ἕπεσθέ μοι , ἕπεσθε θύρσοις διὰ χερῶν ὡπλισμέναι .	O O O O O O O O O O	356	{}	{'O': No output as per your request}	{}	{'B-GOD': ['Πόθος']}
ἡμεῖς μὲν οὖν φεύγοντες ἐξηλύξαμεν βακχῶν σπαραγμόν , αἳ δὲ νεμομέναις χλόην μόσχοις ἐπῆλθον χειρὸς ἀσιδήρου μέτα .	O O O O O O O O O O O O O O O O O O	357	{'NORP': ['βακχῶν']}	{'B-GOD': ['βακχῶν']}	{'O': ['βακχῶν']}	{'B-GOD': ['Χλόη']}
καὶ τὴν μὲν ἂν προσεῖδες εὔθηλον πόριν μυκωμένην ἔχουσαν ἐν χεροῖν δίχα , ἄλλαι δὲ δαμάλας διεφόρουν σπαράγμασιν .	O O O O O O O O O O O O O O O O O O O	358	{}	{'O': []}	{}	{'B-GOD': ['Πόριν']}
εἶδες δʼ ἂν ἢ πλεύρʼ ἢ δίχηλον ἔμβασιν ῥιπτόμενʼ ἄνω τε καὶ κάτω ·	O O O O O O O O O O O O O O	359	{}	{'O': No entities recognized.}	{}	{'B-GOD': ['ἄνω', 'κάτω']}
κρεμαστὰ δὲ ἔσταζʼ ὑπʼ ἐλάταις ἀναπεφυρμένʼ αἵματι .	O O O O O O O O	360	{'B-GOD': ['ἔσταζʼ']}	{'O': No entities recognized.}	{}	{'B-GOD': ['ἐλάταις']}
ταῦροι δʼ ὑβρισταὶ κ ἀς κέρας θυμούμενοι τὸ πρόσθεν ἐσφάλλοντο πρὸς γαῖαν δέμας , μυριάσι χειρῶν ἀγόμενοι νεανίδων .	O O O O O O O O O O O O O O O O O O O	361	{}	{'B-NORP': ['νεανίδων']}	{}	{'B-GOD': ['θυμούμενοι']}
θᾶσσον δὲ διεφοροῦντο σαρκὸς ἐνδυτὰ ἢ σὲ ξυνάψαι βλέφαρα βασιλείοις κόραις .	O O O O O O O O O O O O	362	{}	{'B-NORP': ['βασιλείοις']}	{}	{'B-GOD': ['Χάριτες']}
χωροῦσι δʼ ὥστʼ ὄρνιθες ἀρθεῖσαι δρόμῳ πεδίων ὑποτάσεις , αἳ παρʼ Ἀσωποῦ ῥοαῖς εὔκαρπον ἐκβάλλουσι Θηβαίων στάχυν ·	O O O O O O O O O O O B-LOC O O O B-NORP O O	363	{'B-LOC': ['Ἀσωποῦ', 'Θηβαίων']}	{'B-LOC': ['Ἀσωποῦ', 'Θηβαίων']}	{'LOC': ['Ασωποῦ', 'Θηβαίων']}	{'B-GOD': ['Ἀσωπός']}
Ὑσιάς τʼ Ἐρυθράς θʼ , αἳ Κιθαιρῶνος λέπας νέρθεν κατῳκήκασιν , ὥστε πολέμιοι , ἐπεσπεσοῦσαι πάντʼ ἄνω τε καὶ κάτω διέφερον ·	B-LOC O B-LOC O O O B-LOC O O O O O O O O O O O O O O O	364	{'B-PERSON': ['Ὑσιάς'], 'B-LOC': ['Ἐρυθράς', 'Κιθαιρῶνος']}	{'B-LOC': ['Κιθαιρῶνος'], 'B-NORP': ['Ὑσιάς', 'Ἐρυθράς']}	{'LOC': ['Ἐρυθράς', 'Κιθαιρῶνος']}	{'B-GOD': ['Πόθος']}
ἥρπαζον μὲν ἐκ δόμων τέκνα ·	O O O O O O	365	{'O': ['ἥρπαζον', 'μὲν', 'ἐκ', 'δόμων', 'τέκνα']}	{'O': No output as per your request.}	{}	{'B-GOD': []}
ὁπόσα δʼ ἐπʼ ὤμοις ἔθεσαν , οὐ δεσμῶν ὕπο προσείχετʼ οὐδʼ ἔπιπτεν ἐς μέλαν πέδον , οὐ χαλκός , οὐ σίδηρος ·	O O O O O O O O O O O O O O O O O O O O O O	366	{}	{'B-O': No entries listed as per your request}	{}	{'B-GOD': ['Πόθος']}
ἐπὶ δὲ βοστρύχοις πῦρ ἔφερον , οὐδʼ ἔκαιεν .	O O O O O O O O O	367	{}	{'O': []}	{}	{'B-GOD': ['Πύρ']}
οἳ δʼ ὀργῆς ὕπο ἐς ὅπλʼ ἐχώρουν φερόμενοι βακχῶν ὕπο ·	O O O O O O O O O O O	368	{'B-NORP': ['βακχῶν']}	{'B-GOD': ['βακχῶν']}	{'B-GOD': ['βακχῶν']}	{'B-GOD': ['ὀργῆς']}
οὗπερ τὸ δεινὸν ἦν θέαμʼ ἰδεῖν , ἄναξ .	O O O O O O O O O	369	{}	{'B-PERSON': ['ἄναξ']}	{}	{'B-GOD': ['ἄναξ']}
τοῖς μὲν γὰρ οὐχ ᾕμασσε λογχωτὸν βέλος , κεῖναι δὲ θύρσους ἐξανιεῖσαι χερῶν ἐτραυμάτιζον κἀπενώτιζον φυγῇ γυναῖκες ἄνδρας , οὐκ ἄνευ θεῶν τινος .	O O O O O O O O O O O O O O O O O O O O O O O O	370	{'B-NORP': ['γυναῖκες', 'ἄνδρας'], 'B-GOD': ['θεῶν']}	{'B-GOD': ['θεῶν']}	{'B-GOD': ['θεῶν']}	{'B-GOD': ['θεῶν']}
πάλιν δʼ ἐχώρουν ὅθεν ἐκίνησαν πόδα , κρήνας ἐπʼ αὐτὰς ἃς ἀνῆκʼ αὐταῖς θεός .	O O O O O O O O O O O O O O O	371	{'B-GOD': ['θεός']}	{'B-GOD': ['θεός']}	{'B-GOD': ['θεός']}	{'B-GOD': ['θεός']}
νίψαντο δʼ αἷμα , σταγόνα δʼ ἐκ παρηίδων γλώσσῃ δράκοντες ἐξεφαίδρυνον χροός .	O O O O O O O O O O O O O	372	{'B-PERSON': ['δράκοντες']}	{'B-GOD': ['δράκοντες']}	{}	{'B-GOD': ['Παρηίδες']}
τὸν δαίμονʼ οὖν τόνδʼ ὅστις ἔστʼ , ὦ δέσποτα , δέχου πόλει τῇδʼ ·	O O O O O O O O O O O O O O	373	{'O': ['τὸν', 'δαίμονʼ', 'οὖν', 'τόνδʼ', 'ὅστις', 'ἔστʼ', ',', 'ὦ', 'δέσποτα', ',', 'δέχου', 'πόλει', 'τῇδ	{'B-GOD': ['δαίμονʼ']}	{'B-GOD': ['δαίμονʼ'], 'B-LOC': ['πόλει']}	{'B-GOD': ['δαιμων']}
ὡς τά τʼ ἄλλʼ ἐστὶν μέγας , κἀκεῖνό φασιν αὐτόν , ὡς ἐγὼ κλύω , τὴν παυσίλυπον ἄμπελον δοῦναι βροτοῖς .	O O O O O O O O O O O O O O O O O O O O O	374	{'B-GOD': ['αὐτόν']}	{'B-GOD': ['αὐτόν']}	{}	{'B-GOD': ['Πόθος']}
οἴνου δὲ μηκέτʼ ὄντος οὐκ ἔστιν Κύπρις οὐδʼ ἄλλο τερπνὸν οὐδὲν ἀνθρώποις ἔτι .	O O O O O O B-GOD O O O O O O O	375	{'B-GOD': ['Κύπρις']}	{'B-GOD': ['Κύπρις']}	{'LOC': ['Κύπρις']}	{'B-GOD': ['Κύπρις']}
ταρβῶ μὲν εἰπεῖν τοὺς λόγους ἐλευθέρους πρὸς τὸν τύραννον , ἀλλʼ ὅμως εἰρήσεται ·	O O O O O O O O O O O O O O	376	{'O': ['ταρβῶ', 'μὲν', 'εἰπεῖν', 'τοὺς', 'λόγους', 'ἐλευθέρους', 'πρὸς', 'τὸν', 'τύραννον', 'ἀλλʼ', 'ὅ	{'B-NORP': ['τύραννον']}	{}	{'B-GOD': [], 'LOC': [], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': ['τὸν']}
Διόνυσος ἥσσων οὐδενὸς θεῶν ἔφυ .	B-GOD O O O O O	377	{'B-GOD': ['Διόνυσος']}	{'B-GOD': ['Διόνυσος']}	{'B-GOD': ['Διόνυσος']}	{'B-GOD': ['Διόνυσος']}
ἤδη τόδʼ ἐγγὺς ὥστε πῦρ ὑφάπτεται ὕβρισμα βακχῶν , ψόγος ἐς Ἕλληνας μέγας .	O O O O O O O B-NORP O O O B-NORP O O	378	{'B-NORP': ['Ἕλληνας']}	{'B-NORP': ['Ἕλληνας']}	{'NORP': ['βακχῶν', 'Ἕλληνας']}	{'B-GOD': ['Ἕλληνες']}
ἀλλʼ οὐκ ὀκνεῖν δεῖ ·	O O O O O	379		{}	{}	{'B-GOD': []}
στεῖχʼ ἐπʼ Ἠλέκτρας ἰὼν πύλας ·	O O B-PERSON O O O	380	{'B-PERSON': ['Ἠλέκτρας']}	{'B-PERSON': ['Ἠλέκτρας']}	{'LOC': ['Ἠλέκτρας']}	{'B-GOD': ['Ἠλέκτρα']}
κέλευε πάντας ἀσπιδηφόρους ἵππων τʼ ἀπαντᾶν ταχυπόδων ἐπεμβάτας πέλτας θʼ ὅσοι πάλλουσι καὶ τόξων χερὶ ψάλλουσι νευράς , ὡς ἐπιστρατεύσομεν βάκχαισιν ·	O O O O O O O O O O O O O O O O O O O O B-NORP O	381	{'B-NORP': ['βάκχαισιν']}	{'B-NORP': ['βάκχαισιν']}	{'B-GOD': ['Βάκχαι']}	{'B-GOD': ['βάκχαι']}
οὐ γὰρ ἀλλʼ ὑπερβάλλει τάδε , εἰ πρὸς γυναικῶν πεισόμεσθʼ ἃ πάσχομεν .	O O O O O O O O O O O O O	382	{}	{'B-NORP': ['γυναικῶν']}	{}	{'B-GOD': [], 'LOC': [], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': ['γυναικῶν']}
πείθῃ μὲν οὐδέν , τῶν ἐμῶν λόγων κλύων , Πενθεῦ ·	O O O O O O O O O B-PERSON O	383	{'B-PERSON': ['Πενθεῦ']}	{'B-PERSON': ['Πενθεῦ']}	{'PERSON': ['Πενθεῦ']}	{'B-GOD': ['Πενθεῦ']}
