:START_ID,:TYPE,:END_ID,annotator,line_id,line_text,detail
5351,IS_SYNONYM_OF,5368,3,254324,पाक्यं क्षारो यवक्षारो यावशूको यवाग्रजः,
5366,IS_SYNONYM_OF,5368,3,254324,पाक्यं क्षारो यवक्षारो यावशूको यवाग्रजः,
5367,IS_SYNONYM_OF,5368,3,254324,पाक्यं क्षारो यवक्षारो यावशूको यवाग्रजः,
5369,IS_SYNONYM_OF,5368,3,254324,पाक्यं क्षारो यवक्षारो यावशूको यवाग्रजः,
5369,IS_SYNONYM_OF,2697,3,254325,स्वर्जिकाऽपि स्मृतः क्षारः कापोतः सुखवर्चकः २५२,
5371,IS_SYNONYM_OF,2697,3,254325,स्वर्जिकाऽपि स्मृतः क्षारः कापोतः सुखवर्चकः २५२,
5372,IS_SYNONYM_OF,2697,3,254325,स्वर्जिकाऽपि स्मृतः क्षारः कापोतः सुखवर्चकः २५२,
5374,IS_VARIANT_OF,2697,3,254326,कथितः स्वर्जिकाभेदो विशेषज्ञैः सुवर्चिका,
37,IS_SNIGDHA_RUUKSHA_GUNA_OF,5368,3,254327,यवक्षारो लघुः स्निग्धः सुसूक्ष्मो वह्निदीपनः २५३,
42,IS_LAGHU_GURU_GUNA_OF,5368,3,254327,यवक्षारो लघुः स्निग्धः सुसूक्ष्मो वह्निदीपनः २५३,
377,IS_INCREASED_BY,5368,3,254327,यवक्षारो लघुः स्निग्धः सुसूक्ष्मो वह्निदीपनः २५३,
4104,IS_SUUKSHMA_STHUULA_GUNA_OF,5368,3,254327,यवक्षारो लघुः स्निग्धः सुसूक्ष्मो वह्निदीपनः २५३,सु::QUALIFIER
75,IS_PASSIVISED_BY,5368,3,254328,निहन्ति शूलवातामश्लेष्मश्वासगलामयान्,
138,IS_CURED_BY,5368,3,254328,निहन्ति शूलवातामश्लेष्मश्वासगलामयान्,
646,IS_CURED_BY,5368,3,254328,निहन्ति शूलवातामश्लेष्मश्वासगलामयान्,
912,IS_PASSIVISED_BY,5368,3,254328,निहन्ति शूलवातामश्लेष्मश्वासगलामयान्,
4177,IS_CURED_BY,5368,3,254328,निहन्ति शूलवातामश्लेष्मश्वासगलामयान्,
5375,IS_SYNONYM_OF,203,3,254328,निहन्ति शूलवातामश्लेष्मश्वासगलामयान्,
5375,IS_CURED_BY,5368,3,254328,निहन्ति शूलवातामश्लेष्मश्वासगलामयान्,
348,IS_CURED_BY,5368,3,254329,पाण्ड्वर्शोग्रहणीगुल्मानाहप्लीहहृदामयान् २५४,
521,IS_CURED_BY,5368,3,254329,पाण्ड्वर्शोग्रहणीगुल्मानाहप्लीहहृदामयान् २५४,
578,IS_CURED_BY,5368,3,254329,पाण्ड्वर्शोग्रहणीगुल्मानाहप्लीहहृदामयान् २५४,
581,IS_CURED_BY,5368,3,254329,पाण्ड्वर्शोग्रहणीगुल्मानाहप्लीहहृदामयान् २५४,
595,IS_CURED_BY,5368,3,254329,पाण्ड्वर्शोग्रहणीगुल्मानाहप्लीहहृदामयान् २५४,
670,IS_CURED_BY,5368,3,254329,पाण्ड्वर्शोग्रहणीगुल्मानाहप्लीहहृदामयान् २५४,
1906,IS_CURED_BY,5368,3,254329,पाण्ड्वर्शोग्रहणीगुल्मानाहप्लीहहृदामयान् २५४,
581,IS_CURED_BY,2697,3,254330,स्वर्जिकाऽल्पगुणा तस्माद्विज्ञेया गुल्मशूलहृत्,
646,IS_CURED_BY,2697,3,254330,स्वर्जिकाऽल्पगुणा तस्माद्विज्ञेया गुल्मशूलहृत्,
2697,HAS_GAUNA_PROPERTY_AS,5368,3,254330,स्वर्जिकाऽल्पगुणा तस्माद्विज्ञेया गुल्मशूलहृत्,
5374,HAS_SAME_PROPERTY_AS,2697,3,254331,सुवर्चिका स्वर्जिकावद् बोद्धव्या गुणतो जनैः २५५,
5369,IS_SYNONYM_OF,5378,3,254332,सौभाग्यं टङ्कणं क्षारं धातुद्रा वकमुच्यते,
5376,IS_SYNONYM_OF,5378,3,254332,सौभाग्यं टङ्कणं क्षारं धातुद्रा वकमुच्यते,
5377,IS_SYNONYM_OF,5378,3,254332,सौभाग्यं टङ्कणं क्षारं धातुद्रा वकमुच्यते,
61,IS_SNIGDHA_RUUKSHA_GUNA_OF,5378,3,254333,टङ्कणं वह्निकृद्रू क्षं कफहृद्वातपित्तकृत् २५६,
63,IS_PASSIVISED_BY,5378,3,254333,टङ्कणं वह्निकृद्रू क्षं कफहृद्वातपित्तकृत् २५६,
75,IS_VITIATED_BY,5378,3,254333,टङ्कणं वह्निकृद्रू क्षं कफहृद्वातपित्तकृत् २५६,
76,IS_VITIATED_BY,5378,3,254333,टङ्कणं वह्निकृद्रू क्षं कफहृद्वातपित्तकृत् २५६,
377,IS_INCREASED_BY,5378,3,254333,टङ्कणं वह्निकृद्रू क्षं कफहृद्वातपित्तकृत् २५६,
5379,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,2697,3,254334,स्वर्जिका यावशूकश्च क्षारद्वयमुदाहृतम्,
5379,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,5367,3,254334,स्वर्जिका यावशूकश्च क्षारद्वयमुदाहृतम्,
5380,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,2697,3,254335,टङ्कणेन युतं तत्तु क्षारत्रयमुदीरितम् २५७,
5380,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,5367,3,254335,टङ्कणेन युतं तत्तु क्षारत्रयमुदीरितम् २५७,
5380,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,5378,3,254335,टङ्कणेन युतं तत्तु क्षारत्रयमुदीरितम् २५७,
581,IS_CURED_BY,5379,3,254336,मिलितं तूक्तगुणकृद्विशेषाद्गुल्महृत्परम्,विशेष::QUALIFIER
581,IS_CURED_BY,5380,3,254336,मिलितं तूक्तगुणकृद्विशेषाद्गुल्महृत्परम्,विशेष::QUALIFIER
5379,IS_BEST_AMONG,5381,3,254336,मिलितं तूक्तगुणकृद्विशेषाद्गुल्महृत्परम्,
5380,IS_BEST_AMONG,5381,3,254336,मिलितं तूक्तगुणकृद्विशेषाद्गुल्महृत्परम्,
5382,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,2697,3,254338,यवजः स्वर्जिका चेति क्षाराष्टकमुदाहृतम्,
5382,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,5368,3,254338,यवजः स्वर्जिका चेति क्षाराष्टकमुदाहृतम्,
5382,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,5383,3,254338,यवजः स्वर्जिका चेति क्षाराष्टकमुदाहृतम्,
5382,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,5384,3,254338,यवजः स्वर्जिका चेति क्षाराष्टकमुदाहृतम्,
5382,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,5385,3,254338,यवजः स्वर्जिका चेति क्षाराष्टकमुदाहृतम्,
5382,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,5386,3,254338,यवजः स्वर्जिका चेति क्षाराष्टकमुदाहृतम्,
5382,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,5387,3,254338,यवजः स्वर्जिका चेति क्षाराष्टकमुदाहृतम्,
5382,IS_OUTPUT_OF_MISHRANA_SANSKAARA_ON,5388,3,254338,यवजः स्वर्जिका चेति क्षाराष्टकमुदाहृतम्,
581,IS_CURED_BY,5369,3,254339,क्षारा एतेऽग्निना तुल्या गुल्मशूलहरा भृशम् २५९,भृश::DEGREE
646,IS_CURED_BY,5369,3,254339,क्षारा एतेऽग्निना तुल्या गुल्मशूलहरा भृशम् २५९,भृश::DEGREE
4772,IS_SYNONYM_OF,5392,3,254340,चुक्रंसहस्रवेधि स्याद्र साम्लं शुक्तमित्यपि,
5389,IS_SYNONYM_OF,5392,3,254340,चुक्रंसहस्रवेधि स्याद्र साम्लं शुक्तमित्यपि,
5390,IS_SYNONYM_OF,5392,3,254340,चुक्रंसहस्रवेधि स्याद्र साम्लं शुक्तमित्यपि,
294,IS_VIIRYA_PROPERTY_OF,5392,3,254341,चुक्रमत्यम्लमुष्णञ्च दीपनं पाचनं परम् २६०,
377,IS_INCREASED_BY,5392,3,254341,चुक्रमत्यम्लमुष्णञ्च दीपनं पाचनं परम् २६०,
520,IS_KARMA_OF,5392,3,254341,चुक्रमत्यम्लमुष्णञ्च दीपनं पाचनं परम् २६०,
579,IS_RASA_PROPERTY_OF,5392,3,254341,चुक्रमत्यम्लमुष्णञ्च दीपनं पाचनं परम् २६०,अति::DEGREE
5392,IS_BEST_AMONG,3172,3,254341,चुक्रमत्यम्लमुष्णञ्च दीपनं पाचनं परम् २६०,
223,IS_PROPERTY_OF,5392,3,254342,शूलगुल्मविबन्धामवातश्लेष्महरं सरम्,
581,IS_CURED_BY,5392,3,254342,शूलगुल्मविबन्धामवातश्लेष्महरं सरम्,
646,IS_CURED_BY,5392,3,254342,शूलगुल्मविबन्धामवातश्लेष्महरं सरम्,
785,IS_CURED_BY,5392,3,254342,शूलगुल्मविबन्धामवातश्लेष्महरं सरम्,
912,IS_PASSIVISED_BY,5392,3,254342,शूलगुल्मविबन्धामवातश्लेष्महरं सरम्,
2114,IS_CURED_BY,5392,3,254342,शूलगुल्मविबन्धामवातश्लेष्महरं सरम्,
659,IS_CURED_BY,5392,3,254343,वमितृष्णाऽस्यवैरस्यहृत्पीडावह्निमान्द्यहृत् २६१,
1939,IS_CURED_BY,5392,3,254343,वमितृष्णाऽस्यवैरस्यहृत्पीडावह्निमान्द्यहृत् २६१,
4348,IS_CURED_BY,5392,3,254343,वमितृष्णाऽस्यवैरस्यहृत्पीडावह्निमान्द्यहृत् २६१,
5314,IS_CURED_BY,5392,3,254343,वमितृष्णाऽस्यवैरस्यहृत्पीडावह्निमान्द्यहृत् २६१,
5393,IS_CURED_BY,5392,3,254343,वमितृष्णाऽस्यवैरस्यहृत्पीडावह्निमान्द्यहृत् २६१,
5483,IS_SYNONYM_OF,2948,3,254346,पुंसि क्लीबे च कर्पूरः सिताभ्रो हिमवालुकः,
5484,IS_SYNONYM_OF,2948,3,254346,पुंसि क्लीबे च कर्पूरः सिताभ्रो हिमवालुकः,
5485,IS_SYNONYM_OF,2948,3,254347,घनसारश्चन्द्र संज्ञो हिमनामाऽपि स स्मृतः १,
5486,IS_SYNONYM_OF,2948,3,254347,घनसारश्चन्द्र संज्ञो हिमनामाऽपि स स्मृतः १,
5487,IS_SYNONYM_OF,2948,3,254347,घनसारश्चन्द्र संज्ञो हिमनामाऽपि स स्मृतः १,
42,IS_LAGHU_GURU_GUNA_OF,2948,3,254348,कर्पूरः शीतलो वृष्यश्चक्षुष्यो लेखनो लघुः,
72,IS_BENEFITTED_BY,2948,3,254348,कर्पूरः शीतलो वृष्यश्चक्षुष्यो लेखनो लघुः,
193,IS_VIIRYA_PROPERTY_OF,2948,3,254348,कर्पूरः शीतलो वृष्यश्चक्षुष्यो लेखनो लघुः,
194,IS_KARMA_OF,2948,3,254348,कर्पूरः शीतलो वृष्यश्चक्षुष्यो लेखनो लघुः,
1717,IS_BENEFITTED_BY,2948,3,254348,कर्पूरः शीतलो वृष्यश्चक्षुष्यो लेखनो लघुः,
36,IS_RASA_PROPERTY_OF,2948,3,254349,सुरभिर्मधुरस्तिक्तः कफपित्तविषापहः २,
63,IS_PASSIVISED_BY,2948,3,254349,सुरभिर्मधुरस्तिक्तः कफपित्तविषापहः २,
76,IS_PASSIVISED_BY,2948,3,254349,सुरभिर्मधुरस्तिक्तः कफपित्तविषापहः २,
101,IS_RASA_PROPERTY_OF,2948,3,254349,सुरभिर्मधुरस्तिक्तः कफपित्तविषापहः २,
295,IS_CURED_BY,2948,3,254349,सुरभिर्मधुरस्तिक्तः कफपित्तविषापहः २,
5488,IS_GANDHA_PROPERTY_OF,2948,3,254349,सुरभिर्मधुरस्तिक्तः कफपित्तविषापहः २,
140,IS_CURED_BY,2948,3,254350,दाहतृष्णाऽस्यवैरस्यमेदोदौर्गन्ध्यनाशनः,
659,IS_CURED_BY,2948,3,254350,दाहतृष्णाऽस्यवैरस्यमेदोदौर्गन्ध्यनाशनः,
4154,IS_CURED_BY,2948,3,254350,दाहतृष्णाऽस्यवैरस्यमेदोदौर्गन्ध्यनाशनः,
5393,IS_CURED_BY,2948,3,254350,दाहतृष्णाऽस्यवैरस्यमेदोदौर्गन्ध्यनाशनः,
5489,IS_KARMA_OF,2948,3,254350,दाहतृष्णाऽस्यवैरस्यमेदोदौर्गन्ध्यनाशनः,
958,IS_STATE_OF_SUBSTANCE_OF,5491,3,254351,कर्पूरो द्विविधः प्रोक्तः पक्वापक्वप्रभेदतः,
5490,IS_VARIANT_OF,2948,3,254351,कर्पूरो द्विविधः प्रोक्तः पक्वापक्वप्रभेदतः,
5491,IS_VARIANT_OF,2948,3,254351,कर्पूरो द्विविधः प्रोक्तः पक्वापक्वप्रभेदतः,
5492,IS_STATE_OF_SUBSTANCE_OF,5490,3,254351,कर्पूरो द्विविधः प्रोक्तः पक्वापक्वप्रभेदतः,
5490,HAS_BETTER_PROPERTY_THAN,5491,3,254352,पक्वात्कर्पूरतः प्राहुरपक्वं गुणवत्तरम् ३,
63,IS_DECREASED_BY,5493,3,254353,चीनाकसंज्ञः कर्पूरः कफक्षयकरः स्मृतः,
5493,IS_TYPE_OF,2948,3,254353,चीनाकसंज्ञः कर्पूरः कफक्षयकरः स्मृतः,
101,IS_RASA_PROPERTY_OF,5493,3,254354,कुष्ठकण्डूवमिहरस्तथा तिक्तरसश्च सः ४,
320,IS_CURED_BY,5493,3,254354,कुष्ठकण्डूवमिहरस्तथा तिक्तरसश्च सः ४,
378,IS_CURED_BY,5493,3,254354,कुष्ठकण्डूवमिहरस्तथा तिक्तरसश्च सः ४,
1939,IS_CURED_BY,5493,3,254354,कुष्ठकण्डूवमिहरस्तथा तिक्तरसश्च सः ४,
5494,IS_SYNONYM_OF,5498,3,254355,मृगनाभिर्मृगमदः कथितस्तु सहस्रभित्,
5495,IS_SYNONYM_OF,5498,3,254355,मृगनाभिर्मृगमदः कथितस्तु सहस्रभित्,
5496,IS_SYNONYM_OF,5498,3,254355,मृगनाभिर्मृगमदः कथितस्तु सहस्रभित्,
5497,IS_SYNONYM_OF,5498,3,254356,कस्तूरिका च कस्तूरी वेधमुख्या च सा स्मृता ५,
5499,IS_SYNONYM_OF,5498,3,254356,कस्तूरिका च कस्तूरी वेधमुख्या च सा स्मृता ५,
150,IS_VARNA_PROPERTY_OF,5501,3,254357,कामरूपोद्भवा कृष्णा नैपाली नीलवर्णयुक्,
5500,IS_VARIANT_OF,5498,3,254357,कामरूपोद्भवा कृष्णा नैपाली नीलवर्णयुक्,
5501,IS_VARIANT_OF,5498,3,254357,कामरूपोद्भवा कृष्णा नैपाली नीलवर्णयुक्,
5502,IS_VARNA_PROPERTY_OF,5500,3,254357,कामरूपोद्भवा कृष्णा नैपाली नीलवर्णयुक्,
3859,IS_VARNA_PROPERTY_OF,5503,3,254358,काश्मीरी कपिलच्छाया कस्तूरी त्रिविधा स्मृता ६,
5503,IS_VARIANT_OF,5498,3,254358,काश्मीरी कपिलच्छाया कस्तूरी त्रिविधा स्मृता ६,
5500,HAS_BETTER_PROPERTY_THAN,5503,3,254359,कामरूपोद्भवा श्रेष्ठा नैपाली मध्यमा भवेत्,
5501,IS_BEST_AMONG,5498,3,254359,कामरूपोद्भवा श्रेष्ठा नैपाली मध्यमा भवेत्,
5501,HAS_BETTER_PROPERTY_THAN,5500,3,254359,कामरूपोद्भवा श्रेष्ठा नैपाली मध्यमा भवेत्,
5503,IS_WORST_AMONG,5498,3,254360,काश्मीरदेशसम्भूता कस्तूरी ह्यधमा मता ७,
73,IS_INCREASED_BY,5498,3,254361,कस्तूरिका कटुस्तिक्ता क्षारोष्णा शुक्रला गुरुः,
88,IS_LAGHU_GURU_GUNA_OF,5498,3,254361,कस्तूरिका कटुस्तिक्ता क्षारोष्णा शुक्रला गुरुः,
101,IS_RASA_PROPERTY_OF,5498,3,254361,कस्तूरिका कटुस्तिक्ता क्षारोष्णा शुक्रला गुरुः,
103,IS_RASA_PROPERTY_OF,5498,3,254361,कस्तूरिका कटुस्तिक्ता क्षारोष्णा शुक्रला गुरुः,
294,IS_VIIRYA_PROPERTY_OF,5498,3,254361,कस्तूरिका कटुस्तिक्ता क्षारोष्णा शुक्रला गुरुः,
519,IS_DHARMA_PROPERTY_OF,5498,3,254361,कस्तूरिका कटुस्तिक्ता क्षारोष्णा शुक्रला गुरुः,
63,IS_PASSIVISED_BY,5498,3,254362,कफवातविषच्छर्दिशीतदौर्गन्ध्यशोषहृत् ८,
75,IS_PASSIVISED_BY,5498,3,254362,कफवातविषच्छर्दिशीतदौर्गन्ध्यशोषहृत् ८,
295,IS_CURED_BY,5498,3,254362,कफवातविषच्छर्दिशीतदौर्गन्ध्यशोषहृत् ८,
1587,IS_CURED_BY,5498,3,254362,कफवातविषच्छर्दिशीतदौर्गन्ध्यशोषहृत् ८,
1770,IS_CURED_BY,5498,3,254362,कफवातविषच्छर्दिशीतदौर्गन्ध्यशोषहृत् ८,
5505,IS_CURED_BY,5498,3,254362,कफवातविषच्छर्दिशीतदौर्गन्ध्यशोषहृत् ८,
5506,IS_CURED_BY,5498,3,254362,कफवातविषच्छर्दिशीतदौर्गन्ध्यशोषहृत् ८,
42,IS_LAGHU_GURU_GUNA_OF,5507,3,254363,लता कस्तूरिका तिक्ता स्वाद्वी वृष्या हिमा लघुः,
72,IS_BENEFITTED_BY,5507,3,254363,लता कस्तूरिका तिक्ता स्वाद्वी वृष्या हिमा लघुः,
98,IS_RASA_PROPERTY_OF,5507,3,254363,लता कस्तूरिका तिक्ता स्वाद्वी वृष्या हिमा लघुः,
101,IS_RASA_PROPERTY_OF,5507,3,254363,लता कस्तूरिका तिक्ता स्वाद्वी वृष्या हिमा लघुः,
111,IS_VIIRYA_PROPERTY_OF,5507,3,254363,लता कस्तूरिका तिक्ता स्वाद्वी वृष्या हिमा लघुः,
5507,IS_VARIANT_OF,5498,3,254363,लता कस्तूरिका तिक्ता स्वाद्वी वृष्या हिमा लघुः,
659,IS_CURED_BY,5507,3,254364,चक्षुष्या छेदिनी श्लेष्मतृष्णाबस्त्यास्यरोगहृत् ९,
912,IS_PASSIVISED_BY,5507,3,254364,चक्षुष्या छेदिनी श्लेष्मतृष्णाबस्त्यास्यरोगहृत् ९,
1717,IS_BENEFITTED_BY,5507,3,254364,चक्षुष्या छेदिनी श्लेष्मतृष्णाबस्त्यास्यरोगहृत् ९,
2153,IS_CURED_BY,5507,3,254364,चक्षुष्या छेदिनी श्लेष्मतृष्णाबस्त्यास्यरोगहृत् ९,
3499,IS_KARMA_OF,5507,3,254364,चक्षुष्या छेदिनी श्लेष्मतृष्णाबस्त्यास्यरोगहृत् ९,
3905,IS_CURED_BY,5507,3,254364,चक्षुष्या छेदिनी श्लेष्मतृष्णाबस्त्यास्यरोगहृत् ९,
244,IS_BENEFITTED_BY,5508,3,254366,कण्डूकुष्ठहरं नेत्र् यं सुगन्धं स्वेदगन्धनुत् १०,
320,IS_CURED_BY,5508,3,254366,कण्डूकुष्ठहरं नेत्र् यं सुगन्धं स्वेदगन्धनुत् १०,
378,IS_CURED_BY,5508,3,254366,कण्डूकुष्ठहरं नेत्र् यं सुगन्धं स्वेदगन्धनुत् १०,
1850,IS_GANDHA_PROPERTY_OF,5508,3,254366,कण्डूकुष्ठहरं नेत्र् यं सुगन्धं स्वेदगन्धनुत् १०,
5533,IS_GANDHA_PROPERTY_OF,351,3,254366,कण्डूकुष्ठहरं नेत्र् यं सुगन्धं स्वेदगन्धनुत् १०,
5533,IS_CURED_BY,5508,3,254366,कण्डूकुष्ठहरं नेत्र् यं सुगन्धं स्वेदगन्धनुत् १०,
5534,IS_SYNONYM_OF,5537,3,254367,श्रीखण्डं चन्दनं न स्त्री भद्र श्रीस्तैलपर्णिकः,
5535,IS_SYNONYM_OF,5537,3,254367,श्रीखण्डं चन्दनं न स्त्री भद्र श्रीस्तैलपर्णिकः,
5536,IS_SYNONYM_OF,5537,3,254367,श्रीखण्डं चन्दनं न स्त्री भद्र श्रीस्तैलपर्णिकः,
5538,IS_SYNONYM_OF,5537,3,254368,गन्धसारो मलजयस्तथा चन्द्र द्युतिश्च सः ११,
5539,IS_SYNONYM_OF,5537,3,254368,गन्धसारो मलजयस्तथा चन्द्र द्युतिश्च सः ११,
5540,IS_SYNONYM_OF,5537,3,254368,गन्धसारो मलजयस्तथा चन्द्र द्युतिश्च सः ११,
5541,IS_BEST_AMONG,5537,3,254369,स्वादे तिक्तं कषे पीतं छेदे रक्तं तनौ सितम्,
42,IS_LAGHU_GURU_GUNA_OF,5537,3,254371,चन्दनं शीतलं रूक्षं तिक्तमाह्लादनं लघु,
61,IS_SNIGDHA_RUUKSHA_GUNA_OF,5537,3,254371,चन्दनं शीतलं रूक्षं तिक्तमाह्लादनं लघु,
101,IS_RASA_PROPERTY_OF,5537,3,254371,चन्दनं शीतलं रूक्षं तिक्तमाह्लादनं लघु,
193,IS_VIIRYA_PROPERTY_OF,5537,3,254371,चन्दनं शीतलं रूक्षं तिक्तमाह्लादनं लघु,
5542,IS_KARMA_OF,5537,3,254371,चन्दनं शीतलं रूक्षं तिक्तमाह्लादनं लघु,
140,IS_CURED_BY,5537,3,254372,श्रमशोषविषश्लेष्मतृष्णापित्तास्रदाहनुत् १३,
295,IS_CURED_BY,5537,3,254372,श्रमशोषविषश्लेष्मतृष्णापित्तास्रदाहनुत् १३,
658,IS_CURED_BY,5537,3,254372,श्रमशोषविषश्लेष्मतृष्णापित्तास्रदाहनुत् १३,
659,IS_CURED_BY,5537,3,254372,श्रमशोषविषश्लेष्मतृष्णापित्तास्रदाहनुत् १३,
912,IS_PASSIVISED_BY,5537,3,254372,श्रमशोषविषश्लेष्मतृष्णापित्तास्रदाहनुत् १३,
1770,IS_CURED_BY,5537,3,254372,श्रमशोषविषश्लेष्मतृष्णापित्तास्रदाहनुत् १३,
2029,IS_DECREASED_BY,5537,3,254372,श्रमशोषविषश्लेष्मतृष्णापित्तास्रदाहनुत् १३,
5543,IS_SYNONYM_OF,5216,3,254373,कालीयकं तु कालीयं पीताभं हरिचन्दनम् १४,
5544,IS_SYNONYM_OF,5216,3,254373,कालीयकं तु कालीयं पीताभं हरिचन्दनम् १४,
5545,IS_SYNONYM_OF,5216,3,254373,कालीयकं तु कालीयं पीताभं हरिचन्दनम् १४,
5547,IS_SYNONYM_OF,5216,3,254374,हरिप्रियं कालसारं तथा कालानुसार्यकम्,
5548,IS_SYNONYM_OF,5216,3,254374,हरिप्रियं कालसारं तथा कालानुसार्यकम्,
5549,IS_SYNONYM_OF,5216,3,254374,हरिप्रियं कालसारं तथा कालानुसार्यकम्,
5189,IS_CURED_BY,5216,3,254375,कालीयकं रक्तगुणं विशेषाद् व्यङ्गनाशनम् १५,विशेष::QUALIFIER
5216,IS_VARIANT_OF,5537,3,254375,कालीयकं रक्तगुणं विशेषाद् व्यङ्गनाशनम् १५,
5216,HAS_SIMILAR_PROPERTY_AS,5537,3,254375,कालीयकं रक्तगुणं विशेषाद् व्यङ्गनाशनम् १५,
4991,IS_SYNONYM_OF,5550,3,254376,रक्तचन्दनमाख्यातं रक्ताङ्गं क्षुद्र चन्दनम्,
5550,IS_VARIANT_OF,5537,3,254376,रक्तचन्दनमाख्यातं रक्ताङ्गं क्षुद्र चन्दनम्,
5551,IS_SYNONYM_OF,5550,3,254376,रक्तचन्दनमाख्यातं रक्ताङ्गं क्षुद्र चन्दनम्,
5553,IS_SYNONYM_OF,5550,3,254377,तिलपर्णं रक्तसारं तत्प्रवालफलं स्मृतम् १६,
5554,IS_SYNONYM_OF,5550,3,254377,तिलपर्णं रक्तसारं तत्प्रवालफलं स्मृतम् १६,
5555,IS_SYNONYM_OF,5550,3,254377,तिलपर्णं रक्तसारं तत्प्रवालफलं स्मृतम् १६,
53,IS_VIIRYA_PROPERTY_OF,5550,3,254378,रक्तं शीतं गुरु स्वादुच्छर्दितृष्णाऽस्रपित्तहृत्,
88,IS_LAGHU_GURU_GUNA_OF,5550,3,254378,रक्तं शीतं गुरु स्वादुच्छर्दितृष्णाऽस्रपित्तहृत्,
98,IS_RASA_PROPERTY_OF,5550,3,254378,रक्तं शीतं गुरु स्वादुच्छर्दितृष्णाऽस्रपित्तहृत्,
522,IS_CURED_BY,5550,3,254378,रक्तं शीतं गुरु स्वादुच्छर्दितृष्णाऽस्रपित्तहृत्,
659,IS_CURED_BY,5550,3,254378,रक्तं शीतं गुरु स्वादुच्छर्दितृष्णाऽस्रपित्तहृत्,
1587,IS_CURED_BY,5550,3,254378,रक्तं शीतं गुरु स्वादुच्छर्दितृष्णाऽस्रपित्तहृत्,
72,IS_BENEFITTED_BY,5550,3,254379,तिक्तं नेत्रहितं वृष्यं ज्वरव्रणविषापहम् १७,
101,IS_RASA_PROPERTY_OF,5550,3,254379,तिक्तं नेत्रहितं वृष्यं ज्वरव्रणविषापहम् १७,
244,IS_BENEFITTED_BY,5550,3,254379,तिक्तं नेत्रहितं वृष्यं ज्वरव्रणविषापहम् १७,
295,IS_CURED_BY,5550,3,254379,तिक्तं नेत्रहितं वृष्यं ज्वरव्रणविषापहम् १७,
583,IS_CURED_BY,5550,3,254379,तिक्तं नेत्रहितं वृष्यं ज्वरव्रणविषापहम् १७,
3364,IS_CURED_BY,5550,3,254379,तिक्तं नेत्रहितं वृष्यं ज्वरव्रणविषापहम् १७,
5554,IS_SYNONYM_OF,5556,3,254380,पतङ्गं रक्तसारञ्च सुरङ्गं रञ्जनं तथा,
5557,IS_SYNONYM_OF,5556,3,254380,पतङ्गं रक्तसारञ्च सुरङ्गं रञ्जनं तथा,
5558,IS_SYNONYM_OF,5556,3,254380,पतङ्गं रक्तसारञ्च सुरङ्गं रञ्जनं तथा,
5560,IS_SYNONYM_OF,5556,3,254381,पट्टरञ्जकमाख्यातं पत्तूरञ्च कुचन्दनम् १८,
5561,IS_SYNONYM_OF,5556,3,254381,पट्टरञ्जकमाख्यातं पत्तूरञ्च कुचन्दनम् १८,
5562,IS_SYNONYM_OF,5556,3,254381,पट्टरञ्जकमाख्यातं पत्तूरञ्च कुचन्दनम् १८,
36,IS_RASA_PROPERTY_OF,5556,3,254382,पतङ्गं मधुरं शीतं पित्तश्लेष्मव्रणास्रनुत्,
53,IS_VIIRYA_PROPERTY_OF,5556,3,254382,पतङ्गं मधुरं शीतं पित्तश्लेष्मव्रणास्रनुत्,
76,IS_PASSIVISED_BY,5556,3,254382,पतङ्गं मधुरं शीतं पित्तश्लेष्मव्रणास्रनुत्,
583,IS_CURED_BY,5556,3,254382,पतङ्गं मधुरं शीतं पित्तश्लेष्मव्रणास्रनुत्,
912,IS_PASSIVISED_BY,5556,3,254382,पतङ्गं मधुरं शीतं पित्तश्लेष्मव्रणास्रनुत्,
2464,IS_CURED_BY,5556,3,254382,पतङ्गं मधुरं शीतं पित्तश्लेष्मव्रणास्रनुत्,
140,IS_CURED_BY,5556,3,254383,हरिचन्दनवद्वेद्यं विशेषाद्दाहनाशनम् १९,विशेष::QUALIFIER
5556,HAS_SIMILAR_PROPERTY_AS,5543,3,254383,हरिचन्दनवद्वेद्यं विशेषाद्दाहनाशनम् १९,
3861,IS_LOCATION_OF,5539,3,254385,गन्धेन तु विशेषोऽस्ति पूर्वः श्रेष्ठतमो गुणैः २०,
5539,IS_BEST_AMONG,5537,3,254385,गन्धेन तु विशेषोऽस्ति पूर्वः श्रेष्ठतमो गुणैः २०,
5564,IS_SYNONYM_OF,5563,3,254386,अगुरु प्रवरं लोहं राजार्हं योगजं तथा,
5565,IS_SYNONYM_OF,5563,3,254386,अगुरु प्रवरं लोहं राजार्हं योगजं तथा,
