:ID,:LABEL,lemma,annotator,line_id,line_text,auto
4838,SUBSTANCE,वैणवी,3.0,254053.0,त्वक्क्षीरी वंशजा शुभ्रा वंशक्षीरी च वैणवी ११६,
4839,SUBSTANCE,वंशक्षीरी,3.0,254053.0,त्वक्क्षीरी वंशजा शुभ्रा वंशक्षीरी च वैणवी ११६,
4841,SUBSTANCE,वंशजा,3.0,254053.0,त्वक्क्षीरी वंशजा शुभ्रा वंशक्षीरी च वैणवी ११६,
4842,SUBSTANCE,त्वक्क्षीरी,3.0,254053.0,त्वक्क्षीरी वंशजा शुभ्रा वंशक्षीरी च वैणवी ११६,
4843,NIJA_ROGA,वातकृच्छ्र,3.0,254056.0,हरेत्कुष्ठं व्रणं पाण्डुं कषाया वातकृच्छ्रजित् ११७,
4844,SUBSTANCE,अब्दिकफ,3.0,254057.0,समुद्र फेनः फेनश्च हिण्डीरोऽब्धिकफस्तथा ११८,
4845,SUBSTANCE,हिण्डीर,3.0,254057.0,समुद्र फेनः फेनश्च हिण्डीरोऽब्धिकफस्तथा ११८,
4846,SUBSTANCE,फेन,3.0,254057.0,समुद्र फेनः फेनश्च हिण्डीरोऽब्धिकफस्तथा ११८,
4847,SUBSTANCE,समुद्रफेन,3.0,254057.0,समुद्र फेनः फेनश्च हिण्डीरोऽब्धिकफस्तथा ११८,
4848,NIJA_ROGA,कर्णरुक्,3.0,254059.0,कषायो विषपित्तघ्नः कर्णरुक्कफहृत्सरः ११९,
4849,SUBSTANCE,वृद्धि,3.0,254060.0,जीवकर्षभकौ मेदे काकोल्यौ ऋद्धिवृद्धिके १२०,
4850,SUBSTANCE,ऋद्धि,3.0,254060.0,जीवकर्षभकौ मेदे काकोल्यौ ऋद्धिवृद्धिके १२०,
4851,SUBSTANCE,क्षीरकाकोली,3.0,254060.0,जीवकर्षभकौ मेदे काकोल्यौ ऋद्धिवृद्धिके १२०,
4852,SUBSTANCE,काकोली,3.0,254060.0,जीवकर्षभकौ मेदे काकोल्यौ ऋद्धिवृद्धिके १२०,
4853,SUBSTANCE,महामेदा,3.0,254060.0,जीवकर्षभकौ मेदे काकोल्यौ ऋद्धिवृद्धिके १२०,
4854,SUBSTANCE,मेदा,3.0,254060.0,जीवकर्षभकौ मेदे काकोल्यौ ऋद्धिवृद्धिके १२०,
4855,SUBSTANCE,ऋषभक,3.0,254060.0,जीवकर्षभकौ मेदे काकोल्यौ ऋद्धिवृद्धिके १२०,
4856,SUBSTANCE,जीवक,3.0,254060.0,जीवकर्षभकौ मेदे काकोल्यौ ऋद्धिवृद्धिके १२०,
4857,MISHRAKA_GANA,अष्टवर्ग,3.0,254061.0,अष्टवर्गोऽष्टभिर्द्र व्यैः कथितश्चरकादिभिः १२१,
4925,LOCATION,हिमाद्रि-शिखर,3.0,254065.0,जीवकर्षभकौ ज्ञेयौ हिमाद्रि शिखरोद्भवौ,
4926,TUBER,रसोन-कन्द,3.0,254066.0,रसोनकन्दवत्कन्दौ निःसारौ सूक्ष्मपत्रकौ १२३,
4927,TUBER,ऋषभक-कन्द,3.0,254066.0,रसोनकन्दवत्कन्दौ निःसारौ सूक्ष्मपत्रकौ १२३,
4928,TUBER,जीवक-कन्द,3.0,254066.0,रसोनकन्दवत्कन्दौ निःसारौ सूक्ष्मपत्रकौ १२३,
4929,SUBSTANCE,रसोन,3.0,254066.0,रसोनकन्दवत्कन्दौ निःसारौ सूक्ष्मपत्रकौ १२३,
4930,PROPERTY,सार,3.0,254066.0,रसोनकन्दवत्कन्दौ निःसारौ सूक्ष्मपत्रकौ १२३,
4931,LEAF,ऋषभक-पत्र,3.0,254066.0,रसोनकन्दवत्कन्दौ निःसारौ सूक्ष्मपत्रकौ १२३,
4932,LEAF,जीवक-पत्र,3.0,254066.0,रसोनकन्दवत्कन्दौ निःसारौ सूक्ष्मपत्रकौ १२३,
4933,YANTRA,कूर्चक,3.0,254067.0,जीवकः कूर्चकाकार ऋषभो वृष शृङ्गवत्,
4934,SHRRINGA_GPOB,वृष-शृङ्ग,3.0,254067.0,जीवकः कूर्चकाकार ऋषभो वृष शृङ्गवत्,
4938,SUBSTANCE,मधुर,3.0,254068.0,जीवको मधुरः शृङ्गो ह्रस्वाङ्गः कूर्चशीर्षकः १२४,
4937,SUBSTANCE,शृङ्ग,3.0,254068.0,जीवको मधुरः शृङ्गो ह्रस्वाङ्गः कूर्चशीर्षकः १२४,
4935,SUBSTANCE,कूर्चशीर्षक,3.0,254068.0,जीवको मधुरः शृङ्गो ह्रस्वाङ्गः कूर्चशीर्षकः १२४,
4936,SUBSTANCE,ह्रस्वाङ्ग,3.0,254068.0,जीवको मधुरः शृङ्गो ह्रस्वाङ्गः कूर्चशीर्षकः १२४,
4939,LOCATION,मोरङ्ग,3.0,254071.0,महामेदाऽभिधः कन्दो मोरङ्गादौ प्रजायते १२६,
4940,SUBSTANCE,वनीमेदा,3.0,254072.0,महामेदा वनीमेदा स्यादित्युक्तं मुनीश्वरैः १२७,
4941,TUBER,महामेदा-कन्द,3.0,254073.0,शुक्लार्द्र कनिभः कन्दो लताजातः सुपाण्डुरः,
4942,TUBER,आर्द्रक-कन्द,3.0,254073.0,शुक्लार्द्र कनिभः कन्दो लताजातः सुपाण्डुरः,
4943,TEXT,नखच्छेद्यो मेदोधातुमिव स्रवेत्,3.0,254075.0,शुक्लकन्दो नखच्छेद्यो मेदोधातुमिव स्रवेत्,
4944,TUBER,मेदा-कन्द,3.0,254075.0,शुक्लकन्दो नखच्छेद्यो मेदोधातुमिव स्रवेत्,
4945,SUBSTANCE,अध्वरा,3.0,254077.0,शल्यपर्णी मणिच्छिद्रा मेदा मेदाभवाध्वरा,
4946,SUBSTANCE,मेदोभवा,3.0,254077.0,शल्यपर्णी मणिच्छिद्रा मेदा मेदाभवाध्वरा,
4947,SUBSTANCE,मणिच्छिद्रा,3.0,254077.0,शल्यपर्णी मणिच्छिद्रा मेदा मेदाभवाध्वरा,
4948,SUBSTANCE,शल्यपर्णी,3.0,254077.0,शल्यपर्णी मणिच्छिद्रा मेदा मेदाभवाध्वरा,
4949,SUBSTANCE,देवतामणि,3.0,254078.0,महामेदा वसुच्छिद्रा त्रिदन्ती देवतामणिः १३०,
4950,SUBSTANCE,त्रिदन्ती,3.0,254078.0,महामेदा वसुच्छिद्रा त्रिदन्ती देवतामणिः १३०,
4951,SUBSTANCE,वसुच्छिद्रा,3.0,254078.0,महामेदा वसुच्छिद्रा त्रिदन्ती देवतामणिः १३०,
4952,SUBSTANCE,पीवरी,3.0,254083.0,पीवरीसदृशः कन्दः सक्षीरः प्रियगन्धवान् १३३,
4953,GANDHA_PROPERTY,प्रियगन्ध,3.0,254083.0,पीवरीसदृशः कन्दः सक्षीरः प्रियगन्धवान् १३३,
4954,TUBER,पीवरी-कन्द,3.0,254083.0,पीवरीसदृशः कन्दः सक्षीरः प्रियगन्धवान् १३३,
4955,TUBER,क्षीरकाकोली-कन्द,3.0,254083.0,पीवरीसदृशः कन्दः सक्षीरः प्रियगन्धवान् १३३,
4956,SUBSTANCE,कायस्थिका,3.0,254087.0,काकोली वायसोली च वीरा कायस्थिका तथा १३५,
4957,SUBSTANCE,वीरा,3.0,254087.0,काकोली वायसोली च वीरा कायस्थिका तथा १३५,
4958,SUBSTANCE,वायसोली,3.0,254087.0,काकोली वायसोली च वीरा कायस्थिका तथा १३५,
4960,SUBSTANCE,वयस्था,3.0,254088.0,सा शुक्ला क्षीरकाकोली वयस्था क्षीरवल्लिका,
4959,SUBSTANCE,क्षीरवल्लिका,3.0,254088.0,सा शुक्ला क्षीरकाकोली वयस्था क्षीरवल्लिका,
4961,SUBSTANCE,पयस्विनी,3.0,254089.0,कथिता क्षीरिणी धीरा क्षीरशुक्ला पयस्विनी १३६,
4962,SUBSTANCE,क्षीरशुक्ला,3.0,254089.0,कथिता क्षीरिणी धीरा क्षीरशुक्ला पयस्विनी १३६,
4963,SUBSTANCE,धीरा,3.0,254089.0,कथिता क्षीरिणी धीरा क्षीरशुक्ला पयस्विनी १३६,
4964,SUBSTANCE,क्षीरिणी,3.0,254089.0,कथिता क्षीरिणी धीरा क्षीरशुक्ला पयस्विनी १३६,
4965,LOCATION,कोशल-अचल,3.0,254092.0,ऋद्धिर्वृद्धिश्च कन्दौ द्वौ भवतः कोशलेऽचले,
4966,TUBER,वृद्धि-कन्द,3.0,254092.0,ऋद्धिर्वृद्धिश्च कन्दौ द्वौ भवतः कोशलेऽचले,
4967,TUBER,ऋद्धि-कन्द,3.0,254092.0,ऋद्धिर्वृद्धिश्च कन्दौ द्वौ भवतः कोशलेऽचले,
4968,TUBER,श्वेत-लोमान्वित-सरन्ध्रक-वृद्धि-कन्द,3.0,254093.0,श्वेतलोमान्वितः कन्दो लताजातः सरन्ध्रकः १३८,
4969,TUBER,श्वेत-लोमान्वित-सरन्ध्रक-ऋद्धि-कन्द,3.0,254093.0,श्वेतलोमान्वितः कन्दो लताजातः सरन्ध्रकः १३८,
4970,SUBSTANCE,तूल,3.0,254095.0,तूलग्रन्थिसमा ऋद्धिर्वामावर्त्तफला च सा १३९,
4971,FRUIT,ऋद्धि-फल,3.0,254095.0,तूलग्रन्थिसमा ऋद्धिर्वामावर्त्तफला च सा १३९,
4972,LAKSHANA_PROPERTY,वामावर्त,3.0,254095.0,तूलग्रन्थिसमा ऋद्धिर्वामावर्त्तफला च सा १३९,
4973,FRUIT,वृद्धि-फल,3.0,254096.0,वृद्धिस्तु दक्षिणावर्त्तफला प्रोक्ता महर्षिभिः,
4974,LAKSHANA_PROPERTY,दक्षिणावर्त,3.0,254096.0,वृद्धिस्तु दक्षिणावर्त्तफला प्रोक्ता महर्षिभिः,
4975,SUBSTANCE,लक्ष्मी,3.0,254097.0,ऋद्धिर्योग्यं सिद्धिलक्ष्म्यौ वृद्धेरप्याह्वया इमे १४०,
4976,SUBSTANCE,सिद्धि,3.0,254097.0,ऋद्धिर्योग्यं सिद्धिलक्ष्म्यौ वृद्धेरप्याह्वया इमे १४०,
4977,SUBSTANCE,योग्य,3.0,254097.0,ऋद्धिर्योग्यं सिद्धिलक्ष्म्यौ वृद्धेरप्याह्वया इमे १४०,
4978,BAAHYA_PRABHAAVA_PROPERTY,ऐश्वर्यकरत्व,3.0,254099.0,प्राणैश्वर्यकरी मूर्च्छारक्तपित्तविनाशिनी १४१,
4979,KARMA,गर्भप्रद,3.0,254100.0,वृद्धिर्गर्भप्रदा शीता वृंहणी मधुरा स्मृता,
4980,SUBSTANCE,वरी,3.0,254105.0,वरीविदार्यश्वगन्धावाराहींश्च क्रमात् क्षिपेत् १४४,
4981,SUBSTANCE,विदारी,3.0,254105.0,वरीविदार्यश्वगन्धावाराहींश्च क्रमात् क्षिपेत् १४४,
4982,SUBSTANCE,वाराही,3.0,254105.0,वरीविदार्यश्वगन्धावाराहींश्च क्रमात् क्षिपेत् १४४,
4983,SUBSTANCE,अश्वगन्धा,3.0,254105.0,वरीविदार्यश्वगन्धावाराहींश्च क्रमात् क्षिपेत् १४४,
4984,SUBSTANCE,क्लीतक,3.0,254106.0,यष्टीमधु तथा यष्टीमधुकं क्लीतकं तथा,
4985,SUBSTANCE,यष्टीमधुक,3.0,254106.0,यष्टीमधु तथा यष्टीमधुकं क्लीतकं तथा,
4986,SUBSTANCE,यष्टीमधु,3.0,254106.0,यष्टीमधु तथा यष्टीमधुकं क्लीतकं तथा,
4987,SUBSTANCE,यष्टी,3.0,254106.0,यष्टीमधु तथा यष्टीमधुकं क्लीतकं तथा,
4988,SUBSTANCE,मधूलिका,3.0,254107.0,अन्यत्क्लीतनकं तत्तु भवेत्तोये मधूलिका १४५,
4989,SUBSTANCE,क्लीतनक,3.0,254107.0,अन्यत्क्लीतनकं तत्तु भवेत्तोये मधूलिका १४५,
4990,SUBSTANCE,रोचन,3.0,254111.0,काम्पिल्लः कर्कशश्चन्द्रो रक्ताङ्गो रोचनोऽपि च,
4993,SUBSTANCE,कर्कश,3.0,254111.0,काम्पिल्लः कर्कशश्चन्द्रो रक्ताङ्गो रोचनोऽपि च,
4992,SUBSTANCE,चन्द्र,3.0,254111.0,काम्पिल्लः कर्कशश्चन्द्रो रक्ताङ्गो रोचनोऽपि च,
4991,SUBSTANCE,रक्ताङ्ग,3.0,254111.0,काम्पिल्लः कर्कशश्चन्द्रो रक्ताङ्गो रोचनोऽपि च,
4994,SUBSTANCE,काम्पिल्ल,3.0,254111.0,काम्पिल्लः कर्कशश्चन्द्रो रक्ताङ्गो रोचनोऽपि च,
4995,SUBSTANCE,चतुरङ्गुल,3.0,254114.0,आरग्बवधो राजवृक्षः शम्पाकश्चतुरङ्गुलः,
4996,SUBSTANCE,शम्पाक,3.0,254114.0,आरग्बवधो राजवृक्षः शम्पाकश्चतुरङ्गुलः,
4997,SUBSTANCE,राजवृक्ष,3.0,254114.0,आरग्बवधो राजवृक्षः शम्पाकश्चतुरङ्गुलः,
4998,SUBSTANCE,आरग्वध,3.0,254114.0,आरग्बवधो राजवृक्षः शम्पाकश्चतुरङ्गुलः,
4999,SUBSTANCE,सुवर्णक,3.0,254115.0,आरेवतो व्याधिघातः कृतमालः सुवर्णकः १४८,
5000,SUBSTANCE,कृतमाल,3.0,254115.0,आरेवतो व्याधिघातः कृतमालः सुवर्णकः १४८,
5001,SUBSTANCE,व्याधिघात,3.0,254115.0,आरेवतो व्याधिघातः कृतमालः सुवर्णकः १४८,
5002,SUBSTANCE,आरेवत,3.0,254115.0,आरेवतो व्याधिघातः कृतमालः सुवर्णकः १४८,
5003,SUBSTANCE,स्वर्णभूषण,3.0,254116.0,कर्णिकारो दीर्घफलः स्वर्णाङ्गः स्वर्णभूषणः,
5004,SUBSTANCE,स्वर्णाङ्ग,3.0,254116.0,कर्णिकारो दीर्घफलः स्वर्णाङ्गः स्वर्णभूषणः,
5005,SUBSTANCE,दीर्घफल,3.0,254116.0,कर्णिकारो दीर्घफलः स्वर्णाङ्गः स्वर्णभूषणः,
5006,SUBSTANCE,कर्णिकार,3.0,254116.0,कर्णिकारो दीर्घफलः स्वर्णाङ्गः स्वर्णभूषणः,
5007,SUBSTANCE,स्रंसन-द्रव्य,3.0,254117.0,आरग्वधोगुरुःस्वादुः शीतलः स्रंसनोत्तमः १४९,
5008,FRUIT,आरग्वध-फल,3.0,254119.0,तत्फलं स्रंसनं रुच्यं कुष्ठपित्तकफापहम्,
5009,SUBSTANCE,कटम्भरा,3.0,254121.0,कट्वी तु कटुका तिक्ता कृष्णभेदा कटम्भरा,
5010,SUBSTANCE,कृष्णभेदा,3.0,254121.0,कट्वी तु कटुका तिक्ता कृष्णभेदा कटम्भरा,
5011,SUBSTANCE,तिक्ता,3.0,254121.0,कट्वी तु कटुका तिक्ता कृष्णभेदा कटम्भरा,
5012,SUBSTANCE,कटुका,3.0,254121.0,कट्वी तु कटुका तिक्ता कृष्णभेदा कटम्भरा,
5013,SUBSTANCE,कट्वी,3.0,254121.0,कट्वी तु कटुका तिक्ता कृष्णभेदा कटम्भरा,
5014,SUBSTANCE,शकुलादनी,3.0,254122.0,अशोका मत्स्यशकला चक्राङ्गी शकुलादनी,
5015,SUBSTANCE,चक्राङ्गी,3.0,254122.0,अशोका मत्स्यशकला चक्राङ्गी शकुलादनी,
5016,SUBSTANCE,मत्स्यशकला,3.0,254122.0,अशोका मत्स्यशकला चक्राङ्गी शकुलादनी,
5017,SUBSTANCE,अशोका,3.0,254122.0,अशोका मत्स्यशकला चक्राङ्गी शकुलादनी,
5019,SUBSTANCE,रोहिणी,3.0,254123.0,मत्स्यपित्ता काण्डरुहा रोहिणी कटुरोहिणी १५१,
5018,SUBSTANCE,कटुरोहिणी,3.0,254123.0,मत्स्यपित्ता काण्डरुहा रोहिणी कटुरोहिणी १५१,
5020,SUBSTANCE,काण्डरुहा,3.0,254123.0,मत्स्यपित्ता काण्डरुहा रोहिणी कटुरोहिणी १५१,
5021,SUBSTANCE,मत्स्यपित्ता,3.0,254123.0,मत्स्यपित्ता काण्डरुहा रोहिणी कटुरोहिणी १५१,
5022,SUBSTANCE,किरातक,3.0,254127.0,किराततिक्तः कैरातः कटुतिक्तः किरातकः १५३,
5023,SUBSTANCE,कटुतिक्त,3.0,254127.0,किराततिक्तः कैरातः कटुतिक्तः किरातकः १५३,
5024,SUBSTANCE,कैरात,3.0,254127.0,किराततिक्तः कैरातः कटुतिक्तः किरातकः १५३,
5025,SUBSTANCE,किराततिक्त,3.0,254127.0,किराततिक्तः कैरातः कटुतिक्तः किरातकः १५३,
5026,SUBSTANCE,किरात,3.0,254127.0,किराततिक्तः कैरातः कटुतिक्तः किरातकः १५३,
5027,SUBSTANCE,रामसेनक,3.0,254128.0,काण्डतिक्तोऽनार्यतिक्तो भूनिम्बो रामसेनकः,
5028,SUBSTANCE,भूनिम्ब,3.0,254128.0,काण्डतिक्तोऽनार्यतिक्तो भूनिम्बो रामसेनकः,
5029,SUBSTANCE,अनार्यतिक्त,3.0,254128.0,काण्डतिक्तोऽनार्यतिक्तो भूनिम्बो रामसेनकः,
5030,SUBSTANCE,काण्डतिक्त,3.0,254128.0,काण्डतिक्तोऽनार्यतिक्तो भूनिम्बो रामसेनकः,
5031,SUBSTANCE,अर्धतिक्त,3.0,254129.0,किरातकोऽन्यो नैपालः सोऽद्धतिक्तो ज्वरान्तकः १५४,
5032,LOCATION,नेपाल,3.0,254129.0,किरातकोऽन्यो नैपालः सोऽद्धतिक्तो ज्वरान्तकः १५४,
5033,NIJA_ROGA,सन्निपातज्वर,3.0,254131.0,सन्निपातज्वरश्वासकफपित्तास्रदाहनुत्,
5034,SUBSTANCE,यव,3.0,254133.0,उक्तं कुटजबीजं तु यवमिन्द्र यवं तथा,
5035,SUBSTANCE,कुटजबीज,3.0,254133.0,उक्तं कुटजबीजं तु यवमिन्द्र यवं तथा,
5036,SUBSTANCE,इन्द्रयव,3.0,254133.0,उक्तं कुटजबीजं तु यवमिन्द्र यवं तथा,
5037,SUBSTANCE,भद्रयव,3.0,254134.0,कलिङ्गं चापि कालिङ्गं तथा भद्र यवा अपि १५६,
5038,SUBSTANCE,कालिङ्ग,3.0,254134.0,कलिङ्गं चापि कालिङ्गं तथा भद्र यवा अपि १५६,
5039,SUBSTANCE,कलिङ्ग,3.0,254134.0,कलिङ्गं चापि कालिङ्गं तथा भद्र यवा अपि १५६,
5040,NIJA_ROGA,रक्तार्श,3.0,254138.0,ज्वरातीसाररक्तार्शोवमिवीसर्पकुष्ठनुत्,
5041,NIJA_ROGA,वातास्र,3.0,254139.0,दीपनं गुदकीलास्रवातास्रश्लेष्मशूलजित् १५९,
5044,SUBSTANCE,पिण्ड,3.0,254140.0,मदनश्छर्दनः पिण्डो नटः पिण्डीतकस्तथा,
5042,SUBSTANCE,पिण्डीतक,3.0,254140.0,मदनश्छर्दनः पिण्डो नटः पिण्डीतकस्तथा,
5043,SUBSTANCE,नट,3.0,254140.0,मदनश्छर्दनः पिण्डो नटः पिण्डीतकस्तथा,
5045,SUBSTANCE,छर्दन,3.0,254140.0,मदनश्छर्दनः पिण्डो नटः पिण्डीतकस्तथा,
5046,SUBSTANCE,मदन,3.0,254140.0,मदनश्छर्दनः पिण्डो नटः पिण्डीतकस्तथा,
5050,SUBSTANCE,करहाट,3.0,254141.0,करहाटो मरुवकः शल्यको विषपुष्पकः १६०,
5048,SUBSTANCE,शल्यक,3.0,254141.0,करहाटो मरुवकः शल्यको विषपुष्पकः १६०,
5047,SUBSTANCE,विषपुष्पक,3.0,254141.0,करहाटो मरुवकः शल्यको विषपुष्पकः १६०,
5049,SUBSTANCE,मरुबक,3.0,254141.0,करहाटो मरुवकः शल्यको विषपुष्पकः १६०,
5051,SUBSTANCE,रसा,3.0,254145.0,रास्ना युक्तरसा रस्या सुवहा रसना रसा,
5052,SUBSTANCE,रसना,3.0,254145.0,रास्ना युक्तरसा रस्या सुवहा रसना रसा,
5053,SUBSTANCE,सुवहा,3.0,254145.0,रास्ना युक्तरसा रस्या सुवहा रसना रसा,
5054,SUBSTANCE,रस्या,3.0,254145.0,रास्ना युक्तरसा रस्या सुवहा रसना रसा,
5055,SUBSTANCE,युक्तरसा,3.0,254145.0,रास्ना युक्तरसा रस्या सुवहा रसना रसा,
5056,SUBSTANCE,रास्ना,3.0,254145.0,रास्ना युक्तरसा रस्या सुवहा रसना रसा,
5057,SUBSTANCE,श्रेयसी,3.0,254146.0,एलापर्णी च सुरसा सुगन्धा श्रेयसी तथा १६२,
5058,SUBSTANCE,सुगन्धा,3.0,254146.0,एलापर्णी च सुरसा सुगन्धा श्रेयसी तथा १६२,
5059,SUBSTANCE,सुरसा,3.0,254146.0,एलापर्णी च सुरसा सुगन्धा श्रेयसी तथा १६२,
5060,SUBSTANCE,एलापर्णी,3.0,254146.0,एलापर्णी च सुरसा सुगन्धा श्रेयसी तथा १६२,
5061,KARMA,आमपाचन,3.0,254147.0,रास्नाऽमपाचिनी तिक्ता गुरूष्णा कफवातजित् १६३,
5062,NIJA_ROGA,समीरास्र,3.0,254148.0,शोथश्वाससमीरास्रवातशूलोदरापहा,
5063,NIJA_ROGA,वातशूल,3.0,254148.0,शोथश्वाससमीरास्रवातशूलोदरापहा,
5064,NIJA_ROGA,वातिकामय,3.0,254149.0,कासज्वरविषाशीतिवातिकामयसिध्महृत् १६४,
5065,QUANTITY,अशीति,3.0,254149.0,कासज्वरविषाशीतिवातिकामयसिध्महृत् १६४,
5069,SUBSTANCE,सुरसा,3.0,254150.0,नाकुली सुरसा नागसुगन्धा गन्धनाकुली,
5066,SUBSTANCE,नाकुली,3.0,254150.0,नाकुली सुरसा नागसुगन्धा गन्धनाकुली,
5067,SUBSTANCE,गन्धनाकुली,3.0,254150.0,नाकुली सुरसा नागसुगन्धा गन्धनाकुली,
5068,SUBSTANCE,नागसुगन्धा,3.0,254150.0,नाकुली सुरसा नागसुगन्धा गन्धनाकुली,
5070,SUBSTANCE,विषनाशिनी,3.0,254151.0,नकुलेष्टा भुजङ्गाक्षी सर्पाङ्गी विषनाशिनी १६५,
5071,SUBSTANCE,सर्पाङ्गी,3.0,254151.0,नकुलेष्टा भुजङ्गाक्षी सर्पाङ्गी विषनाशिनी १६५,
5072,SUBSTANCE,भुजङ्गाक्षी,3.0,254151.0,नकुलेष्टा भुजङ्गाक्षी सर्पाङ्गी विषनाशिनी १६५,
5073,SUBSTANCE,नकुलेष्टा,3.0,254151.0,नकुलेष्टा भुजङ्गाक्षी सर्पाङ्गी विषनाशिनी १६५,
5074,VISHA,आखुविष,3.0,254153.0,भोगिलूतावृश्चिकाखुविषज्वरकृमिव्रणान् १६६,
5075,VISHA,वृश्चिकविष,3.0,254153.0,भोगिलूतावृश्चिकाखुविषज्वरकृमिव्रणान् १६६,
5076,VISHA,लूताविष,3.0,254153.0,भोगिलूतावृश्चिकाखुविषज्वरकृमिव्रणान् १६६,
5077,VISHA,भोगिविष,3.0,254153.0,भोगिलूतावृश्चिकाखुविषज्वरकृमिव्रणान् १६६,
5080,SUBSTANCE,अम्बष्ठा,3.0,254154.0,माचिकाप्रस्थिकाऽम्बष्ठा तथा चाम्बालिकांऽबिका,
5078,SUBSTANCE,अंबिका,3.0,254154.0,माचिकाप्रस्थिकाऽम्बष्ठा तथा चाम्बालिकांऽबिका,
5079,SUBSTANCE,अम्बालिका,3.0,254154.0,माचिकाप्रस्थिकाऽम्बष्ठा तथा चाम्बालिकांऽबिका,
5081,SUBSTANCE,प्रस्थिका,3.0,254154.0,माचिकाप्रस्थिकाऽम्बष्ठा तथा चाम्बालिकांऽबिका,
5082,SUBSTANCE,माचिका,3.0,254154.0,माचिकाप्रस्थिकाऽम्बष्ठा तथा चाम्बालिकांऽबिका,
5083,SUBSTANCE,बालमूलिका,3.0,254155.0,मयूरविदला केशीसहस्रा बालमूलिका १६७,
5084,SUBSTANCE,केशीसहस्रा,3.0,254155.0,मयूरविदला केशीसहस्रा बालमूलिका १६७,
5085,SUBSTANCE,मयूरविदला,3.0,254155.0,मयूरविदला केशीसहस्रा बालमूलिका १६७,
5086,STATE_OF_DISEASE,पक्व-अतीसार,3.0,254157.0,पक्वातीसारपित्तास्रकफकण्ठामयापहा १६८,
5087,SUBSTANCE,तेजनी,3.0,254158.0,तेजस्विनी तेजवती तेजोह्वा तेजनी तथा १६९,
5088,SUBSTANCE,तेजोह्वा,3.0,254158.0,तेजस्विनी तेजवती तेजोह्वा तेजनी तथा १६९,
5089,SUBSTANCE,तेजवती,3.0,254158.0,तेजस्विनी तेजवती तेजोह्वा तेजनी तथा १६९,
5090,SUBSTANCE,तेजस्विनी,3.0,254158.0,तेजस्विनी तेजवती तेजोह्वा तेजनी तथा १६९,
5091,SUBSTANCE,कङ्गुनी,3.0,254161.0,ज्योतिष्मती स्यात्कटभी ज्योतिष्का कङ्गुनीति च,
5092,SUBSTANCE,ज्योतिष्का,3.0,254161.0,ज्योतिष्मती स्यात्कटभी ज्योतिष्का कङ्गुनीति च,
5093,SUBSTANCE,कटभी,3.0,254161.0,ज्योतिष्मती स्यात्कटभी ज्योतिष्का कङ्गुनीति च,
5094,SUBSTANCE,ज्योतिष्मती,3.0,254161.0,ज्योतिष्मती स्यात्कटभी ज्योतिष्का कङ्गुनीति च,
5095,SUBSTANCE,ककुन्दनी,3.0,254162.0,पारावतपदी पिण्या लता प्रोक्ता ककुन्दनी १७१,
5096,SUBSTANCE,लता,3.0,254162.0,पारावतपदी पिण्या लता प्रोक्ता ककुन्दनी १७१,
5097,SUBSTANCE,पिण्या,3.0,254162.0,पारावतपदी पिण्या लता प्रोक्ता ककुन्दनी १७१,
5098,SUBSTANCE,पारावतपदी,3.0,254162.0,पारावतपदी पिण्या लता प्रोक्ता ककुन्दनी १७१,
5099,SUBSTANCE,कुष्ठ,3.0,254165.0,कुष्ठं रोगाह्वयं वाप्यं पारिभव्यं तथोत्पलम्,
5100,SUBSTANCE,उत्पल,3.0,254165.0,कुष्ठं रोगाह्वयं वाप्यं पारिभव्यं तथोत्पलम्,
5101,SUBSTANCE,पारिभव्य,3.0,254165.0,कुष्ठं रोगाह्वयं वाप्यं पारिभव्यं तथोत्पलम्,
5102,SUBSTANCE,वाप्य,3.0,254165.0,कुष्ठं रोगाह्वयं वाप्यं पारिभव्यं तथोत्पलम्,
5103,SUBSTANCE,रोगाह्वय,3.0,254165.0,कुष्ठं रोगाह्वयं वाप्यं पारिभव्यं तथोत्पलम्,
5104,SUBSTANCE,पुष्कर,3.0,254168.0,उक्तं पुष्करमूलं तु पौष्करं पुष्करञ्च तत्,
5105,SUBSTANCE,पौष्कर,3.0,254168.0,उक्तं पुष्करमूलं तु पौष्करं पुष्करञ्च तत्,
5106,SUBSTANCE,पुष्करमूल,3.0,254168.0,उक्तं पुष्करमूलं तु पौष्करं पुष्करञ्च तत्,
5107,SUBSTANCE,कुष्ठभेद,3.0,254169.0,पद्मपत्रञ्च काश्मीरं कुष्ठभेदमिमं जगुः १७४,
5108,SUBSTANCE,काश्मीर,3.0,254169.0,पद्मपत्रञ्च काश्मीरं कुष्ठभेदमिमं जगुः १७४,
5109,SUBSTANCE,पद्मपत्र,3.0,254169.0,पद्मपत्रञ्च काश्मीरं कुष्ठभेदमिमं जगुः १७४,
5112,SUBSTANCE,हैमवती,3.0,254172.0,कटुपर्णी हैमवती हेमक्षीरी हिमावती,
5110,SUBSTANCE,हिमावती,3.0,254172.0,कटुपर्णी हैमवती हेमक्षीरी हिमावती,
5111,SUBSTANCE,हेमक्षीरी,3.0,254172.0,कटुपर्णी हैमवती हेमक्षीरी हिमावती,
5113,SUBSTANCE,कटुपर्णी,3.0,254172.0,कटुपर्णी हैमवती हेमक्षीरी हिमावती,
