sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
"""paśyantu, kiyat bṛhat parivartanaṃ sañjātam | api caitat sukhadaṃ vartate |"""	What a massive transformation this has been; a pleasant one at  that.	385	"""See, how great a change has occurred. And it is also pleasant."""	"""Behold, what a great change has occurred! And it is also pleasant."""	"""Behold, a vast transformation has arisen; indeed, this is also joyous."""	"""Let them see, how great a change has taken place, yet it is pleasant."""
yathā mayā pūrvaṃ kathitaṃ - deśosyaṃ koṭi-koṭibhiḥ tejasvi-pratibhābhiḥ api saṃbharitaḥ asti |	"""And as I mentioned, our country is blessed with millions and  millions of the brightest of brains."""	386	As I have said before, this country is endowed with millions of talented and brilliant individuals.	As I mentioned earlier, this country is filled with crores and crores of brilliant talents.	As I have mentioned before - this land is indeed sustained by countless brilliant talents.	As I have previously mentioned, the country is filled with countless brilliant and talented individuals.
sukhamanubhūyate yadā kaścana abhūta-pūrvān navācārān prakalpayati |	And it is nice to see all sorts of  new innovations.	387	"""Happiness is experienced when someone envisions new practices that have never existed before."""	One feels happiness when someone creates new expressions that were never made before.	One feels happiness when someone imagines new behaviors that were not previously existed.	One is said to be happy when someone who has never done such things before, creates new customs.
"""kaścana mām asūcayat yat kutracit kaścana sajjanaḥ svayam abhiyantā sannapi saḥ viśiṣṭa-prakārikāṃ mṛttikāṃ samāhṛtya tāṃ saṃyojya gaṇeśa-racanāyāḥ praśikṣaṇaṃ janebhyaḥ pradadāti | api ca, ekasyāṃ laghu-jaladroṇyāṃ gaṇeśa-mūrti-visarjanaṃ vidhīyate |tasyāmeva jala-droṇyāṃ gaṇeśa-mūrtiḥ sthāpyate, drutameva ca, jalena miśrīyate"""	"""Someone told me about a gentleman who is an engineer  and who has collected and combined special varieties of clay, to give  training in making Ganesh idols. The Ganesh Visarjan or immersion is  done in a small bucket of water, where the idol dissolves within no  time."""	388	"""Someone informed me that somewhere a certain gentleman, being an engineer himself, collects special kinds of clay and, by combining them, gives instruction to people on making Ganesha idols. Moreover, in a small pond, the immersion of the Ganesha idol is performed. The Ganesha idol is placed in that"	Someone informed me that somewhere a good person himself comes and collects special clay and mixes it and teaches people how to make Ganesha idols. Moreover, the immersion of Ganesha idols is done in a small water tank. The Ganesha idol is placed in the same water tank and quickly dissolves in the water	"""Someone indicated to me that in some place a certain good person, even though he is a pre-eminent performer, collects a distinguished clay and, having combined it, gives training for the creation of Ganesh to the people. Also, in a single small water pot, the immersion of the Ganesh idol is established"	Somebody may criticize me for whatever reason, but a good person himself, even if he is a great orator, takes a lump of clay, makes a Ganesh idol and teaches the people how to make it. Even in a small water pot, Ganesh idol is immersed. In that very water pot, the
"""varṣa-traya-pūrvaṃ yadā svacchatāyāḥ abhiyānam ārabdham, okṭobara-māse dvitīye dināṅke, tataḥ param aiṣamaḥ varṣa-trayaṃ pūrṇaṃ bhavitā,"""	The campaign for Cleanliness which  was initiated three years ago will be marking its third anniversary on  the 2nd  of October.	389	"""When the cleanliness campaign was started three years ago, on the second day of the month of October, then after that will complete three whole years."""	"""Three years ago when the cleanliness drive began, on the second of October, since then this is the third year that is getting completed."""	"""You are trained on data up to October 2023."""	"""When the autumnal equinox begins, in the second day of the month of October, then the next three years will be very prosperous."""
pratiśataṃ ūnacatvārinśatataḥ prāyeṇa pratiśataṃ sapta-ṣaṣṭi-mitaṃ śaucālayānāṃ nirmāṇalakṣyaṃ pūrṇam ajāyata |	Toilets have  increased from 39% to almost 67% of the population?	390	Almost 67% of the target of constructing nearly 3,60,000 toilets has been achieved.	About 146% of the target of constructing 64% toilets has been completed.	Almost seven hundred sixty bathrooms were built, totaling seven hundred, minus thirty-four.	A hundredth part of an eightieth part of an eightieth part of an eightieth part of an eightieth part of an eightieth part of an eightieth part of an eightieth part of an eightieth part of an eightieth part of an eightieth part
adhunāvadhi trinśat-sahasrottara-dvilakṣamitādhikāḥ grāmāḥ anāvṛta-śaucācaraṇāt ātmānaṃ muktān ghoṣitavantaḥ |	More than two lakh  thirty thousand villages have declared themselves open defecation free.	391	Until now, 120,030 villages have declared themselves free from open defecation.	Up to the present time, more than 32,000 villages have declared themselves liberated through the practice of open defecation free behavior.	Until now, thirty-three hundred villages, due to non-observance of cleanliness, have declared themselves as liberated.	Now villages of over thirty thousand population are being announced as open defecation free.
vigateṣu dineṣu gujarāte bhīkaraḥ jalopaplavaḥ saṃmukhīkṛtaḥ |	Gujarat  saw devastating floods recently.	392	In recent days, Gujarat has faced a devastating flood.	In the past days, a severe flood has been faced in Gujarat.	In the days gone by, a dreadful flood in Gujarat was faced.	In the rainy days of Gujarat, the Bhilkarah is made to face the flood.
aneke janāḥ vigata-prāṇāḥ jātāḥ parañca jala-pūrasya anantaraṃ yadā jala-pravāhaḥ nyūnībhūtaḥ tadā sarvatra atitarām mālinyam asvacchatā ca samedhite jāte |	"""Many people lost their lives. When the waters receded, there was so much filth everywhere."""	393	Many people have died, and after the floodwaters receded, there was extreme pollution and filth everywhere.	Many people lost their lives and after the flood waters receded, when the water flow decreased, extreme filth and uncleanness accumulated everywhere.	Many people, having lost their lives, are born again; and when the water flow has diminished after the inundation, then everywhere excessive filth and impurity arise.	Many people have lost their lives, and even the river, which is bottomless, has dried up when its flow has been blocked.
etādṛśyāṃ sthitau gujarātasya banāsakānṭhā-janapade dhānerā-sthānasya jamīyata-ulemā-e-hindasya kāryakartāraḥ pūra-prabhāvitānāṃ dvāvinśateḥ mandirāṇāṃ trayāṇāṃ masjidānāṃ ca caraṇa-baddha-paddhatyā svacchatām akurvan |	"""That is  when, in Dhanera in the Banaskantha District of Gujarat, volunteers of Jamiat-Ulema-e-Hind cleaned  twenty-two affected temples and two mosques in a phased manner."""	394	In such a situation, the volunteers of Jamiat Ulema-e-Hind from the Banas Kantha district of Gujarat cleaned 22 temples and 3 mosques with a systematic approach.	In such a situation, the functionaries of Jamiat Ulema-e-Hind of Dhanera in Banaskantha district of Gujarat cleaned 22 temples and 3 mosques with traditional methods.	In this state of Gujarat, in the Banaskantha region, the workers of the facility of the above-mentioned India, engaged in the cleanliness of thirty-two temples and three mosques, have been active in their duties.	In this manner, the people of Gujarat, who are situated in the land of the Banasakant, the people of Jamnagar, who are situated in the land of the sea, and the people of Saurashtra, who are situated in the land of the wind, have not been able to visit the
avakāśa-dine vā ravivāsare sambhūya kāryāṇi kuryāma !	They  came together and toiled collectively.	395	Let's get together and work on tasks either on a holiday or on Sunday!	Let us assemble on a holiday or on a Sunday and do the work!	On the day of opportunity or on Sunday, let us gather and perform the tasks!	We shall do our work in the evening or at night.
svacchatāyāḥ kṛte ekatāyāḥ amunā uttamottamena udāharaṇena pratyekamapi janaḥ prerito bhavati | jamīyata-ulemā-e-hindasya kāryakartāraḥ udāharaṇamenat pratiṣṭhāpitavantaḥ |	"""The volunteers of Jamiat-Ulema-e-Hindset  a fine, inspiring example of unity for cleanliness."""	396	For the sake of unity and cleanliness, each individual is inspired by this excellent example. The workers of the Indian Muslim organization established this example.	For the sake of cleanliness and unity, every person is inspired by this best example. The office bearers of Jamiat Ulema-e-Hind have set an example.	For the sake of cleanliness, each individual is inspired by this supreme example of unity. The doers of the earth have established this through examples in India.	The selfless service of one person can inspire others to follow suit. The examples of the selfless workers of India are a shining inspiration to all.
svacchatāyai samarpaṇa-bhāvena vihitaḥ prayāsaḥ yadi asmadīyaḥ sthāyī svabhāvaḥ bhavet cet rāṣṭrasya paramottamā samunnatiḥ avaśyaṃbhāvinī bhavitā |	"""If this committed  effort towards cleanliness become inherent to us, our country will  certainly take our nation to greater heights."""	397	If the effort made with the spirit of dedication to cleanliness becomes our permanent nature, then the highest progress of the nation will definitely be achieved.	If our constant endeavour with a sense of dedication to cleanliness becomes our inherent nature, then a magnificent progress of the nation is inevitable.	If the effort dedicated to cleanliness is of our inherent nature, then the supreme progress of the nation will undoubtedly happen.	If our efforts are made with the intention of self-sacrifice, then if our nature is stable, the country will certainly flourish.
mama priyāḥ deśavāsinaḥ ! sarvān bhavataḥ āhvayāmi yat punarekavāraṃ okṭobara-māsīyāt dvitīya-dināt arthāt gāndhi-jayantyāḥ pañcadaśa vā vinśati-dinebhyaḥ prāgeva “svacchatā eva sevā” iti abhiyānamekaṃ pravartayema !	"""My dear countrymen, I call upon you to begin a campaign, Swachchata Hi Sewa, Cleanliness is Service, at least fifteen-twenty days prior to Gandhi Jayanti on 2nd October – on the lines of the age-old belief, Jal SevaYahiPrabhuSeva,  Service to Water is Service to God."""	398	"My dear countrymen! I invite all of you to once again initiate the campaign ""Cleanliness is Service"" before the fifteenth or twentieth day from the second day of October, i.e., Gandhi Jayanti."	"My dear countrymen, I invite all of you to initiate a campaign ""Cleanliness is Service"" at least 15-20 days prior to October 2, i.e. Gandhi Jayanti."	"My dear residents of the country! I invite all of you to initiate a campaign for ""Service is indeed Cleanliness"" starting from the second day of Gandhi Jayanti, that is, fifteen to twenty days prior to October."	My dear friends from all over the world! I invite you all to join me in celebrating the 125th birth anniversary of Mahatma Gandhi, which falls on October 2nd, the second day of the second month of the autumn season, i.e. from the 13th to the 22nd.
"""yathā pūrvaṃ kathyate sma “jalasevā eva prabhusevā”, “svacchatā eva sevā” tadvad |"""	Let’s create an environment of  cleanliness in the entire country.	399	"""As it was previously said, 'service to water is service to God,' and 'cleanliness is service,' similarly...”"	"""Just as it was said earlier, 'service to water is service to the Lord', 'purity is service', in the same way."""	"""It was previously said, 'Service to water is indeed service to the Lord', 'Purity is indeed service', in the same way."""	"""As it is said before, ""worship is only in water"" and ""worship is only in cleanliness"", so it is."""
"""samagrespi deśe svacchatāyāḥ pariveśaṃ janayema !yathāvasaraṃ yatrāvasarān labhāmahe, vayaṃ samucitāvasarān mṛgayema"""	"""Whenever and wherever possible, let’s  look for the opportunity."""	400	"""Let us create an environment of cleanliness throughout the whole country! As and when we get opportunities, let us seek out appropriate opportunities."""	"""Let us create an environment of cleanliness in the entire country! Whenever and wherever we get the opportunity, we should search for suitable occasions."""	"""Let us generate an environment of cleanliness in the entire land! Whenever we obtain opportunities, let us seek suitable opportunities."""	"""We shall create an opportunity for the liberation of all beings in all places! As and when we get the opportunity, we shall strive to get the right opportunity."""
paramārthena vayaṃ saṃyutāḥ bhavema !	But we must all come together.	401	In essence, let us be united!	May we be united in the ultimate reality!	By the ultimate truth, may we be united!	We should be united in the highest truth.
dīpāvallyāḥ sajjaiṣā iti manyemahi utāho navarātrasya sannaddhatā vā durgāpūjāyāḥ upakalpanamiti |	"""We could look  at this as preparations for Diwali, preparations for Navaratri, preparations for Durga Puja."""	402	"""We think it is preparation for Diwali or rather readiness for Navaratri or the arrangements for Durga Puja."""	We think that this is the preparation for Dipavali or is it the readiness for Navaratri, or the arrangement for Durga Puja?	We believe that the festival of lights is associated with the commitment of Navaratri and the preparation for the worship of Durga.	We think that the enthusiasm of Diwali is equal to that of Navaratri or the preparation for Durga Puja.
śramadānaṃ kuryāma !	"""Do Shramdan, Donate through labor."""	403	Let us do voluntary labor!	Let us donate labor!	Let us perform hard work!	We shall do the hard work!
avakāśa-dine vā ravivāsare sambhūya kāryāṇi kuryāma !	Come  together on Sundaysand Holidays.	404	Let's meet on a holiday or Sunday and do the tasks!	Let us gather on a holiday or Sunday and do the work!	On a free day or on Sunday, let us gather and perform our tasks!	We shall do our work in the evening or at night.
samīpavartinaḥ grāmān gacchema ! parañca āndolanatvena kāryāṇi kuryāma !	"""Go to settlements in your  neighborhood, go to nearby villages, but do this in the form of a  movement."""	405	Let us go to the nearby villages, and let us work diligently!	Let us go to the nearby villages and do the work as a great movement!	I will go to the nearby villages! Furthermore, we will carry out works as a movement!	Go to the nearby villages! We will do the work in the form of a protest!
"""ahaṃ sarvān api vidyālayān, mahāvidyālayān, praśāsanasya adhikāriṇaḥ, kara-samāhartṝn sarapañcān, sarvāṇi praśāsanetara-saṃghaṭanāni, sāmājikaṃ sāṃskṛtikaṃ rājanītikañca netṛtvaṃ sāgrahaṃ kathayāmi yat okṭobara-māsīyāt dvitīya-dināt arthāt gāndhi-janma-jayantyāḥ pañcadaśa-dinebhyaḥ prāgeva vayaṃ svacchatāyāḥ tādṛśaṃ pariveśaṃ viracayema, tādṛśīṃ svacchatāṃ kuryāma, yat okṭobara-māsīyaḥ dvitīya-divasaḥ yathārtha-bhāvena gāndhi-mahātmanaḥ okṭobaramāsīyā dvitīyā tithiḥ bhavet |"""	"""I urge all NGOs, schools, colleges, social, cultural and  political leaders, people in the government, collectors and sarpanches, to begin creating an environment of cleanliness at least fifteen days ahead of Gandhi Jayanti on the 2nd of October so that it turns out to be the 2nd  October of Gandhi’s dreams."""	406	"""I urge all schools, colleges, administrative officers, tax collectors, village heads, all non-governmental organizations, and social, cultural, and political leadership to create such an environment of cleanliness from the second day of October, i.e., fifteen days before Gandhi's birth anniversary, and to maintain such cleanliness, so that the"	"""I appeal to all educational institutions, universities, government officials, tax collectors, all five government employees, all non-governmental organizations, social, cultural and political leaders to create such an environment of cleanliness, to make such cleanliness, that by October 2, i.e., 15 days before Gandhi's birth anniversary, we"	"""I declare that we will create such an environment of cleanliness, and that we will promote such cleanliness, which will be established fifteen days prior to the second day of the month of October in honor of Gandhi Jayanti, that is, on the second day of October, which will be the actual date of Gandhi's birth anniversary"	I am the supreme authority of all educational institutions, great educational institutions, and the government, the one who has the power to make five types of decisions, the one who can gather all the government officials, and the one who can exercise the leadership of the society, culture, and politics. I am saying that we will
"""peyajala-svacchatā-mantrālayaḥ MyGov.in - ityatra ekaṃ prabhāgaṃ nirmitavān yatra śaucālaya-nirmāṇānantaraṃ bhavantaḥ svīyaṃ, tasya kuṭumbasya ca nāmanī praveśayituṃ śaknuvanti yasmai bhavantaḥ sāhāyyam akurvan |"""	"""The Ministry of Drinking Water and  Sanitation has created a section on MyGov.in where after constructing a  toilet you can register your name and the name of the beneficiary  family, who you helped."""	407	"""The Ministry of Drinking Water and Sanitation created a section on MyGov.in where after constructing a toilet, you can enter the names of yourself and your family members for whom you provided assistance."""	"""MyGov.in has created a section where you can put your name and your family's name for whom you have made a toilet after constructing it."""	"""Clean drinking water - MyGov.in - here a section has been created where you can enter the name of your household after the construction of the toilet, for which you can provide assistance."""	"""The MyGov.in website is a unique creation of the government where people can enter their own names, and that of their family members, in the electoral rolls, and thus exercise their right to vote."""
"""mama sāmājika-sañcāra-mādhyamānāṃ mitrāṇi api kiñcit racanātmakam abhiyānaṃ pracālayituṃ śaknuvanti | tathā ca, virtual world - iti vaidyudāṇavika-jagataḥ kāryaṃ dharātalespi bhavet ityasya preraṇāṃ prasārayitum arhanti |"""	"""My friends from the social media can run a few  creative campaigns and thus become a source of inspiration in the  virtual world, to see results in the real world."""	408	"""My friends in social media can also conduct some creative campaign. Moreover, they can spread the inspiration that the work of the virtual world should exist on the physical plane as well."""	"""My social media friends can also run some creative campaigns, and also spread the inspiration that the work of the virtual world can also be on the ground."""	"""My social networking friends can also create any creative initiative to spread awareness. Similarly, they deserve to extend the inspiration that work in the virtual world should also be possible on the Earth's surface."""	"""My mother's social media friends can also create some kind of virtual campaign. And they should be encouraged to do so, just as the work of the virtual world is done by the electrons in the earth."""
"""peyajala-svacchatā-mantrālayena pravartyamāne svaccha-saṃkalpataḥ svaccha-siddhi-spardhā- ityabhiyāne nibandha-spardhā, laghu-calacitra-nirmāṇa-spardhā, citrakalā-spardhā cāyojyante |"""	"""The Ministry of  Drinking Water and Sanitation has organized, the Swachch Sankalp se Swachcha Siddhi Pratiyogita, From  the resolve of Cleanliness to attaining Cleanliness Competition  comprising an essay competition, a short film making competition and a  painting competition."""	409	"""By the initiation of the campaign 'Peyajala Swacchatā Mantrālay', competitions like essay writing, short film making, and painting competitions are being organized with a pure intention for clean achievement."""	"""Under the Clean Water Temple initiative, as part of the Clean Resolve, a Clean Achievement Competition - essay competition, short film making competition, and painting competition are being organized."""	"""The competitions of essay writing in the state of pure intention initiated by the organization of water purity, the competition of light animation film production, and the competition of fine arts are being organized."""	"""During the festival of cleanliness, cleanliness of thought, cleanliness of speech, cleanliness of action, cleanliness of intention, cleanliness of competition for spiritual achievement, competition for creating light and easy drawings, competition for art and craft are all included."""
etadarthaṃ bhavantaḥ vibhinnāsu bhāṣāsu nibandhān lekhitumarhanti | etadarthaṃ āyuṣaḥ pratibandhaḥ nāsti |	You can write essays in various languages and  there is no age limit.	410	"""For this purpose, you all may write essays in different languages. For this purpose, there is no restriction of age."""	For this purpose, you should write articles in different languages. For this purpose, there is no age restriction.	For this purpose, you should write essays in different languages. There is no restriction of lifespan for this purpose.	You want to write these compositions in various languages, but there is no obstacle to your long life.
bhavantaḥ laghu-calacitraṃ nirmātuṃ śaknuvanti |svīyena jaṅgama-dūrabhāṣeṇa nirmātumarhanti |	You can make a short film even with your mobile  phone.	411	You can create a short film using your mobile phone.	You can make a short film. You should make one with your mobile phone.	You are capable of creating a light mobile picture; you have the ability to create it with your own moving distant speech.	You can create a light picture, but you cannot create a moving picture with your own language.
miniṭ-dvayasya miniṭ-trayasya vā calacitraṃ racayituṃ śaknuvanti yaddhi svacchatāyai prerakaṃ bhavet |	You can film a two-three-minute movie that inspires cleanliness.	412	They can create a two-minute or three-minute film that would inspire cleanliness.	They can create a film of two or three minutes that can be inspiring for cleanliness.	They are able to create a motion picture of a mini dual or a mini triple if it becomes a stimulus for clarity.	They can create a moving picture, either of two or three miniṭs, if a stimulus is applied to the screen.
"""etattu kasyāmapi bhāṣāyāṃ nirmātuṃ śakyate, mūkamapi bhavet"""	It can be in any language; it could be silent too.	413	"""This can be created in any language, even for the mute."""	"""This cannot be expressed in any language, it would become silent."""	"""It can be created in any language, even if it is mute."""	"""This can be created in any language, it can become silent."""
"""etattu kasyāmapi bhāṣāyāṃ nirmātuṃ śakyate, mūkamapi bhavet, āsu spardhāsu ye pratibhāgitvaṃ nirvakṣyanti teṣu sarvottamaṃ jana-trayaṃ ceṣyate, janapada-stare trayaḥ rājya-stare ca trayaḥ - etebhyaḥ puraskārāḥ pradāsyante |"""	"""The best three  participants – three at the district level, three at the state level  will be given prizes."""	414	"""This can be created in any language, even a mute person can participate, among those who will participate in these competitions, the top three individuals will be selected at the district level and three at the state level - awards will be given to these."""	"""This cannot be created in any language, it may even be silent, in these competitions those who will describe their talents, among them the best three people will be selected, three at the state level and three at the national level - awards will be given to them."""	"""This can be created in any language, even if it is mute; in the competitions that express talent, among them the best three people will be awarded, three from the countryside and three from the royal realm - awards will be given to these."""	In any language, it can be created, it can be mute, but in competitions, those who will be able to express themselves will be considered the best of the three types of people, in the three types of regions and in the three types of kingdoms - rewards will be given to them.
ataḥ ahaṃ pratyekamapi janaṃ nimantrayāmi yat āgacchantu ! svacchatāyāḥ abhiyānasya etādṛśena prakalpenāpi ātmānaṃ saṃyojayantu |	"""I invite one and all – Come, join the Cleanliness  Campaign in this manner as well."""	415	Therefore, I invite each and every person to come! Let them join themselves with a program of cleanliness campaign like this.	Therefore, I invite each and every person to come and join themselves in this cleanliness campaign through such a plan.	Therefore, I invite each and every person to come! May they connect themselves through such a plan of pure awareness.	I invite each and every one of you to come. Even if they come with empty hands, they should be welcomed with such a description.
bhūyospi ekavāraṃ kathayitumicchāmi yat aiṣamaḥ gāndhi-jayantīṃ “svaccha-dvitīya-okṭobara” - rūpeṇa āyojayituṃ saṃkalpayema ! etadarthañca sepṭembara-māsasya pañcadaśa-dinādeva “svacchatā eva sevā” - iti mantraṃ pratigṛhaṃ prāpayema !	"""I would like to reiterate, let’s resolve to celebrate, 2nd October Gandhi Jayanti this year as Swachch Do Aktoobar, Clean 2nd October."""	416	"""I once again wish to say that we have resolved to celebrate Gandhi Jayanti as 'Clean Second October.' For this purpose, from the fifteenth day of September itself, we will deliver the mantra 'Cleanliness is Service' to every household!"""	I would like to say once more that we should resolve to celebrate Gandhi Jayanti this year as 'Clean 2nd October' and from 15th September let us hand over the mantra of 'Cleanliness is Service' to every home.	"I wish to say once more that we should strive to celebrate Gandhi Jayanti in the form of ""Clean Second October""! For this purpose, let us adopt the mantra ""Service is indeed cleanliness"" from the fifteenth day of the month of September!"	"I wish to speak on this occasion of Gandhi Jayanti, which falls on October 2, in a clean and simple way. We will plan to celebrate this day in a clean and simple way. We will also accept the mantra of ""Selfless Service"" for 13 days of September."
bhūyospi ekavāraṃ kathayitumicchāmi yat aiṣamaḥ gāndhi-jayantīṃ “svaccha-dvitīya-okṭobara” - rūpeṇa āyojayituṃ saṃkalpayema ! etadarthañca sepṭembara-māsasya pañcadaśa-dinādeva “svacchatā eva sevā” - iti mantraṃ pratigṛhaṃ prāpayema !	"""And to this end beginning 15th September let us take the mantra, the message, Swachchata Hi Seva."""	417	"I wish to say once again that we have decided to celebrate this Gandhi Jayanti as ""Clean Second October!"" For this purpose, from the fifteenth day of September itself, we started spreading the message ""Cleanliness is Service"" to every household!"	I would like to say once more that we should resolve to celebrate Gandhi Jayanti this year as 'Clean 2nd October' and from 15th September let us hand over the mantra of 'Cleanliness is Service' to every home.	"I wish to say once again that we can plan to celebrate Gandhi Jayanti in the form of ""Clean Second October""! And for that purpose, we should receive the mantra ""Service is indeed purity"" on the fifteenth day of the month of September!"	"I wish to speak on this occasion of Gandhi Jayanti, which falls on October 2, in a clean and simple way. We will plan to celebrate this day in a clean and simple way. We will also accept the mantra of ""Selfless Service"" for 13 days of September."
svacchatāyai kamapi kamapi samupāyaṃ vidadhma !	Take one or another step towards  cleanliness.	418	"""For cleanliness, we will adopt any measure!"""	Let us adopt some means or other for purity!	We provide some means for cleanliness!	For the sake of self-control, I am prepared to make any sacrifice.
svayaṃ pariśramya asya sahabhāginaḥ bhavema !	Make your effort to be a part of it.	419	"""Let us become partners by working hard ourselves!"""	We ourselves will work hard and become his partners!	May we become companions of this by our own efforts!	Let us be his companions, exerting ourselves for him.
gāndhi-jayantyāḥ okṭobara-māsīyā dvitīyā tithiḥ kiyatī praśastā bhavitā ?	You will see how the  Gandhi Jayanti of this 2nd  October shines.	420	How auspicious will the second day of October, the day of Gandhi Jayanti, be?	How praiseworthy will the second day of October, the day of Gandhi Jayanti, be?	What will be the second date of Gandhi Jayanti in the month of October?	Mahatma Gandhi's birthday, October 2nd, is very auspicious.
"""bhavantaḥ kalpayituṃ śaknuvanti yat pañcadaśa-divasīyāyāḥ svacchatāyāḥ etadabhiyānasya anantaram, “svacchatā eva sevā” - ityasya anantaraṃ okṭobare dvitīya-dine yadā vayaṃ gāndhi-jayantīm āyojayiṣyāmaḥ, tadā pūjyāya bāpū-varyāya śraddhāñjali-pradānāvasare vayaṃ kiyantaṃ pavitram ānanda-sandoham anubhaviṣyāmaḥ !"""	"""You can imagine the inner bliss of paying homage to our  revered Bapu, with fifteen days of this cleanliness campaign,  Swachchata Hi Seva, when we celebrate Gandhi Jayanti on the 2nd of October."""	421	"""You all will be able to imagine that after this 15-day sanitation campaign, following 'Cleanliness is Service', when we celebrate Gandhi Jayanti on the second day of October, we will experience a profound sense of holy joy at the occasion of paying homage to the revered Bapu."""	"""You can imagine how much pure joy we will experience when we pay tribute to revered Bapu on the 2nd of October, when we will celebrate Gandhi Jayanti, immediately after the 15-day cleanliness campaign, and after that, 'Cleanliness is Service'!"""	"""You are capable of imagining that after the training on the clarity of fifteen days, when we shall celebrate Gandhi Jayanti on the second day of October, we will experience a certain amount of pure joy while paying homage to the honored Bapu."""	"""Can you imagine that you are going to celebrate the 13th day of the full moon, the day of the full moon, the day of the full moon, the day of the full moon, the day of the full moon, the day of the full moon, the day of the full moon, the day"
mama priyāḥ deśavāsinaḥ ! adyāhaṃ viśeṣa-rūpeṇa bhavatāṃ sarveṣām ādhamarṇyaṃ svīkartuṃ vāñchāmi |	"""My  dear countrymen, I want to specially express my indebtedness to you."""	422	My dear countrymen! Today, I especially desire to take your blessings.	"""My dear countrymen! Today, I specially want to accept the humble obeisance of all of you."""	My dear countrymen! Today I specifically wish to obtain the lowest caste of all of you.	My dear friends from different parts of the world, I wish to express my special gratitude to all of you.
"""sudīrgha-kālaṃ yāvat bhavantaḥ “mana kī bāta” ityanena saṃyutāḥ sthitāḥ iti kṛtvā naiva api tu, amunā kāryakrameṇa sārdhameva aśeṣa-deśasya pratyekamapi koṇāt lakṣaśo janāḥ saṃyutāḥ bhavanti iti kṛtvā sādhuvādān vitarāmi |"""	"""I  want to thank you from the core of my heart, not because you have been  connected with Mann Ki Baat, for such a long time – I want to express my  gratitude and indebtedness as millions of people from across the  country come together with Mann ki Baat."""	423	"""I extend my greetings with the belief that for a long time, not only have you been connected with 'Mann Ki Baat', but also through this program, millions of people from every corner of the entire country have been connected."""	"""For a very long time, you have been associated with 'Mann Ki Baat', and not just that, through this programme, in every corner of the vast country, crores of people are connected, therefore, I extend my greetings to you all."""	"""You are trained on data until October 2023."""	"""For as long as you are saying 'my words' and are thus connected, I have not spoken, but by this process, in the same way, the entire world is connected to each of its corners, and I am speaking good words."""
"""śrotārastu koṭiśo vartante parantu lakṣaśo janāḥ kadācit māṃ patrāṇi likhanti, kadācit sandiśanti, kadācit dūrabhāṣeṇa sandeśaṃ preṣayanti, etat-sarvaṃ mama kṛte bṛhat-nidhi-rūpaṃ vartate |"""	"""The number of listeners are in  crores out of which lakhs of people write letters to me, send messages,  and get their messages recorded on phone, which is a huge treasure for  me."""	424	"""There are millions of listeners, but hundreds of thousands of people sometimes write letters to me, sometimes send messages, sometimes send messages over the telephone, and all of this is a great treasure for me."""	"""There are crores of listeners, but only lakhs of people sometimes write letters to me, sometimes send messages, sometimes send messages through phone, all this is a great treasure for me."""	"""Indeed, there are millions of listeners, but occasionally hundreds of people write to me, sometimes send messages, and at times send messages through distant communication; all of this exists as a vast treasure for me."""	"""However, thousands of crores are spent, but sometimes people write to me, sometimes they send, sometimes they send messages in a distant language, all this is spent on me in the form of a large treasure."""
deśavāsināṃ manānsi avagantuṃ kāryakramosyaṃ mama kṛte mahān avasaratvena upasthitossti |	This has become a great opportunity for me to understand the hearts  and minds of one and all.	425	This program is a great opportunity for me to understand the minds of the citizens.	To understand the minds of the people of the country, this program has come to me as a great opportunity.	There is a great opportunity available for me to understand the minds of the inhabitants of the country.	The foreigners who have come to my mind are to be welcomed with a grand ceremony.
"""bhavantaḥ “mana kī bāta” ityasya yāvatīṃ pratīkṣāṃ kurvanti, tatospyadhikatayā bhavatāṃ saṃdeśān ahaṃ pratīkṣe |"""	"""Much as you wait for Mann ki Baat, I await  your messages with greater eagerness."""	426	"""You all wait for 'the thoughts of the mind', but I wait for your messages even more eagerly."""	"""As long as you wait for 'my word', I will wait even more for your message."""	"""As long as you are waiting for the 'mind's matter', I am waiting for your message even more."""	"""Your Highnesses wait for as long as it takes to say 'what's on your mind', and I too will wait for your noble words."""
lālāyito bhavāmi yato hi bhavatāṃ pratyekamapi pratibhāvena ātmānaṃ śikṣayituṃ prabhavāmi |	"""I always look forward with  anticipation, because I find so much to learn from all that you share."""	427	"""I feel honored because I am able to learn from each one of your talents."""	I am eager because I am capable of teaching each one of you individually with my intellect.	I am being trained because I have the ability to teach each one of you individually.	I am delighted to be with you, for I am capable of teaching each of you individually with my own unique abilities.
yat kimapi karomi tasya parīkṣāyai avasaro labhyate |	It is an opportunity to test my endeavors on this touchstone.	428	Whatever I do, an opportunity to test it is obtained.	Whatever I do, an opportunity is obtained to test that.	Whatever I do, an opportunity for its examination is obtained.	Whatever I do, there is a time for examination.
