sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
"""""""पेट, वक्ष और हंसली-इन तीनों की श्वसन प्रक्रिया ही पूर्ण यौगिक श्वसन कहलाती है ।"""""""	"""""""incorporating abdominal, thoracic and clavicular breathing is referred as full yogic breathing."""""""	323	"""The respiratory process of the abdomen, chest, and collarbone together is called complete yogic breathing."""	The complete yogic breathing consists of the processes of the abdominal, thoracic and clavicular breathing.	"The respiratory process involving the abdomen, chest, and shoulders is called complete yogic respiration. 

विवरण: इस वाक्य में कहा गया है कि पेट, वक्ष (छाती) और हंसली (कंधे) इन तीनों के माध्यम से होने वाली श्वसन प्रक्रिया को पूर्ण य"	पेट, वक्ष और हंसली - इन तीनों की श्वसन प्रक्रिया ही पूर्ण यौगिक श्वसन कहलाती है।
अनेन विधिना वयं अस्माकं चतुर्षु पार्श्वेषु स्थितानि वस्तूनि दृष्ट्वाअवगन्तुं शक्नुम:।	We can see and understand many surrounding objects by thismethod.	324	By this method, we can observe and understand the objects located in our four directions.	By this method, we can see and understand the objects situated on all four sides of us.	"The translation of the given Sanskrit sentence is:

""By this method, we are able to understand the objects present in our four corners.""

If you need any further explanation or elaboration, please let me know!"	By this method, we can see the objects situated on all four sides of us.
अधुना वयं 'welcome पृष्टे स्मः।	"""Now, we are in the welcome page."""	325	Now we are on the 'welcome' page.	We are now on the welcome page.	"The phrase ""अधुना वयं 'welcome पृष्टे स्मः।"" can be translated into English as ""Now we are on the 'welcome' page."" 

In a more elaborate explanation, this sentence indicates that the current context or situation involves being on a page designated for welcoming individuals, possibly in a"	अर्थ : हे वेळी आम्ही 'welcome' पृष्टे स्मः.
श्वः अहं संस्कृतं पठितुं संस्कृतशिबिरं गमिष्यामि ।	Tomorrow I will be going to Sanskrit camp to learn Sanskrit.	326	Tomorrow, I will go to a Sanskrit camp to study Sanskrit.	आंग्लानुवादः - Tomorrow I will go to the Sanskrit camp to study Sanskrit.	"""Tomorrow, I will go to a Sanskrit camp to study Sanskrit."""	मी आज संस्कृत वाचनालयात जाणार आहे.
Exit मेन्यू ऐटम् इतीदं रैट्-क्लिक् करोतु ।	Right-click the menu-item Exit.	327	Right-click on the Exit menu item.	Right-click on the Exit menu item.	"""Exit मेन्यू ऐटम्"" इति वाक्यम्‌ आङ्ग्लभाषायां ""Right-click on the Exit menu"" इति अनुवाद्यते। 

विवृतम्: 
- ""Exit"" इति शब्दः तात्कालिकं ""निर्ग"	Exit menu item at the bottom right corner of the screen.
"""लेस् द्यान्, उदाहरणार्थं ए लेस् द्यान् बि (a < b)"""	Less than:  e.g. a <  b	328	"""Less than, for example a less than b (a < b)"""	"""Less than, for example a is less than b (a < b)"""	"""लेस् द्यान्, उदाहरणार्थं ए लेस् द्यान् बि (a < b)"" इति वाक्यम्‌ आंग्ले ""Let x, for example, let x be such that a < b"" इति अनुवादितम्। 

विवर्तनम्:"	"""अर्थात, उदाहरणार्थ, (a < b)"""
align and distribute डैलाग्-बोक्स्-इत्यस्य अन्यविकल्पान् आगामिपाठेषु ज्ञास्यामः ।	"""We will learn about the advanced options in Align and Distribute dialog box, in later tutorials."""	329	We will learn about the other options of the align and distribute dialog box in the upcoming lessons.	We will learn about other options of the Align and Distribute dialog box in the upcoming tutorials.	"""Align and distribute"" के लिए डायलॉग बॉक्स के अन्य विकल्पों के बारे में हम आगामी पाठ में जानेंगे।"	"अधो दत्त-संस्कृत-वाक्यम्‌ आंग्ले अनुवादय, तद्‌ अपि विवृतम्‌ मा कुरु - ""align and distribute"""
इदं औट्पुट् भवद्भिः a++ मद्रापितेन आगतम् ।	This is the output when you print a++.	330	This output has been generated by a++ (a programming language).	This output is generated by a++ compiler.	"""The output has been received by you as an incremented value a++."" 

विवरणम्‌: इयं वाक्यम् ""a++"" चिह्नस्य उपयोगं पत्रे अभिव्यक्तयति, यत्र 'a' इत्यस्मिन् संख्या प्रति 1 वर्धिष्य"	अर्थ : हे मित्रांनो, हे संस्कृत वाक्य आंग्ल भाषेत अनुवादून द्या आणि त्याचे अर्थ कळवा
"""कण्डीशन्  true यावद्भविष्यति तावत्, तत् अन्तस्थं स्टेट्मेण्ट् इतीदं एक्सिक्यूट् करोति । पश्चात् इन्क्रिमेण्ट् जायते । एवं लूप् पुनरावर्तते ।"""	"""Then, as long as the condition is true, it repeatedly executes the statements within and then increments."""	331	"""As long as the condition is true, it executes the statement inside it. Then the increment occurs. Thus, the loop repeats."""	"""While the condition is true, the inside statement is executed. Then the increment happens. This way the loop repeats."""	"""The condition is true; as long as it remains true, it executes the inner statement. After that, an increment occurs. Thus, the loop repeats."""	"""तो कण्डीशन true असता तो स्टेट्मेण्ट इन्साइड्‌में एक्सिक्यूट् होतो. त्यानंतर इन्क्रिमेण्ट् होतो. हे लूप पुन्हा सुरू ह"
"""अधुना, द्वेपि ओब्जेक्ट्स् चिते इति ज्ञायते ।"""	Notice that both the objects are now selected.	332	"""Now, it is known that there are two objects in the mind."""	Now, both objects are known to be painted.	"""Now, it is known that two objects are drawn."""	"अर्थ : ""आधुना, दोन्ही वस्तू चित्रित केल्या आहेत."""
अत: भोजनेषु मेद: नातिरिक्तंप्रयोक्तव्यम्।	Therefore we must take foods giving fat in a limitedmanner.	333	Therefore, one should not use excessive fat in food.	Therefore, excessive fat should not be used in food.	"The translation of the Sanskrit sentence ""अत: भोजनेषु मेद: नातिरिक्तं प्रयोक्तव्यम्"" into English is: ""Therefore, fat should not be consumed excessively in meals.""

In this sentence:
- ""अत:"" means ""therefore.""
- ""भोजनेषु"	त्यामुळे भोजनात मेदा न घालावा.
name वेरियेबल् इत्यस्यादौ  final कीवर्ड् संयोजयन्तु । वयमधुना name इति वेरियेबल्  final इति परिवर्तितवन्तः ।	Add final keyword before the variable name. We have made the variable name as final.	334	Add the final keyword before the name variable. We have now made the name variable final.	Add the final keyword at the beginning of the name variable. We have now made the name variable final.	"आपण ""name"" या वेरियेबलच्या सुरुवातीला ""final"" कीवर्ड जोडल्यास, तो वेरियेबल एकदा मूळ ठेवले की नंतर तो बदलता येणार नाही. याचा अर्थ असा की, ""name"" वेरियेबलची किंमत एकद"	"name = ""अधो दत्त-संस्कृत-वाक्यम्‌ आंग्ले अनुवादय, तद्‌ अपि विवृतम्‌ मा कुरु"""
"""इदानीं मम कूर्चविभागे सर्वे कूर्चाः प्राप्ताः । अतः, अहं Archive Manager इतीदं पिधाय अत्र सञ्चयं पिदधामि । अपि च GIMP इतीदं प्रति प्रति आगच्छामि ।"""	"""Now I have all the brushes in my brush directory, so I close my Archive Manager and I close the folder here and get back to the GIMP."""	335	"""Now all brushes have been received in my brush section. Therefore, I am closing Archive Manager and storing the collection here. Additionally, I am switching to GIMP."""	"""Now I have all the brushes in my Brushes dialog. So, I will save them in a safe place by using the Archive Manager and I will also copy them to the GIMP."""	"""Now, I have received all the brushes in my brush collection. Therefore, I am working here under the title of Archive Manager. Additionally, I will also return to GIMP."""	"""मी आता सर्व कूर्चे माझ्या कूर्चविभागात प्राप्त झाले आहेत. त्यामुळे मी हे Archive Manager मध्ये संग्रहित करतो आणि GIMP मध्ये प"
"""इदं कमाण्ड् अस्माकं रिक्तपङ्क्तीनां सङ्ख्यां यच्छति । यतो हि प्रतिवारं, एका रिक्तपङ्क्तिः दृष्टा चेत् , x इतीदं वर्धययित्वा मुद्राप्यते ।"""	"""This command gives us the running count of blank lines. This is because, every time a blank line is found, x would be incremented and then printed."""	336	"""This command returns the number of blank lines we have. Each time a blank line is detected, it increments and prints the value of x."""	"""This command gives us the number of blank lines. Because every time a blank line is seen, x is incremented and printed."""	"""This command sets the number of empty rows for us. If a block is present, and if one empty row is seen, it will increment by x and will be printed."" 

विवृते - इदं वाक्यं किमर्थं उपयोगी अस्ति इत्यस्मिन् वाक्य"	"""या कमांडमध्ये रिक्त पंक्तीची संख्या दिली जाते. कारण, एका रिक्त पंक्तीचा प्रत्येक वार ज्या स्थानी दिसतो त्या स्थान"
सर्वान् युद्धनीतिं बोधयति स्म ।	was instructing everyone about the rules of the war.	337	He taught everyone the art of warfare.	He used to teach everyone the tactics of war.	"The phrase ""सर्वान् युद्धनीतिं बोधयति स्म"" can be translated to English as ""He/She was educating everyone about the strategies of war."" 

In this sentence:
- ""सर्वान्"" means ""everyone.""
- ""युद्धनीतिं"" refers to ""the"	अर्थ : सर्वांना युद्धाची नीती सांगतो.
वयमधुना  showDetails मेथड्  इतीदं डिफैन् कुर्मः । ततः टङ्कयन्तु : public void showDetails( ) इति ।	"""Let us now define the showDetails method. So, type: public void showDetails( )."""	338	We will now define the `showDetails` method. Then, type the following: `public void showDetails()`.	Now we define the showDetails method. Type the following: public void showDetails( ).	"आपल्या वर्णनानुसार, आपण एक मेथड् `showDetails` तयार करणार आहात. त्याचा घोषित करणारा भाग खालीलप्रमाणे आहे:

```java
public void showDetails() {
    // इथे आपण मेथड् चे कार्य कराल
}
```"	"public void showDetails() {
    System.out.println(""Name : "" + name);
    System.out.println(""Age : "" + age);
    System.out.println(""Address : "" + address);
}"
अनयोः मध्ये अन्यं वर्णं योजयितुं  add stop इत्यस्योपरि नुदतु ।	Click on Add stop to add one more color in between.	339	"To insert another character between these, press ""add stop""."	Click between them to add another color stop.	"""Add stop"" इत्यस्योपरि अन्यं वर्णं योजयित्वा वाक्यम् लगाने हेतुः यद्यदि ""Add stop"" उपरि अन्यं वर्णं योजयितुं इच्छसि, तर्हि निम्नलिखितम् उदाहरण"	"अर्थ : कोणत्या दोन्ही भाषांमध्ये कोणता शब्द जोडायचा आहे त्याच्या वर ""add stop"" असा निर्देश करा"
"""""""किन्तु त्वं यदा ददासि, तदा निजदक्षिणकरो यत् करोति, तद् वामकरं मा ज्ञापय।"""""""	"""""""But when thou doest alms, let not thy left hand know what thy right hand doeth:"""""""	340	"""However, when you give, do not let your left hand know what your right hand is doing."""	"""""""But when you give, do not let your left hand know what your right hand is doing."""""""	"""But when you give, do it with your right hand, and do not let your left hand know what your right hand is doing."""	अर्थ : कधीही तुझ्या दिलेल्या कामाच्या वेळी तू स्वतःच्या डाव्या हाताने केलेल्या कामाची नोंद घेत नाहीस.
अपरञ्चेश्वरीयपरिवारस्याध्यक्ष एको महायाजकोऽस्माकमस्ति।	And having an high priest over the house of God;	341	Furthermore, we have a chief priest as the head of the family of the divine goddess.	There is one high priest who is the head of the divine family.	"""There is a great priest who is the head of the family of the Supreme Goddess."""	अर्थ : एका महायाजकाचा एका परिवाराचा अध्यक्ष असतो.
"""वेरियेबल्, मेथड् च मिलित्वा क्लास् इत्यस्य मेम्बर् सम्भवतीति वयं ज्ञातवन्तः ।"""	We know that variables and methods together form the members of a class.	342	"""We have understood that variables and methods together constitute the members of a class."""	"""Variables and methods together are known as members of a class."""	"""The variable and method combine to form a member of the class, as we have understood."""	"""वेरिएबल आणि मेथडचा मिलान केलेल्या क्लासच्या मेम्बरचे असण्याची शक्यता आपण जाणून घेतली आहे."""
धनवस्य: चोरम - हिंसकपश्वात रक्षा: अपि करणीयम्।	They must be protected from thieves and wild animals.	343	Even a violent animal should also guard the wealth from a thief.	The wealth of the rich should be protected from thieves and wild animals.	"The translation of the given Sanskrit sentence is: 

""When there is a danger to wealth, one should also protect oneself from violent animals.""

**Explanation:**
1. **धनवस्य:** Refers to 'of wealth'.
2. **चोरम:** Means 'thief'.
3. **हिंस"	अर्थ : धनवानांचे चोरी करणे हा हिंसक पशूंचा रक्षण करण्यापेक्षा जास्त हानिकारक आहे.
"""उदाहरणार्थं, वयं तत् साक्षात् center environment इत्यस्मिन् स्थापयामः।"""	"""For example, we put it directly inside the center environment."""	344	"""For example, we place it directly in the center of the environment."""	"""For example, we put it in the center environment directly."""	"""For example, we establish it directly in the center environment."""	"""For example, we place the center environment in this position."""
आकाश: (अंतरिक्ष:)	SKY (SPACE)	345	The sky (outer space)	Space	"The term ""आकाश:"" (ākāśaḥ) in Sanskrit refers to ""sky"" or ""space."" In a broader context, it can also imply the concept of the ether or the celestial realm. 

If you need a more detailed explanation or specific usage of the term, please let me know!"	आकाश हा एक विशाल, विस्तृत आणि व्यापक अंतराळीय अंतर्गत क्षेत्र आहे ज्यामध्ये सूर्य, तारे, ग्रह, ग्रहांचे प्रणाली, तारे आ
बालकौ कथां श्रुतवन्तौ ।	Boys heard story.	346	The boys heard the story.	The two boys listened to the story.	The boys heard a story.	दोन्ही बालकांना कथा सांगितल्या होत्या.
ततः स गालील्प्रदेशीयहेरोद्राजस्य तदा स्थितेस्तस्य समीपे यीशुं प्रेषयामास।	"""""""And as soon as he knew that he belonged unto Herod's jurisdiction, he sent him to Herod, who himself also was at Jerusalem at that time."""""""	347	Then he sent Jesus to Herod, the ruler of Galilee, who was in Jerusalem at that time.	Then he sent Jesus to Herod, who was also in Jerusalem at that time.	"""Then he sent Jesus to Herod, who was in that region at that time."" 

इस वाक्य का अर्थ है कि किसी व्यक्ति ने यीशु को उस समय उस क्षेत्र में उपस्थित राजा हेरोदस के पास भेजा।"	त्यानंतर तो गालीलप्रदेशातील हेरोद राजाच्या पासून त्याच्या जवळ असलेल्या येशूवर पाठवला.
"""""""तन्नगरस्थान् रोगिणः स्वस्थान् करिष्यथ, ईश्वरीयं राज्यं युष्माकम् अन्तिकम् आगमत् कथामेताञ्च प्रचारयिष्यथ।"""""""	"""""""And heal the sick that are therein, and say unto them, The kingdom of God is come nigh unto you."""""""	348	"""You will heal the sick in that town, and you will proclaim, 'The kingdom of God has come near to you.'"""	You will heal the sick in that city, the kingdom of God has come near to you, and you will spread this message.	"""Those who are ill in that city will return to their places. The divine kingdom has come near you; how will you propagate these matters?"""	तुम्ही या शहरातील रुग्णांना स्वस्थ करणार आहात आणि आपल्या ईश्वरीय राज्यात येणार आहात, त्या गोष्टींचा प्रचार करणार आह
"""अहं   Patel, Arvind H. इति टङ्कनं करोमि ।"""	"""I will type Patel, Arvind H."""	349	"""I am typing Patel, Arvind H."""	I sign as Patel, Arvind H.	"""I am making a note as Patel, Arvind H."""	"""मी अरविंद पटेल आहे."""
‘अक्टुबर-नवम्बर’ मासयो: पशुनां सम्पन्नतां दर्शनार्थं सोहराई तथा बांधना अस्य नृत्यस्य प्रदर्शनं भवति ।	In October November Sohrai and Bandhna is performed to depict the cattle wealth.	350	The Sohrai and Bandhna dances are performed in the months of October-November to showcase the prosperity of the cattle.	The Sohrai and Bhandna dances are performed during the Sohrai festival where cattle are bathed and worshiped and are the main attractions of the festival.	The performance of this dance will take place to showcase the abundance of livestock in the months of October and November.	अक्टुबर-नवम्बर महिन्यातील पशूंच्या संपूर्णतेचे दर्शन घेण्यासाठी सोहराई आणि बांधण्याचे नृत्य केले जाते.
Shipping cost  अहं रिक्तं त्यजामि ।	I will keep Shipping cost as blank.	351	Shipping cost I leave empty.	Shipping cost is not included.	"The phrase ""Shipping cost अहं रिक्तं त्यजामि ।"" translates to ""I leave the shipping cost empty"" in English.

Here's a breakdown of the translation:

- ""Shipping cost"" - This is already in English and refers to the expense associated with sending goods.
- ""अहं"" ("	मी शिपिंग खर्च देत नाही .
वयम् एतावता processRequest इत्येतत् डिलीट् कृतवन्तः स्मः ।	We had already deleted processRequest method.	352	"We have deleted ""processRequest"" so far."	We have deleted processRequest so far.	"""We have deleted the processRequest as far as that is concerned."""	तुम्ही आतापर्यंत processRequest हे काम केले आहे का ?
"""इदं, दत्ते दिनाङ्के सूक्तकालाय क्विज़् इतीदं उद्घाटनपिधाने करोति ।"""	This will open and close the quiz on the given dates and for a specific time duration.	353	"""This closes the quiz at the appointed time given."""	"""Today, on this date, at this time, this person is opening this lid."""	"""This will be inaugurated on the date given in the announcement, during the specific timeframe mentioned for the quiz."""	"""त्या दिवशी सायंकाळी क्विज़्चा उद्घाटनपิธान करतो."""
इदानीं ग्रेटर् द्यान् आपरेटर् इत्येतमुपयुञ्ज्महे ।	Now we have the greater than (>) operator.	354	Now we use the greater than operator.	Now we use the greater than operator.	"The phrase ""इदानीं ग्रेटर् द्यान् आपरेटर् इत्येतमुपयुञ्ज्महे"" translates to ""Now we use the Greater Dan operator."" 

In this context, it seems to refer to a specific operator or concept named ""Greater Dan"" that is being"	अर्थ : आता मी ग्रेटर डायोनिक्स ऑपरेटर वापरू शकतो.
त्वं भिन्धि ।	You please split.	355	"""You break."""	तुम्ही तोडा	"""You break."""	तुम्ही सांगा
"""अन्ते, 'Save changes' गण्डस्योपरि, ततः 'Done' गण्डस्योपरि च नुदतु ।"""	"""Lastly, click on Save changes button and then on Done"""	356	"""Finally, click on the 'Save changes' button, and then click on the 'Done' button."""	"""Finally, click on the 'Save changes' button, then click on the 'Done' button."""	"""Finally, click on the 'Save changes' button, and then click on the 'Done' button."""	"""अंती 'सेव्हा बदल' बटनावर क्लिक करा, त्यानंतर 'डोने' बटनावर क्लिक करा."""
Units  ड्रोप्-डौन् लिस्ट् इत्यस्योपरि नुदन्तु । अस्माकम् आवश्यकतानुसारेण तत् परिवर्तितुं शनुमः ।	"""Click on the Units drop-down list. Here, we can change the units according to our requirement."""	357	Click on the drop-down list for Units. We can change it according to our needs.	Click on the Units drop-down list and change it according to our needs.	"""Units Drop-down List"" इत्यस्य उपरि नुदन्तु। अस्माकं आवश्यकतानुसारं तत् परिवर्तितुं शनुमः।

Translation: ""Please refer to the 'Units Drop-down List'. We will make changes as per our requirements."""	Units drop-down list को नीचे न्यावा आणि त्याच्या आधारे आवश्यकतेनुसार त्यात बदल करण्याची कृपया सोय करा.
यदा लोग्-इन् जायते तदा जनाः पश्येयुः इत्यभीष्टविवराणि ब्लोक्स्-मध्ये वर्तन्ते ।	Blocks contain information we want people to see whenever they log in.	358	When logging in, desired details should be visible in the blocks.	"When logged in, users can see what pages are recommended to them in the ""Recommended pages"" block."	"""When the log-in occurs, then the users can see the desired information that exists within the blocks."" 

विवरणम्: यदा उपयोगकर्ता तंत्रे प्रविष्टिम् (लॉग-इन) करोति, तदा तर्हि ते विशेष जानकारीं पश्यन्ति, या जानकारी विभिन्न"	जेव्हा लॉग-इन करतात तेव्हा ते लोक त्यांच्या इच्छित विवरणांचे ब्लॉक्स मध्ये पाहतात.
"""""""वह उस जगह को देखकर चौंक गए जहां वह रहते थे, यह बहुत गंदा था ।"""""""	They were shocked to see the place where he lived. It was very dirty.	359	"""He was shocked to see the place where he lived, it was very dirty."""	They were shocked to see the place where they lived, it was very dirty.	"""They were shocked to see the place where they lived; it was very dirty."" 

इस वाक्य में एक व्यक्ति की प्रतिक्रिया का वर्णन किया गया है जब उन्होंने अपने निवास स्थान को देखा। उन्होंने वहाँ की गंदगी को देखकर आश्चर्य व्यक्त किया।"	"अधो दत्त-संस्कृत-वाक्यम्‌ आंग्ले अनुवादय, तद्‌ अपि विवृतम्‌ मा कुरु :

तत्रैव तं दृष्ट्वा तं ते चेतोऽ"
युद्धभूमौ सैनिकः म्रियते ।	In the war field soldiers die.	360	The soldier dies on the battlefield.	The soldier dies on the battlefield.	The soldier dies on the battlefield.	अर्थ : युद्धक्षेत्रात सैनिक मरणार.
दृष्टि सुधार में अत्यधिक उपयोगी है ।	Extremely useful in eyesight improvement.	361	It is extremely useful in improving vision.	It is very useful in improving eyesight.	"The phrase ""दृष्टि सुधार में अत्यधिक उपयोगी है"" translates to ""It is very useful in improving vision"" in English. 

This sentence suggests that a particular method, tool, or practice is highly beneficial for enhancing one's eyesight or perspective. If you need more elaboration or context about how it is useful"	"अधो दत्त-संस्कृत-वाक्यम्‌ आंग्ले अनुवादय, तद्‌ अपि विवृतम्‌ मा कुरु - 

Eyesight improvement is very useful."
पृथिव्यां सहस्रप्रकारका: जीवितपदार्था: सन्ति।	There are thousand and lakhs of living organism on earth.	362	There are thousands of types of living beings on Earth.	There are thousands of living things on earth.	The Earth is home to thousands of different forms of life.	There are thousands of kinds of living things on the earth.
ब्लेण्ड्-मोड् इत्यस्य ड्रोप्-डौन्-लिस्ट् इत्यस्योपरि नुदन्तु । अत्र पञ्च विकल्पाः सन्ति ।	Click on the drop-down list of the Blend mode. Notice there are 5 options.	363	Click on the drop-down list for the Blend Mode. There are five options available.	Click on the drop-down list of the Blend Mode. There are five options here.	"""ब्लेंड मोड"" के ड्रॉप-डाउन सूची में पाँच विकल्प हैं। 

आप इन्हें इंगित कर सकते हैं?"	अर्थ : हे ब्लेण्ड्-मोड्, ड्रोप्-डौन्-लिस्ट्-च्या वरून निघून जा आणि त्याच्या पुढे या पाच विकल्पांची स
अन्यत् किमपि आप्षन् न चिन्वन्तु ।	Do not select any other option.	364	"""Do not search for anything else once obtained."""	They should not look for anything else.	"""Do not seek anything else."""	अर्थ : इतर काहीही विचारू नका.
तथा द्वितीयं कारणं मृत्तिकापि वर्तते यत मृत्तिकाया: अनुसारं जलं प्रदातव्यम ।यदि वर्षायुक्त: क्षेत्रोऽस्ति चेत न्यूनजलं तथा वर्षाहीन: क्षेत्रोस्ति चेत अधिकं जलं प्रदातव्यम ।	Other factors that you can consider are the type of soil in the garden and the amount of rainfall in the area.	365	And the second reason is the soil, as water should be provided according to the soil type. If the area is rich in rainfall, less water should be given, and if the area lacks rainfall, more water should be provided.	The second reason is the soil type. The amount of water to be supplied depends on the soil type. If the area is rainy, less water should be supplied and if the area is not rainy, more water should be supplied.	The second reason is that clay also exists, according to which water must be provided based on the clay. If there is a rainy area, then less water should be supplied; however, if there is a dry area, then more water should be supplied.	अर्थ : दुसरे कारण म्हणजे मिट्टीचे पाणी देणे. मिट्टीच्या प्रमाणे पाणी देणे. जर वर्षा असलेल्या भागात असेल तर कमी पाणी देण
तत् कृत्स्नं यद्येकाङ्गरूपि भवेत् तर्हि शरीरे कुत्र स्थास्यति?	"""""""And if they were all one member, where were the body?"""""""	366	If the whole were to be one part, then where would it be placed in the body?	If the whole of it were to take the form of one limb, where would it stay in the body?	If it were to become entirely unified in a single form, then where would it reside in the body?	यदि सर्व संस्कृत वाक्ये एका अंगाच्या रूपाने असती तर त्या वाक्यांचे शरीर कुठे ठेवायचे?
return 0; इति टङ्कयित्वा समाप्तेः कर्लि ब्रेकेट् स्थापयन्तु ।	Type return 0;  and close the ending curly bracket.	367	"Type ""return 0;"" and then place a closing curly bracket."	"""return 0;"" should be typed and a curly bracket should be placed to end the program."	"""return 0;"" इत्यस्य टङ्क्यतान्ते समाप्तेः कर्लि ब्रेकेट् स्थापयितुं सामान्यं सन्देशं ""return 0;"" इत्यस्मिन् स्थले कर्लि ब्रेकेट् (curly braces) स्थापय"	return 0;
पशुनां निम्न-श्रेण्यां विभाजित:	Animals are categorized as follows	368	Animals are divided into lower classifications.	Animals are classified into lower categories	"""पशुओं का वर्गीकरण निम्न श्रेणी में किया गया है।"" 

अर्थात्, यह वाक्य पशुओं के वर्गीकरण के बारे में है, विशेष रूप से उन पशुओं की जो निम्न श्रेणी में आती हैं।"	पशुनांच्या संख्येनुसार त्यांच्या श्रेण्यांचे वर्गीकरण केले जाते.
माता प्रतिदिनमुत्सवेषु च नानाविधस्य पक्वानानि पचति। यानि भुक्त्वा वयं प्रसन्नताम् अनुभवाम:।	Mom cooks variety of dishes that we eat and enjoy every day and on festivals.	369	"माता प्रतिदिनमुत्सवेषु च नानाविधस्य पक्वानानि पचति। यानि भुक्त्वा वयं प्रसन्नताम् अनुभवाम:।
Mother cooks various types of dishes every day during festivals. By eating them, we experience happiness."	माझी आई रोजच्या सणांमध्ये विविध प्रकारचे पक्वान्न बनवते. ज्यांचा आस्वाद घेऊन आम्ही आनंद अनुभवतो.	The mother prepares various dishes every day for the festivals. After eating them, we experience joy.	माझी आई दिवसभर उत्सवात उत्साहाने वेगवेगळे पदार्थ बनवते. ज्या पदार्थांचा आम्ही स्वाद घेतो त्यामुळे आम्हाला आनंद होतो
"""स्पोकन्-ट्युतोरियल् प्रकल्पः,  टोक् टु ए टीचर् इत्यस्य घटकमस्ति ।"""	Spoken tutorial Project is a part of the Talk to a Teacher project.	370	"""The Spoken Tutorial project is a part of the Talk to a Teacher initiative."""	"The Spoken Tutorial project is the initiative of the ""Talk to a Teacher"" project."	"""The Spoken Tutorial project has a component called 'Talk to a Teacher'."""	"""स्पोकन्-ट्युतोरियल् प्रकल्पः,  टोक् टु ए टीचर् इत्यस्य घटकमस्ति"" हे वाक्याचा अर्थ असा होतो: ""स्पोकन्-ट"
अधुना  Terminal  मध्ये एवं टङ्कयन्तु :	"""Now, type on the terminal:"""	371	Now type this in the Terminal:	Now type the following in the terminal:	"""अधुना Terminal मध्ये एवं टङ्कयन्तु :"" इत्यस्मिन् वाक्ये ""अधुना"" इति शब्दः वर्तमानकाले सङ्केतयति, यः ""आवश्यक कार्यं करोतु"" इत्यर्थे प्रयोगः। ""Terminal"	"अधो दत्त-संस्कृत-वाक्यम्‌ आंग्ले अनुवादय, तद्‌ अपि विवृतम्‌ मा कुरु

अर्थ : तुम्ही संस्कृत वाक्याचा अर्थ इंग"
"""ओप्टिमैस् कर्तुम्, टूल्-बार् मध्ये Auto Optimization Tool इतीदं चिन्वन्तु ।"""	"""To optimize, click on Auto Optimization Tool on the tool bar."""	372	"""To perform optimization, look for the Auto Optimization Tool in the tool-bar."""	"""Click on Auto Optimization Tool in the toolbar to optimize."""	"""To optimize, please find the 'Auto Optimization Tool' in the tool bar."""	"""कृपया टूलबार मध्ये Auto Optimization Tool चिनवा."""
फ्लोड् टेक्स्ट् इत्येतेभ्यः इमे विकल्पाः निष्क्रियाः वर्तन्ते ।	"""In Flowed text, these options will be disabled."""	373	"These options are disabled for the ""Flood Text""."	The following options are disabled for flowed text.	"The options for ""Flood Text"" are currently disabled."	अधो दत्त-संस्कृत-वाक्यम्‌ आंग्ले अनुवादय, तद्‌ अपि विवृतम्‌ मा कुरु - फ्लोड् टेक्स्ट् इत्येतेभ्यः इमे विकल
"""""""दिनत्रयात् परं पौलस्तद्देशस्थान् प्रधानयिहूदिन आहूतवान् ततस्तेषु समुपस्थितेषु स कथितवान्, हे भ्रातृगण निजलोकानां पूर्व्वपुरुषाणां वा रीते र्विपरीतं किञ्चन कर्म्माहं नाकरवं तथापि यिरूशालमनिवासिनो लोका मां बन्दिं कृत्वा रोमिलोकानां हस्तेषु समर्पितवन्तः।"""""""	"""""""And it came to pass, that after three days Paul called the chief of the Jews together: and when they were come together, he said unto them, Men and brethren, though I have committed nothing against the people, or customs of our fathers, yet was I delivered prisoner from Jerusalem into the hands of the Romans."""""""	374	"""After three days Paul called together the local Jewish leaders. When they had assembled, Paul said to them, 'Brothers, although I had done nothing against our people or the customs of our ancestors, I was arrested in Jerusalem and handed over to the Romans.'"""	"""After three days he called together the local leaders of the Jews, and when they had gathered, he said to them, “My brothers, although I had done nothing against our people or the customs of our fathers, yet I was delivered as a prisoner from Jerusalem into the hands of the Romans."""	"""तीन दिन बीतने के बाद पौलुस ने उन स्थानों के प्रमुख यहूदियों को召ित किया। जब वे उपस्थित हुए, तो उसने कहा, 'हे भाइयों, मैंने अपने लोक की परंपरा के विपरीत कोई कार्य नहीं किया, फिर भी येरूशलेम"	"""तीन दिवसांनी त्यांना पौलस्तान या देशात प्राधान्याने आणले आणि त्यांच्यापुढे तो म्हणाला, हे भावंडे! मी मृत"
"""Screen mode इत्यस्मिन्,वर्णाः प्रथमं विपरीताः अनन्तरं गुणिताः,भाजिताः जटिलाः च भवन्ति ।"""	"""In Screen mode, the colors are first inverted and then multiplied and divided and quite complicated."""	375	"""In screen mode, the characters are first inverted, then multiplied, divided, and become complex."""	In screen mode, characters are first inverted, then multiplied, divided, and complexed.	"In the ""screen mode,"" the colors are first reversed, then multiplied, and finally split into complex patterns."	"""Screen mode मध्ये, वर्णांचे प्रथम विपरीत, नंतर गुणाकार, भागकार आणि जटिल होतात."""
