sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
"""अपितु केवलं द्वाविंशोत्तर-द्विसहस्रतम-वर्षं यावत्, यदा स्वातन्त्र्यस्य पंचसप्तति-वर्षपूरणं भवति, तावदेव संकल्पधारणाय कथयामि"""	"""I do not advocate this  for a long time, just till 2022, till the completion of 75 years of  independence."""	1250	"""But only until the year 2022, when 75 years of independence are completed, I speak for the purpose of resolution."""	"""But only up to the 2023rd year, when the 75th year of independence is completed, I say for the sake of determination."""	"""However, I speak of the holding of resolution only until the twenty-seven thousandth year, when the completion of seventy-five years of independence occurs."""	But for the sake of argument, I shall speak for fifty-seven years of independence.
"""एतत् कार्यं शासकीयं न भवेत्। स्थान-स्थानेषु युवजनाः अग्रेसरन्तु, लघूनां सङ्घटनानां माध्यमेन जनप्रेरणं कुर्वन्तु, निश्चितं च कुर्वन्तु, यत् वयं स्थानीयोत्पादानां क्रयेण तेषां प्रोत्साहनं करवाम। एषः एव स्वतन्त्रभारतस्य प्रफुल्लितः समयः भवतु। एतावत्-स्वप्नं धारयित्वा वयं अग्रेसरेम।"""	"""And this work should not be carried out by government,  instead of this young people should step forward at various places, form  small organizations, motivate people, explain and decide –“Come, we  will buy only local, products, emphasize on local products, carrying the  fragrance of the sweat of our countrymen - That will be the exultant  moment of my free India; let these be the dreams with which we proceed!"""	1251	"""This task should not be governmental. Let the youth take the lead in various places, inspire the people through small organizations, and ensure that we encourage them by purchasing local products. Let this be the blooming time of independent India. Let us move forward holding this dream."""	"""This work should not be governmental. Youth in every place should come forward, inspire people through small organizations, and ensure that we encourage local products by buying them. This is the time for a self-reliant India to shine. Holding this dream, we move forward."""	"""This task should not be governmental. Let the youth advance in various places, inspiring the people through organizations of the youth, and let us ensure that we encourage them through the purchase of local products. May this be the flourishing time of independent India. Holding on to this dream, let us progress."""	This task is governmental. Let the youth move forward in every place, let them motivate the masses through small organizations, let them be certain that we will encourage the local products by purchasing them. This is the time for the blossoming of independent India. Let us move forward with this dream.
"""मम प्रियाः देशवासिनः, अस्मभ्यं कृते एषः अतीव महत्त्वपूर्णः संकल्पः यद्देशजनाः आत्मनिर्भराः भवन्तु, सम्मानेन च जीवनं यापयन्तु।"""	"""My  dear countrymen, it is very important for all of us, that the citizens  of our country become self-reliant and live their lives with dignity."""	1252	"""My dear countrymen, for us this is a very important resolution that the people of the country become self-reliant and live with dignity."""	"""My dear countrymen, this is a very important resolution for us that the people of the country should be self-reliant and live with dignity."""	"""My dear countrymen, this is a very important resolution for us that the people of the country should become self-reliant and live with dignity."""	"""My dear countrymen, this is a very important decision for us, that the people of the country become self-reliant and live with dignity."""
अहं एकस्य उपक्रमस्य चर्चां कर्तुंमिच्छामि येन मम ध्यानमाकृष्टम्।	I  would like to discuss one such initiative that has caught my attention  and that is the ‘Himayat Programme’of Jammu- Kashmir and Ladakh.	1253	I want to discuss a project that has caught my attention.	I want to discuss one initiative that has caught my attention.	I wish to hold a discussion on a certain initiative that has captured my attention.	I wish to discuss a plan so that my mind is drawn to meditation.
‘हिमायतः’ वस्तुतः कौशल-विकासेन आजीविकया च सम्बद्धः कार्यक्रमः।	The  ‘Himayat Programme’ is actually associated with skill development and  employment.	1254	'Himayat' is actually a program related to skill development and livelihood.	‘Himayat’ is actually a skill development-cum-livelihood programme.	"""Himayat"" is essentially a program related to skill development and livelihood."	The Himayat program is essentially a program related to skill development and livelihood.
अस्मिन् पंचदशतः पंचत्रिंशत्वर्षायुःवर्गीयाः युवजनाः सम्मिलिताः भवन्ति।	"""In this programme, teenagers and youth from 15 to 35 years  of age, those denizens of Jammu and Kashmir whose studies, for some  reason, could not be completed, who had to leave school and college  midstream are associated."""	1255	In this group, there are young people aged between fifteen and thirty-five.	In this, young people of the 15 to 35 years age group are included.	In this group, there are young people aged between fifteen and thirty-five years.	In this, fifteen to thirty-five years old young people are included.
"""मम प्रियाः देशवासिनः, एतत् ज्ञात्वा भवन्तः आनन्दिताः भविष्यन्ति यत् अनेन कार्यक्रमेण विगतवर्षद्वये अष्टादशसहस्रं यूनां सप्तसप्तति प्रकल्पेषु प्रशिक्षणं कृतम्।"""	"""My dear  countrymen, it would gladden you that under the aegis of this programme,  during the last two years, eighteen thousand youths, have been trained  in seventy seven different trades."""	1256	"""My dear countrymen, you will be pleased to know that, through this program, in the past two years, eighteen thousand youths have been trained in seventy projects."""	"""My dear countrymen, you will be delighted to know that through this program, in the last two years, 18,000 youth have been trained in 77 projects."""	"""My dear countrymen, knowing this, you will be delighted that through this program, training has been conducted for seventy-seven thousand eighteen projects over the past two years."""	"""My dear countrymen, you will be happy to know that in the last two years, 18,000 youth have been trained in 73 projects under this programme."""
एतेषु प्रायशः पञ्चसहस्रं जनाः उद्योगेषु निरताः सन्ति। अन्ये बहवः च स्व-वृत्तये अग्रेसराः सन्ति।	"""Out of these, around five thousand  people are working somewhere or the other, and many have moved towards  self-employment."""	1257	Among these, approximately five thousand people are engaged in occupations. Many others are progressing in their own careers.	Among these, nearly five thousand people are engaged in industries. Many others are also progressing in their own professions.	Among these, approximately five thousand people are engaged in industries. Many others are advanced in their own professions.	Mostly five thousand people are engaged in various occupations. Many others are engaged in their own businesses.
हिमायतप्रकल्पेन ये स्वजीवनं परिवर्तितवन्तः तेषां कथाः श्रोतुम् अवसरः लब्धः। सत्यमेव ताः हृदयस्पर्शिन्यः वर्तन्ते।	"""The success stories of lives which have changed under  the aegis of the ‘Himayat Programme’, truly touch the heart!"""	1258	An opportunity has been received to hear the stories of those who have transformed their lives through the support project. Truly, those stories are heart-touching.	We got the opportunity to hear the stories of those who changed their lives through the Himayat project. Truly, they are heart-touching.	You have received an opportunity to hear the stories of those who have transformed their lives through the Himayat project. Truly, they are heart-touching.	They, who have undergone a transformation of their own lives through the Himayat project, have got an opportunity to share their stories. These stories are truly heart-touching.
वर्षपूर्वं यावत् सा कर्गिलस्य एकस्मिन् लघुग्रामे न्यवसत्।	"""Until a year ago, she was living  in a small village in Kargil."""	1259	A year ago, she lived in a small village in Kargil.	She lived in a small village of Kargil a year ago.	She lived in a small village of Kargil until a year ago.	She lived in a small village in Kashmir until the previous year.
"""अद्य तस्याः जीवने महत्परिवर्तनम् आगतम्, आत्मविश्वासः आगतः।"""	"""At present, her life has undergone a  major change, she has become confident - she has become self-reliant and  has also brought an opportunity for prosperity for her entire family!"""	1260	"""Today a great change has come in her life, confidence has come."""	"""Today, a great change has come in her life, self-confidence has come."""	"""Today a great change has come in her life, self-confidence has arrived."""	A great change has come in her life today, self-confidence has come.
एतादृशम् एव हिमायतप्रकल्पः डोडायाः फ़ियाज अहमदस्य कृते वरमिव अजायत।	"""Similarly, the ‘Himayat  Programme’ came as a boon for Fiaz Ahmad of Doda district."""	1261	This kind of snow project became a blessing for Fiyaz Ahmad of Dodai.	This Himalayan expedition proved to be a boon for Fiaz Ahmad of Doda.	Such a snow-white project was born as a boon for Dodaya's Fiyaz Ahmed.	This kind of a plan was made by Fiyaz Ahmad for Doda.
फ़ियाज़ः वर्षद्वयं यावत् हृदयरोगग्रस्तः आसीत्।	"""Fiaz, battled a heart disease for two years."""	1262	Fayaz was suffering from heart disease for two years.	Fiyaz had been suffering from heart disease for two years.	Fiyaz was suffering from heart disease for two years.	Fiyaz was bedridden for two years.
अस्मिन् एव समये तस्य भ्रातृभगिन्योः मृत्युः अभवत्।	"""Meanwhile, one of his brothers and a sister also died."""	1263	At that very moment, his brother and sister died.	At this very time, the death of his brother and sister occurred.	At this very time, the death of his brother and sister occurred.	At that time, the death of his brother and sister occurred.
एकप्रकारेण तस्य परिवारे समस्यानां वृष्टिः अभवत्।	"""In a way, his  family was overwhelmed by trials and tribulations!"""	1264	In a way, there was a rain of problems in his family.	In a way, a shower of problems occurred in his family.	In a certain way, there was a shower of problems in that family.	A calamity befell his family.
अन्ततः हिमायतप्रकल्पेन असौ लाभं प्राप्तवान्।	"""Eventually, he was  helped by the ‘Himayat Programme’."""	1265	Ultimately, he gained profit through the ice-making project.	Ultimately, he gained profit from the Himalayan project.	Ultimately, he has received benefit through the Himalaya project.	At last, he obtained the benefit of the Himalaya project.
"""हिमायत-प्रकल्पेन ITES इत्युक्ते information technology enabled servicesविषये प्रशिक्षणं प्राप्तवान्, अद्य च पञ्जाबे उद्योगं कुर्वन् अस्ति।"""	He received training in ITES i.e. ‘Information Technology Enabled Services' uder the aegis of the ‘Himayat  Programme’ and today he is employed in Punjab.	1266	With the support project, he received training in ITES, which means information technology enabled services, and today he is working in Punjab.	"""He received training in ITES (Information Technology Enabled Services) through the Himayat project and is now working in Punjab."""	"""Trained under the Himayat project in the field of information technology enabled services, he is currently engaged in industry in Punjab."""	He has received training in ITES, i.e. information technology enabled services, and is currently working in Punjab.
अचिरमेव हिमायतकार्यक्रमे अनुभवकथनार्थं सः ऩिमन्त्रितः आसीत्।	"""Recently, he was invited to share his experience at a ‘Himayat  Programme’ ."""	1267	He was invited shortly to share his experience at a mountaineering program.	He was invited to share his experience in the Himalayan expedition shortly.	He was invited for sharing experiences in the immediate snow-related program.	He was immediately instructed to narrate the experience for the programme.
एकस्मिन् दिवसे स्वीयस्थानस्य पार्श्वे आयोजितेन mobilisation camp इत्यनेन रकीबः हिमायतप्रकल्पं ज्ञातवान्।	"""One day, Rakib came to know about  the ‘Himayat Programme’ through a mobilisation camp in his block."""	1268	One day Rakeeb learned about the Himayat project through a mobilisation camp organized in his locality.	One day, Raqib came to know about the Himayat project through a mobilisation camp organised near his place.	On one day, the soldier learned about the Himayat project from the mobilisation camp organized beside his place.	On that day, at the mobilisation camp held on the side of his own place, the soldier came to know about the Himayat project.
झटिति च retail team leader इति पाठ्यक्रमे प्रवेशं स्वीकृतवान्।	Rakib  immediately enrolled himself in the Retail Team Leader course.	1269	He quickly enrolled in the retail team leader course.	He immediately accepted admission to the Retail Team Leader course.	Quickly accepted admission into the course called retail team leader.	He has joined the retail team leader course.
अत्र प्रशिक्षणं प्राप्य सः एकस्मिन् कॉर्पोरेट समवाये कार्यरतः अस्ति।	After  completing his training today he is working in a corporate house.	1270	After receiving training here, he is working in a corporate organization.	Having received training here, he is working in a corporate company.	Having received training here, he is working in a corporate organization.	He is working in one corporate organization after getting training.
हिमायतप्रकल्पेन लाभान्वितानां प्रतिभाशालिनां यूनां एतादृशानि बहूनि उदाहरणानि सन्ति। यानि जम्मू-काश्मीरे परिवर्तनस्य प्रतीकभूतानि सन्ति।	"""There  are many examples of talented youth who have become symbols of change in  Jammu and Kashmir, benefiting from 'Himayat Mission'."""	1271	There are many such examples of talented youth who have benefited from the Himayat scheme, which are symbolic of change in Jammu and Kashmir.	There are many such examples of talented youth who have benefited from the Himayat scheme, which are symbolic of change in Jammu and Kashmir.	There are many such examples of talented youth who have benefited from the Himayat project, which symbolize change in Jammu and Kashmir.	There are many such examples of the benefits of Himayat scheme for talented youth in Jammu and Kashmir, which are symbols of change.
हिमायतकार्यक्रमः प्रशासन-ट्रेनिंगपार्टनर उद्योगदातृसमवायानां जम्मू-काश्मीरजनानां मध्ये संयोगस्य आदर्शोदाहरणम् अस्ति।	"""The  ‘HimayatProgramme’is a perfect example of a great synergy between the  government, training partners, job providing companies and the people of  Jammu and Kashmir."""	1272	The support program is an ideal example of collaboration between administration, training partners, industries, and people of Jammu and Kashmir.	The Himayat programme is a classic example of a partnership between the administration, training partners, industry partners and the people of Jammu and Kashmir.	The Himayat program is a model example of collaboration among the administrative training partners and the industrial stakeholders for the people of Jammu and Kashmir.	The Himayat programme is an ideal example of convergence of industry partners in training administration for the people of Jammu and Kashmir.
अनेन कार्यक्रमेण जम्मू-काश्मीरस्य युवजनेषु नूतनः आत्मविश्वासः जागरितः अस्ति। अग्रेसर्तुं च मार्गः प्रशस्तीकृतः अस्ति।	"""This program has given a new found confidence to the youth in Jammu and Kashmir, and shown them a way to forge ahead."""	1273	Through this program, new self-confidence has awakened among the youth of Jammu and Kashmir, and the path to progress has been paved.	This program has instilled a new confidence in the youth of Jammu and Kashmir and paved the way for their progress.	This program has awakened new self-confidence among the youth of Jammu-Kashmir. The path to progress has also been paved.	This programme has instilled a new sense of confidence among the youth of Jammu and Kashmir. The path ahead has been paved.
"""मम प्रियाः देशावासिनः, षड्विंशतिदिनांके अस्य दशकस्य अन्तिमं सूर्यग्रहणं दृष्टवन्तः।"""	"""My dear countrymen, on the 26th  of this month, we witnessed the last solar eclipse of this decade."""	1274	"""My dear countrymen, we have witnessed the final solar eclipse of this decade on the twenty-sixth day."""	"""My dear countrymen, on the 26th, you witnessed the last solar eclipse of the decade."""	"""My dear fellow citizens, we have witnessed the last solar eclipse of this decade on the 25th day."""	"""My dear countrymen, you have seen the last solar eclipse of this decade on the 26th day."""
प्रायः सूर्यग्रहणस्य अस्याः घटनायाः कारणेन एव माई गोव् इत्यत्र रिपुनः रूचिकरीं टिप्पणीम् अलिखत्।	"""Possibly, this solar eclipse prompted Ripun to write a very interesting  comment on the MyGov portal."""	1275	"""It was probably because of this event of the solar eclipse that Ripun wrote an interesting comment on 'My Gov'."""	Generally, due to the event of solar eclipse, Mai Gov wrote an interesting comment on the enemy here.	Due to this occurrence of the solar eclipse, Mai Gov wrote an interesting comment here about the enemy.	"He often wrote a witty remark in his diary, ""This is the reason for the solar eclipse."""
एकं विचारं भवन्तं कथयितुम् इच्छामि।	I  would like to share something with you.	1276	I want to tell you one thought.	I want to tell you one thing.	I wish to tell you one thought.	I want to tell you one thought.
"""स्मरामि अहम्, अस्माकं क्षेत्रे स्वच्छाकाशकारणेन दीर्घकालं यावत् आकाशे तारकान् पश्यामः स्मः।"""	"""I remember that due to the clear  skies in our region,  we used to gaze at the stars in the sky for  hours together."""	1277	"""I remember, in our field, due to the clear sky, we used to see stars in the sky for a long time."""	"""I remember, in our field, due to the clear sky, we used to see the stars in the sky for a long time."""	"""I remember, we have seen stars in the sky for a long time due to the clear sky in our field."""	I remember, we used to see stars in the sky in our field for a long time due to clear sky.
स्टार गेज़िग् इति तारकावलोकनं मह्यम् अरोचत।	I used to enjoy star-gazing.	1278	I enjoyed star gazing.	Stargazing is not pleasing to me.	Stargazing, that is, the observation of stars, is pleasing to me.	Stargazing is my favorite hobby.
"""इदानीम् अहं एकः व्यवसायी अस्मि, दिनचर्यायाः कारणेन एतत् सर्वं कर्तुं समयाभावः भवति।"""	"""Now I am a professional,  and because of my daily routine, I am unable to find time for such  activities...can you discuss this topic in your show."""	1279	"""Now I am a businessman, due to my daily routine I don’t have time to do all this."""	"""Now I am a businessman, due to daily routine, I don't have time to do all this."""	"""Now I am a single businessman, and due to the daily routine, there is a lack of time to do all of this."""	I am currently busy, due to the daily routine, I do not have time to do all this.
विशेषरूपेण खगोलविद्या कथं युवजनेषु लोकप्रिया भवेदिति?	"""Particularly, on  how to popularise  astronomy among the youth."""	1280	How can astronomy specifically become popular among young people?	How can astronomy be made popular among young people in particular?	How could astronomy become popular among the youth specifically?	Astronomy is becoming increasingly popular among the youth.
विशेषरूपेण खगोलविद्या कथं युवजनेषु लोकप्रिया भवेदिति?	"""My  dear countrymen, I receive a lot of suggestions, but it would be safe  to say that this suggestion is unique."""	1281	Specifically, how does astronomy become popular among young people?	How can astronomy be made popular among young people in particular?	How can astronomy, in particular, become popular among young people?	Astronomy is becoming increasingly popular among the youth.
यद्यपि विज्ञानविषये विभिन्नपक्षेषु चर्चावसरः लब्धः।	I have often spoken about many  aspects of science.	1282	Although the opportunity for discussion on various aspects of science has been obtained.	Although there was an opportunity for discussion on various aspects of science.	Although a discussion opportunity has been gained on various aspects of science.	Although there is a discussion on the subject of knowledge in various aspects.
विशेषरूपेण यूनां आग्रहे चर्चावसरः लब्धः।	Especially the insistence of the youth has given me  an opportunity to talk about science.	1283	Especially, the youth have got an opportunity to discuss.	A special opportunity for discussion was obtained at the insistence of the Greeks.	Specifically, the opportunity for discussion has been received regarding the desire of the Union.	The Greeks have been particularly eager to discuss this.
"""परम् एषः विषयः अस्पृष्टः एव आसीत्। अथ इदानीं षड्विंशति दिनांके सूर्यग्रहणम् अभवत्। अतः कदाचित् अस्मिन् विषये भवतां रुचिः स्यात्,"""	"""But this topic has never been  broached, and since the solar eclipse occurred on the 26th of  this month, possibly you might also be interested in this topic."""	1284	"""However, this subject was completely untouched. Now, on the twenty-sixth day, a solar eclipse has occurred. Therefore, perhaps you might be interested in this topic."""	"""This subject was untouched till now. But now, on the 26th, a solar eclipse occurred, so perhaps you may be interested in this subject."""	"""This subject was untouched until now. But now, on the 25th day, there was a solar eclipse. Therefore, at times, there may be your interest in this subject."""	This is a very interesting subject. It is untouched so far. Now, on the twenty-sixth day, a solar eclipse occurred. Therefore, perhaps you will be interested in this subject.
"""समग्रदेशवासिनां यूनां मनस्सु यथा उत्साहः आसीत् तथा ममापि आसीत्।अहम् अपि सूर्यग्रहणं द्रष्टुम् इच्छामि स्म। परन्तु दुःखम्, दिल्ल्यां तस्मिन् दिने आकाशः मेघैः आच्छादितः आसीत्। अतः अहम् अपि तम् आनन्दं न प्राप्तवान् यद्यपि दूरदर्शनयन्त्रे कोझीकोडतः भारते अन्यत्र च सूर्यग्रहणस्य सुन्दरचित्राणि दृष्टानि।"""	"""Like  my countrymen, especially the youth among them, I too was eager to watch  the solar eclipse on the 26th of December. But  unfortunately, on that day overcast skies in Delhi prevented me from  enjoying the sight. Though, I did get to see beautiful pictures of the  solar eclipse that was visible in Kozhikode and some other parts of  India."""	1285	"""As much excitement there was in the minds of the youth of the entire country, the same was in my mind as well. I too wanted to see the solar eclipse. But unfortunately, on that day in Delhi, the sky was covered with clouds. Hence, I too did not experience the joy, although beautiful pictures of"	"""There was as much excitement in my mind as in the minds of the youth of the entire nation. I too wanted to see the solar eclipse. But unfortunately, the sky in Delhi was covered with clouds on that day. Therefore, I too did not get that joy, although I saw beautiful pictures of the solar eclipse from"	"""The enthusiasm that was in the minds of all the residents of the country was also in me. I too wished to see the solar eclipse. However, unfortunately, on that day in Delhi, the sky was covered with clouds. Therefore, I too did not attain that joy, even though beautiful pictures of the solar eclipse were"	The enthusiasm of the people of the entire country was the same as that in my mind. I too wanted to see the solar eclipse. But, alas, on that day the sky in Delhi was covered with clouds. Therefore, I could not experience that joy, although I saw the beautiful pictures of the solar eclipse on the
सूर्यः प्रकाशयुतायाः मुद्रिकायाः इव दृश्यते स्म।	The sun was visible in the form of a shining ring.	1286	The sun looked like a shining ring.	The sun appeared like a shining ring.	The sun appeared like a ring of light.	The sun appears like a seal with light.
"""इदानीम् अहं एकः व्यवसायी अस्मि, दिनचर्यायाः कारणेन एतत् सर्वं कर्तुं समयाभावः भवति।"""	"""On that day, I  had the opportunity to talk to some experts in this field...and they  told me, that this is caused due to the fact that the moon is located  far away from the earth and hence, it is unable to completely cover the  sun."""	1287	"""Now I am a businessman, and due to daily routine, there is no time to do all this."""	"""Now I am a businessman, due to daily routine, I don't have time to do all this."""	"""Now I am a single professional, due to the daily routine there is a lack of time to do all this."""	I am currently busy, due to the daily routine, I do not have time to do all this.
एवं प्रकारेण मुद्रिकाकारः निर्मितः भवति।	"""Hence, a ring-like shape is formed."""	1288	In this manner, a ring is made.	Thus, in this manner, a ring is created.	In this manner, a button-shaped object is created.	Thus, a seal is made in this manner.
"""एतत् सूर्यग्रहणम्, एकं annular solar eclipse, वलयग्रहणं कुण्डलग्रहणं वा कथ्यते।"""	"""This solar eclipse is an  annular solar eclipse, also referred to as 'Valay Grahan' or 'Kundal  Grahan'."""	1289	"""This solar eclipse, called an annular solar eclipse, is also known as a ring eclipse or a bracelet eclipse."""	"""This solar eclipse, an annular solar eclipse, is also called a ring eclipse or annular eclipse."""	"""This solar eclipse is called an annular solar eclipse, ring eclipse, or circular eclipse."""	"""This is a solar eclipse, an annular solar eclipse, or a ring eclipse."""
ग्रहणम् अस्मभ्यं स्मारयति यत् पृथिव्यां निवसन्तः वयं अन्तरिक्षे भ्रमन्तः स्मः।	The eclipse reminds us that that we are travelling in space  while residing on the earth.	1290	An eclipse reminds us that we who live on Earth are wandering in space.	The eclipse reminds us that living on earth, we are wandering in space.	It reminds us that while we reside on Earth, we wander in space.	The earth remembers us as we live on it and we wander in the sky.
"""अन्तरिक्षे सूर्य,चन्द्रमसादयः अन्यग्रहाः खगोलपिण्डाः च भ्रमन्ति।"""	"""Sun, moon and other planets and celestial  bodies are orbiting in space."""	1291	"""In the sky, the Sun, Moon, other planets, and celestial bodies revolve."""	"""In space, the sun, moon, other planets and celestial bodies are revolving."""	"""In space, the sun, moon, and other planets wander as celestial bodies."""	The sun, the moon and other planets revolve in the sky.
चन्द्रमसः छाययेव ग्रहणस्य भिन्न भिन्न रूपाणि पश्यामः।	"""Due to the shadow of the moon, we get to  see the various forms of solar eclipse."""	1292	We see different forms of the eclipse like the shadow of the moon.	We see different forms of the eclipse, just like the shadow of the moon.	We see different forms of the moon as if in shadow during an eclipse.	We see the moon in different forms, as if it is a shadow.
"""मित्राणि, भारते astronomy अर्थात् खगोलविद्यायाः अतिप्राचीनं गौरवशालि च इतिहासः अस्ति।"""	"""Friends, India has an ancient  and glorious history of astronomy."""	1293	"""Friends, in India, astronomy, that is, the science of celestial bodies, has an ancient and glorious history."""	"""Friends, India has a very ancient and glorious history of astronomy."""	"""Friends, in India, astronomy has a very ancient and glorious history."""	"""Friends, India has an ancient and glorious history of astronomy."""
आकाशे प्रदीप्त-तारकैः सह अस्माकं सम्बन्धः तावदेव प्राचीनः यावती प्राचीना अस्माकीना सभ्यता अस्ति।	Our connection with the twinkling  stars in the sky is as old as our civilisation.	1294	Our connection with the shining stars in the sky is as ancient as our civilization.	Our connection with the stars shining in the sky is as ancient as our civilization.	Our connection with the shining stars in the sky is as ancient as our civilization is old.	Our connection with the stars shining in the sky is as old as our civilization.
"""भवत्सु बहवः जानन्ति यत् भारतस्य विभिन्नस्थानेषु अतिभव्यानि जन्तरमन्तर स्थलानि सन्ति, दर्शनीयीनि च सन्ति।"""	"""Many of you might be  aware that at various places in India, there are magnificent  observatories (Jantar Mantars) – which are worth seeing."""	1295	"""Many of you know that there are very magnificent planetariums in various places of India, and they are also worth seeing."""	"""Many of you know that there are many magnificent wildlife sanctuaries in different parts of India, and they are worth visiting."""	"""Many of you know that there are many magnificent places in different parts of India, and they are also worth seeing."""	There are many who know that in various places in India, there are very beautiful places, which are worth seeing.
अस्य च जन्तरमन्तर स्थलस्य खगोलविद्यया सह घनिष्ठः सम्बन्धः अस्ति।	And these  observatories have a deep bond with astronomy.	1296	This device has a close relationship with astronomy.	This place has a close connection with astronomy.	There is a close relationship between this machine and astronomy.	There is a close relationship between the earth and the celestial bodies.
श्रीमतः आर्यभट्टस्य विलक्षणप्रतिभां को न जानाति?	Who doesn't know about  the prodigious talent of the great Aryabhatta.	1297	Who does not know the extraordinary talent of the illustrious Aryabhata?	Who does not know the extraordinary talent of the revered Aryabhata?	Who does not know the extraordinary talent of the esteemed Aryabhata?	Who does not know the extraordinary genius of Aryabhata?
कालक्रिया प्रसङ्गे तेन सूर्यग्रहणेन सह चन्द्रग्रहणस्य अपि विस्तरेण व्याख्या कृतास्ति।	"""During  his career, he has expounded in great detail about the solar eclipse,  as well as the lunar eclipse."""	1298	In the context of time-related activities, he has elaborately explained the lunar eclipse along with the solar eclipse.	In the context of the passage of time, he has also extensively explained lunar eclipses along with solar eclipses.	In the context of time action, an elaborate explanation has been made regarding both the solar eclipse and the lunar eclipse.	The eclipse of the sun has been described in detail along with the eclipse of the moon by that Kalki.
तदपि दार्शनिक-गणित दृशा।	And he has explained it both from a  philosophical as well as a mathematical standpoint.	1299	That too is from a philosophical-mathematical perspective.	That too is a philosophical-mathematical view.	Even that is seen through the lens of philosophical mathematics.	Philosophical mathematics.
तेन गणितदृशा उक्तम् यत् कथं पृथ्वीच्छायायाः आकारः गणनीयः।	"""Mathematically, he  has described how to calculate the size of the shadow of the earth."""	1300	"The mathematician said, ""How should the shape of the Earth's shadow be calculated?"""	He said mathematically how the shape of the Earth's shadow is calculated.	It is said in mathematical terms how the shape of the shadow of the Earth can be calculated.	The shape of the earth's shadow is calculable.
ग्रहणस्य कालपरिक्षेपयोः गणनामपि सटीकं संसूचितवान्	He  has also provided accurate information on how to calculate the duration  and extent of the eclipse.	1301	The duration and timing of the eclipse were accurately calculated.	He also accurately calculated the time and duration of eclipses.	You have indicated the accuracy of the calculation of the time of the eclipse as well.	He also precisely calculated the time of the eclipse.
"""भास्करसदृशैः शिष्यैः, एषः ज्ञानोत्साहः सर्वत्र भवतु, एतदर्थं प्रयासाः कृताः।"""	"""His disciples like Bhaskara, strived hard to  further this spirit of inquiry and knowledge."""	1302	"""May this enthusiasm for knowledge be everywhere with disciples like Bhaskara; efforts have been made for this purpose."""	"""With students like Bhaskara, may this enthusiasm for knowledge be everywhere, efforts have been made for this purpose."""	"""Like the sun, may this enthusiasm for knowledge be everywhere, for which efforts have been made."""	With students like the sun, let there be enthusiasm for knowledge everywhere, and efforts made for this purpose.
अनन्तरं चतुर्दश-पञ्चदश-शताब्द्यां केरलस्य सङ्गमग्रामस्य माधवेन ब्रह्माण्डे उपस्थितग्रहाणां स्थितिगणनायै कैलकुलस् इति कलनप्रयोगः कृतः।	"""Later, in the fourteenth  or fifteenth century, Maadhav of Sangam village in Kerala, used calculus  to calculate the position of planets in the universe."""	1303	Afterwards, in the 14th-15th century, Madhava of Sangamagrama in Kerala made use of calculus for calculating the positions of celestial bodies in the universe.	Later in the 14th to 15th century, Madhava of Sangamagrama, a mathematician from the Kerala school, developed the method of indivisibles, a precursor to integration, which was developed by Cavalieri in Europe in the 17th century.	Subsequently, in the 14th to 15th century, a calculation method called Kailkulas was created by Madhava of Sangamagrama in Kerala for the determination of the positions of celestial bodies in the universe.	In the 14th-15th centuries, in Kerala, Madhava of Sangamagrama made a calculation of the positions of the planets in the universe using the method of calculus.
रात्रौ दृश्यमानाकाशः केवलं जिज्ञासायाः एव न अपितु गणितज्ञानां वैज्ञानिकानां च महत्त्वपूर्णं स्रोतः आसीत्।	"""The night sky,  was not merely something that whetted the curiosity."""	1304	The night sky was important not only for curiosity but also as a significant source for mathematicians and scientists.	The night sky visible was not only a source of curiosity but also an important source for mathematicians and scientists.	The night sky that is visible was not only a source of curiosity but also an important source for mathematicians and scientists.	The night sky was visible only for the sake of curiosity, but it was a very important source of knowledge for astronomers and scientists.
रात्रौ दृश्यमानाकाशः केवलं जिज्ञासायाः एव न अपितु गणितज्ञानां वैज्ञानिकानां च महत्त्वपूर्णं स्रोतः आसीत्।	It was an important  source for mathematicians and scientists.	1305	The sky visible at night was not only a source of curiosity but also an important source for mathematicians and scientists.	The night sky visible was not only a source of curiosity but also an important source for mathematicians and scientists.	The visible sky at night was merely a source of curiosity and not an important source for mathematical knowledge and scientists.	The night sky was visible only for the sake of curiosity, but it was a very important source of knowledge for astronomers and scientists.
कतिपयवर्षपूर्वम् अहम् Pre-modern Kutchi(कच्छी) navigation Techniques and Voyages इत्यस्य पुस्तकस्य अनावरणं कृतवान्।	"""A few years ago, I had  unveiled a book called “Pre-modern Kutchi Navigation Techniques and  Voyages'."""	1306	"A few years ago, I unveiled the book ""Pre-modern Kutchi navigation Techniques and Voyages""."	A few years ago, I released a book titled Pre-modern Kutchi navigation Techniques and Voyages.	Some years ago, I unveiled the book titled Pre-modern Kutchi Navigation Techniques and Voyages.	Several years ago, I wrote a book on pre-modern Kutchi navigation techniques and voyages.
एकप्रकारेण एतत् पुस्तकं तु मालमस्य दैनन्दिनी अस्ति।	"""This book, in a way, is the diary of Maalam."""	1307	In a way, this book is Malmasya's diary.	In one sense, this book is a diary of his.	In a way, this book is indeed a guide for his daily life.	This book is a daily diary of mine.
