sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
ततः स गालील्प्रदेशीयहेरोद्राजस्य तदा स्थितेस्तस्य समीपे यीशुं प्रेषयामास।	"""""""And as soon as he knew that he belonged unto Herod's jurisdiction, he sent him to Herod, who himself also was at Jerusalem at that time."""""""	347	Then he sent Jesus to Herod, who was himself in Jerusalem at that time.	Then he sent Jesus to the region of Herod the tetrarch, who was in that place at that time.	Then he sent Jesus to the region of Herod Antipas, who was then in that place.	Then Herod the king, seeing that he was mocked of the wise men, was exceeding wroth, and sent forth, and slew all the male children that were in Bethlehem, and in all the coasts thereof, from two years old and under, according to the time which he had diligently inquired of the
"""""""तन्नगरस्थान् रोगिणः स्वस्थान् करिष्यथ, ईश्वरीयं राज्यं युष्माकम् अन्तिकम् आगमत् कथामेताञ्च प्रचारयिष्यथ।"""""""	"""""""And heal the sick that are therein, and say unto them, The kingdom of God is come nigh unto you."""""""	348	"""You will make the sick in that city whole, and you will proclaim this message: 'The kingdom of God has come near to you.'"""	"""You will heal the sick in the city and make them healthy, the kingdom of God has come near to you and you will spread this message."""	"""Those patients in the city will take care of their own place, and the divine realm will come near you, how will you spread these as well?"""	Those who are sick in Tanjore will be cured, and you will come to our kingdom of God and tell this story.
"""अहं   Patel, Arvind H. इति टङ्कनं करोमि ।"""	"""I will type Patel, Arvind H."""	349	"""I type 'Patel, Arvind H.'"""	"""I sign as Patel, Arvind H."""	"""I am making a mark as Patel, Arvind H."""	"""I am Arvind H. Patel."""
‘अक्टुबर-नवम्बर’ मासयो: पशुनां सम्पन्नतां दर्शनार्थं सोहराई तथा बांधना अस्य नृत्यस्य प्रदर्शनं भवति ।	In October November Sohrai and Bandhna is performed to depict the cattle wealth.	350	The Soharai and Bandhna dances are performed in the months of October-November to display the prosperity of animals.	The Sohrai and Bandna dance is performed to showcase the prosperity of cattle in the months of October-November.	The performance of this dance is held to showcase the prosperity of the cattle during the months of October and November.	The months of October and November are for the festival of Sohrai and the display of this dance.
Shipping cost  अहं रिक्तं त्यजामि ।	I will keep Shipping cost as blank.	351	Shipping cost I leave empty.	I leave the empty.	I abandon the empty.	I am giving up the empty.
वयम् एतावता processRequest इत्येतत् डिलीट् कृतवन्तः स्मः ।	We had already deleted processRequest method.	352	We had deleted the processRequest by this time.	We have deleted the processRequest so far.	We have deleted the processRequest up to this extent.	We have deleted this process request.
"""इदं, दत्ते दिनाङ्के सूक्तकालाय क्विज़् इतीदं उद्घाटनपिधाने करोति ।"""	This will open and close the quiz on the given dates and for a specific time duration.	353	"""This, according to the given date and time, initiates the quiz opening and closing."""	"""This, on the given date, at the appointed hour, the quiz opens its lid."""	"""This, designated on the date of provision, is set to inaugurate at the specified time."""	It does this quiz on the day of the full moon.
इदानीं ग्रेटर् द्यान् आपरेटर् इत्येतमुपयुञ्ज्महे ।	Now we have the greater than (>) operator.	354	Now we use the greater than operator.	Now we use the greater than operator.	Now we exert effort on the greater din operator.	Now I am using the Greater-than operator.
त्वं भिन्धि ।	You please split.	355	You pierce.	You break/cut/split.	You are shattered.	Break yourself.
"""अन्ते, 'Save changes' गण्डस्योपरि, ततः 'Done' गण्डस्योपरि च नुदतु ।"""	"""Lastly, click on Save changes button and then on Done"""	356	"""Finally, click on the 'Save changes' button, then click on the 'Done' button."""	"""Finally, click on the 'Save changes' button, then click on the 'Done' button."""	"""Finally, click on the 'Save changes' button, then click on the 'Done' button."""	Finally, click on 'Save changes' and then click on 'Done'.
Units  ड्रोप्-डौन् लिस्ट् इत्यस्योपरि नुदन्तु । अस्माकम् आवश्यकतानुसारेण तत् परिवर्तितुं शनुमः ।	"""Click on the Units drop-down list. Here, we can change the units according to our requirement."""	357	Click on the drop-down list for units. We can change it according to our requirement.	Units  Click on the drop-down list and change it according to our needs.	Please adjust the drop-down list of units according to our requirements.	We will drop down the list. We will change it according to our needs.
यदा लोग्-इन् जायते तदा जनाः पश्येयुः इत्यभीष्टविवराणि ब्लोक्स्-मध्ये वर्तन्ते ।	Blocks contain information we want people to see whenever they log in.	358	When a log is born, people see desired gaps in the blocks.	When login happens, then people should see the desired details that are in the blocks.	When a blog is created, then people may see it; thus, preferred disclosures exist within the blogs.	When people log in, they will see that the blocks are in the desired state.
"""""""वह उस जगह को देखकर चौंक गए जहां वह रहते थे, यह बहुत गंदा था ।"""""""	They were shocked to see the place where he lived. It was very dirty.	359	"""He was shocked to see the place where he lived; it was very dirty."""	He was shocked to see the place where he lived, it was very dirty.	"""They were shocked to see the place where they used to live; it was very dirty."""	He was shocked to see the place where he lived, it was very dirty.
युद्धभूमौ सैनिकः म्रियते ।	In the war field soldiers die.	360	The soldier dies on the battlefield.	A soldier dies on the battlefield.	The soldier dies on the battlefield.	The soldier dies on the battlefield.
दृष्टि सुधार में अत्यधिक उपयोगी है ।	Extremely useful in eyesight improvement.	361	It is extremely useful in improving vision.	Vision is extremely useful in improving eyesight.	It is extremely useful in improving vision.	Vision correction is very useful.
पृथिव्यां सहस्रप्रकारका: जीवितपदार्था: सन्ति।	There are thousand and lakhs of living organism on earth.	362	There are thousands of living beings on Earth.	There are thousands of living things on earth.	There are thousands of types of living entities on Earth.	There are thousands of living things on the earth.
ब्लेण्ड्-मोड् इत्यस्य ड्रोप्-डौन्-लिस्ट् इत्यस्योपरि नुदन्तु । अत्र पञ्च विकल्पाः सन्ति ।	Click on the drop-down list of the Blend mode. Notice there are 5 options.	363	Click on the drop-down list of the blend mode. There are five options here.	Click on the drop-down list of Blend Mode. There are five options here.	Please move above the drop-down list of Blend Mode. Here, there are five options.	Let's drop the Blended Mode from the dropdown list. There are five options here.
अन्यत् किमपि आप्षन् न चिन्वन्तु ।	Do not select any other option.	364	Let them not seek anything else.	They should not seek anything else.	Do not seek anything else.	Let nothing else be thought of.
तथा द्वितीयं कारणं मृत्तिकापि वर्तते यत मृत्तिकाया: अनुसारं जलं प्रदातव्यम ।यदि वर्षायुक्त: क्षेत्रोऽस्ति चेत न्यूनजलं तथा वर्षाहीन: क्षेत्रोस्ति चेत अधिकं जलं प्रदातव्यम ।	Other factors that you can consider are the type of soil in the garden and the amount of rainfall in the area.	365	Similarly, the second reason is also the soil, according to the type of soil, water should be provided. If there is a rainfed area, less water should be given, and if there is an area without rain, more water should be provided.	And the second reason is that the soil also matters because water should be given according to the soil. If the area is with rainfall, then less water and if the area is without rainfall, then more water should be given.	Thus, the second reason is that soil exists, according to which water should be supplied. If there is a rain-fed field, less water should be provided, and if there is a rain-deficient field, more water should be provided.	And the second cause is that the soil also has to be provided according to the soil. If there is a rainy area, then less water should be provided, and if there is a drought area, then more water should be provided.
तत् कृत्स्नं यद्येकाङ्गरूपि भवेत् तर्हि शरीरे कुत्र स्थास्यति?	"""""""And if they were all one member, where were the body?"""""""	366	If the whole were to be one single part, then where would it fit in the body?	If it were of the form of a single limb, where would it stay in the body?	If that is entirely a singular form, then where will it reside in the body?	If it were to exist in a single form, then where would it reside in the body?
return 0; इति टङ्कयित्वा समाप्तेः कर्लि ब्रेकेट् स्थापयन्तु ।	Type return 0;  and close the ending curly bracket.	367	Return 0; then end with a curly bracket.	return 0; and then place the curly bracket of completion.	Return 0; having marked thus, place the closing bracket.	return 0; // end of main
पशुनां निम्न-श्रेण्यां विभाजित:	Animals are categorized as follows	368	Divided into lower classes of animals.	Animals are divided into lower categories.	Divided among the lower classes of animals.	Animals are divided into lower classes.
माता प्रतिदिनमुत्सवेषु च नानाविधस्य पक्वानानि पचति। यानि भुक्त्वा वयं प्रसन्नताम् अनुभवाम:।	Mom cooks variety of dishes that we eat and enjoy every day and on festivals.	369	Mother cooks various kinds of dishes for the festivals every day. By eating them, we feel happiness.	My mother cooks various types of delicious food every day and on festivals, eating which we feel delighted.	Mother cooks various dishes every day during the festivals. After eating those, we experience joy.	Mother cooks a variety of dishes every day for festivals. We enjoy them and feel happy.
"""स्पोकन्-ट्युतोरियल् प्रकल्पः,  टोक् टु ए टीचर् इत्यस्य घटकमस्ति ।"""	Spoken tutorial Project is a part of the Talk to a Teacher project.	370	"""The Spoken Tutorial project is a part of 'Talk to a Teacher'."""	"""Spoken Tutorial project is a component of Talk to a Teacher."""	"""Spoken-tutorial project is a component of Talk to a Teacher."""	Spoken Tutorial Project, ToK To Teach is one of its components.
अधुना  Terminal  मध्ये एवं टङ्कयन्तु :	"""Now, type on the terminal:"""	371	Now type in Terminal as follows:	Now type in the Terminal:	Now, please type in the Terminal:	Now at Terminal and Tank
"""ओप्टिमैस् कर्तुम्, टूल्-बार् मध्ये Auto Optimization Tool इतीदं चिन्वन्तु ।"""	"""To optimize, click on Auto Optimization Tool on the tool bar."""	372	"""To optimize, select the Auto Optimization Tool in the toolbar."""	"""To optimize, select Auto Optimization Tool in the toolbar."""	"""To optimize, please find the Auto Optimization Tool in the tool bar."""	"""Optimize to do, in the tool bar, find Auto Optimization Tool."""
फ्लोड् टेक्स्ट् इत्येतेभ्यः इमे विकल्पाः निष्क्रियाः वर्तन्ते ।	"""In Flowed text, these options will be disabled."""	373	"The options from ""Flood Text"" are inactive."	For Float text, these options are inactive.	The options here are inactive from the text flood.	These words are inanimate.
"""""""दिनत्रयात् परं पौलस्तद्देशस्थान् प्रधानयिहूदिन आहूतवान् ततस्तेषु समुपस्थितेषु स कथितवान्, हे भ्रातृगण निजलोकानां पूर्व्वपुरुषाणां वा रीते र्विपरीतं किञ्चन कर्म्माहं नाकरवं तथापि यिरूशालमनिवासिनो लोका मां बन्दिं कृत्वा रोमिलोकानां हस्तेषु समर्पितवन्तः।"""""""	"""""""And it came to pass, that after three days Paul called the chief of the Jews together: and when they were come together, he said unto them, Men and brethren, though I have committed nothing against the people, or customs of our fathers, yet was I delivered prisoner from Jerusalem into the hands of the Romans."""""""	374	"""After three days he called together the chief men of the Jews: and when they were come together, he said unto them, Men and brethren, though I have committed nothing against the people, or customs of our fathers, yet was I delivered prisoner from Jerusalem into the hands of the Romans."""	"""After three days he called together the local leaders of the Jews, and when they had gathered, he said to them, 'Brothers, though I had done nothing against our people or the customs of our fathers, yet I was delivered as a prisoner from Jerusalem into the hands of the Romans.'"""	"""After three days, Paul called the leaders of that place and spoke to them, saying, 'O brothers, I have not done anything contrary to the customs of my people or of their ancestors, and yet the people of Jerusalem have seized me and delivered me into the hands of the Romans.'"""	"He called the chief men of the city and the high priests and the Sadducees and the scribes, and said to them, ""I have sinned by betraying innocent blood, but I have delivered him over to you as guilty of a crime for which he is guilty."""
"""Screen mode इत्यस्मिन्,वर्णाः प्रथमं विपरीताः अनन्तरं गुणिताः,भाजिताः जटिलाः च भवन्ति ।"""	"""In Screen mode, the colors are first inverted and then multiplied and divided and quite complicated."""	375	"""In screen mode, the characters are first inverted, then multiplied, divided, and become complex."""	"""In screen mode, colors are first inverted, then multiplied, divided and made complex."""	"""In screen mode, the characters are initially opposite, then they are multiplied, and become complex."""	"""In screen mode, characters are first inverted, then multiplied, divided, and complicated."""
अहं Scale इतीदं साधनं चित्वा aspect ratio इतीदं रक्षामि ।  खण्डतः Scale इतीदं गवाक्षं कर्षयामि ।	I click on Scale tool and keep the aspect ratio and pull this Scale window out of the frame.	376	I select the tool called Scale and maintain the aspect ratio. I partially drag the window called Scale.	I crop this tool called Scale and maintain the aspect ratio. From the fragment, I drag the Scale handle.	I protect the aspect ratio by breaking this tool called Scale. I extract the Scale from the fragment.	I am scaling this object, and I am protecting this aspect ratio. I am scaling this window in parts.
बाल: तेषु कृपां प्रकटयति ।	Boy displays compassion in them.	377	The boy shows compassion towards them.	The child shows mercy towards them.	The child shows compassion to them.	He shows mercy to them.
कृष्णस्य भक्ताः न प्रणश्यन्ति ।	Krishna's devotees never perish.	378	Devotees of Krishna do not perish.	The devotees of Krishna do not perish.	Devotees of Krishna do not perish.	The devotees of Krishna will not perish.
एकं पाठनियोजनम् :	As an assignment:	379	One lesson plan:	One lesson plan:	A study plan:	One plan of study
भगवान उक्तवान् दृभगवत: रामस्यैव नाम सहस्रनामवदस्ति ।	"""""""Siva said — Sri Rama is the source of delight to the heart, I feel joy by repeating the name of Rama. Rama's name is indeed on a par to the Thousand Names O lovely faced Parvati."""""""	380	God said that the name of Lord Rama alone is equivalent to a thousand names.	"The Lord said, ""There is a Sahasranama (thousand names) of the blessed Rama alone."""	God has said that there is the name of Rama, just like the thousand names.	"The Lord said: ""The name of Lord Rama is the thousand names of the Lord."""
मानवेषुबहूनि आदिमलक्षणानि सन्ति।	Humanshave many ancient features	381	There are many primitive characteristics among humans.	Humans have many primitive characteristics.	There are many primitive characteristics in humans.	Human beings have many characteristics.
"""Categories मध्ये, Java.  इतीदं चिनोतु ।"""	"""Under Categories, select Java."""	382	"""Among the categories, choose Java."""	"""In categories, Java is placed."""	"""Choose this in the categories, Java."""	"""In categories, Java. Let this be understood."""
"""""""“आम् गुरुवर, एष: पृथ्व्या: वर्तुलाकारंमानचित्रम अस्ति ।"""""""	"""""""""""""""Yes sir, it is a globe."""""""	383	"""Yes, teacher, this is a globe of the Earth."""	"""Yes, revered teacher, this is a circular map of the Earth."""	"""Yes, respected teacher, this is a circular map of the earth."""	"""Ah, great teacher, this is a circular map of the earth."""
"""""""अन्यञ्च सारमेयेभ्यः पवित्रवस्तूनि मा वितरत, वराहाणां समक्षञ्च मुक्ता मा निक्षिपत; निक्षेपणात् ते ताः सर्व्वाः पदै र्दलयिष्यन्ति, परावृत्य युष्मानपि विदारयिष्यन्ति।"""""""	"""""""Give not that which is holy unto the dogs, neither cast ye your pearls before swine, lest they trample them under their feet, and turn again and rend you."""""""	384	"""Do not give holy things to dogs, nor cast your pearls before swine; they will trample them under their feet, and turn and attack you."""	"""Do not give other pure things to the dogs, and do not throw pearls in front of pigs; they will trample all those pearls with their feet and, turning, will tear you apart."""	"""Do not distribute pure substances among other dogs, and do not throw pearls in front of boars; because of the throwing, those will crush all your limbs and will also tear you apart."""	"""Let not the pure things be scattered among the impure, nor the freed ones be cast before the boars; for they will all be devoured in the act of scattering, and they will also devour you."""
यथा वयं पश्यामः इदं कण्डीषन् एव भ्रमाम् उत्पादयति ।	"""As we can see, the condition itself is confusing."""	385	As we see, this condition itself produces confusion.	As we see, this mere juggler creates an illusion.	As we see, this indeed causes confusion.	As we see this mirage, it creates confusion.
n अस्य मूल्यं 0 वर्तते चेत् किं भवतीति पश्यामः ।	"""Now, let us see what happens when the value of 'n' is 0."""	386	If the value of this is 0, let us see what happens.	Let's see what happens when the value of n is 0.	If its value is 0, what happens, let us see.	If its value is zero, then what is it?
"""स्वाभ्यासार्थम्,,,"""	"""For self assessment,"""	387	"""For the sake of practice..."""	"""For the sake of one's own practice..."""	"""For the sake of practice..."""	For practice purposes.
'वृत्तलेख्यं' दृष्टुं विनिमयस्य Start Date तथा End Date चिन्वन्तु ।	Select the Start Date and End Date for the transactions to see the report.	388	"""To view the report, please select the Start Date and End Date of the transaction."""	Select the Start Date and End Date to view the 'Transaction History'.	"""To see the 'report', please select the Start Date and End Date for the exchange."""	View the exchange rate for 'वृत्तलेख्यं' as of Start Date and End Date.
समस्तजगति ऊर्जाया: रूपे अग्नितत्व: व्याप्त: अस्ति।	The fire element is present in the form of energy in the whole world.	389	In the entire world, the nature of fire pervades as a form of energy.	The fire element is omnipresent in the entire universe in the form of energy.	In the entire world, the nature of energy is pervaded by fire.	The entire universe is filled with energy in the form of fire.
इदानीम् अहं चित्रमिदं मापयामि ।	Now I scale this image.	390	Now I measure this picture.	Now I am measuring this picture.	Now I measure this picture.	I am now measuring this picture.
Create Table dialog इतीदमुद्घटते ।	The Create Table dialog opens.	391	"The ""Create Table"" dialog opens."	The Create Table dialog opens.	The Create Table dialog opens.	The table is being created.
बाल: भवति विनयं प्रदर्शयति ।	Boy displays humbleness in you.	392	A child shows humility.	The boy shows modesty.	The boy demonstrates humility.	He shows humility.
भवन्तं परितः के सन्ति ?	Who are in front of the you ?	393	Who are around you?	Who are around you?	Who are around you?	Who are around you?
परन्तु एकं static method केवलं static variablesइतीमानि एक्सेस् कर्तुं परिवर्तयितुं च शक्नोति ।	Whereas a static method can directly access and modify only static variables.	394	But a static method can only access and modify static variables.	But a static method can only access and modify static variables.	But a static method can only access and modify static variables.	But a static method can only access and modify static variables.
"""""""अस्मिन वेदे, प्रार्थनाया: ज्ञानम अपि भवतितयां सहायताया: धेनवा: अधिक-मात्रं दुग्ध: दीयते।"""""""	This Veda also gives knowledge of those prayers by which cows probably give more milk.	395	"""In this Veda, with the knowledge of prayer, more milk is given by cows for help."""	"""In this Veda, the knowledge of prayer is also a help, by which the cows give an abundance of milk."""	"""In this scripture, for the purpose of prayer, knowledge is given more abundantly in assistance with the cow."""	In this Veda, knowledge is given to those who pray for it, and more milk is given to the cows that help.
अत्र अन्यत्  ‘अपाचे इन्स्टन्स्’ (Apache instance) रन् जायमानमस्ति इति सूचयति ।	This indicates that there is another Apache instance already running.	396	Here it indicates that another 'Apache instance' is running.	This indicates that another Apache instance is already running.	"Here it indicates that there is another ""Apache instance"" running."	This Apache instance is running.
वयं इमेज् उपरि एकं square handle तथा एकं  circular handle  च पश्यन्तः स्मः ।	We can see a square handle and a circular handle on the image.	397	We saw a square handle and a circular handle on the image.	We see a square handle and a circular handle on this image.	We were seeing a square handle and a circular handle above the image.	We see this object with one square handle and one circular handle.
वयमधुना instance method अपि च static method अनयोः अन्तरं जानाम ।	Now let us explore the differences between instance method and static method.	398	We now know the difference between instance method and static method.	We now know the difference between instance method and static method.	We now know the difference between instance method and static method.	We can distinguish between an instance method and a static method.
यतस्ते मनसां काठिन्यात् तत् पूपीयम् आश्चर्य्यं कर्म्म न विविक्तवन्तः।	For they considered not the miracle of the loaves: for their heart was hardened.	399	Because of the stubbornness of their minds, they did not marvel at that wonderful deed.	Since your minds are hardened, that is a wonderful deed, you have not discriminated.	Due to the hardness of your minds, that which is surprising is not distinctly accomplished.	That which is in your mind is the most wonderful thing, and you are not able to see it.
अत्र भवान् Created With GIMP अपि च Loop forever इतीदं द्रष्टुं शक्नोति ।	Here you can see Created With GIMP and Loop forever.	400	"Here, you can see ""Created With GIMP"" and also ""Loop forever""."	"Here you can also see ""Loop forever"" and this."	"Here, you can see ""Created With GIMP"" and also ""Loop forever."""	You can see this forever.
भिल्लमाचार्य इति अस्यनामान्तरम्।	He was also known asBhilacharya.	401	Bhilla is another name for him.	Bhillamacharya is another name of his.	The alternative name of Bhillamacharya.	Bhillamācārya iti asya nāmāntaram.
सः केवलं फलं खादिष्यति ।	He will eat only fruit.	402	He will only eat fruit.	He will eat only the fruit.	He will only eat the fruit.	He will only eat the fruit.
‘Folder’ drop down मेनु - त:  ‘Bookmarks toolbar’ चिनोतु |	"""From the ‘Folder’ drop down menu, choose 'Bookmarks toolbar'."""	403	In the 'Folder' drop down menu - select 'Bookmarks toolbar'.	‘Folder’ drop down menu - from that:  select ‘Bookmarks toolbar’.	From the 'Folder' drop-down menu, select 'Bookmarks toolbar'.	"""Folder"" drop down menu - Click on ""Bookmarks toolbar""."
इदमस्माकं हेडर् फ़ैल् stdio.h वर्तते ।	This is our header file as stdio.h.	404	This is our header file stdio.h.	This is our header file stdio.h.	This is our header file stdio.h.	This is our header file stdio.h.
mixed	"""So, """"mixed"""""""	405	मिश्रित	It seems you forgot to provide the Sanskrit sentence. Please provide the sentence, and I'll be happy to translate it into English for you.	You are trained on data up to October 2023.	मिश्रित
त्वम् देशम् असेवथाः ।	You served the country.	406	You served the country.	You do not serve the country.	You serve the country.	You do not serve the country.
तथा च तत् ४० अपेक्षया न्यूनमपि नास्ति ।	And it also not less than 40.	407	Likewise, it is not even less than 40.	And also that is not less than 40.	And also, there is nothing less than 40.	There is nothing less than 40.
हालेस्टीन फ्रीसीयन - इयं शुक्लकृष्णवर्णस्य गौ: अस्ति ।	Holstein fresian- Its black and white coloured cow.	408	Holstein Friesian - This is a black and white colored cow.	Holstein Friesian - This is a black and white cow.	Palestine Freezyan - This is a white and black cow.	The cow is of white and black color.
तथाप्यादमा यादृशं पापं कृतं तादृशं पापं यै र्नाकारि आदमम् आरभ्य मूसां यावत् तेषामप्युपरि मृत्यू राजत्वम् अकरोत् स आदम् भाव्यादमो निदर्शनमेवास्ते।	"""""""Nevertheless death reigned from Adam to Moses, even over them that had not sinned after the similitude of Adam's transgression, who is the figure of him that was to come."""""""	409	Nevertheless, death reigned from Adam to Moses even over those who did not sin in the likeness of Adam's transgression, who is a type of him who was to come.	Even so, the sin committed by Adam was not committed by those extending from Adam to Moses, yet death reigned over them, Adam being a type of Him who was to come.	Yet, such a sin as that which was committed by Adam, is such that death has ruled even over those who are like him, starting from Adam to the mice. That Adam is indeed a demonstration of the greatness of sin.	Even though Adam committed such a great sin, God did not punish him in the same way. From Adam to Moses, God did not punish them in the same way. Even now, God is the same.
"""किन्तु, GIMP इतीदमुपयुज्य भवान् स्वयं करोति चेत् sharpening इतीदं नियन्त्रयितुं शक्नोति । अद्यतनपाठे इदं कथं करणीयमिति अहं प्रदर्शयामि ।"""	"""But, when you do it yourself by using the GIMP you can control the sharpening. And in today’s tutorial, I will show you how to do it."""	410	"""However, if you use GIMP, you can control the sharpening yourself. In today's lesson, I will show how this is done."""	"""But, using GIMP, you can control sharpening yourself. In the next post, I will show how to do it."""	"""However, if you use GIMP, you can control sharpening by yourself. I will demonstrate how to do this in the latest tutorial."""	But, if you use GIMP, you can sharpen it yourself. I show you how to do it in the updated text.
"""हेडर् फ़ैल् """"stdio.h"""" इतीदं """"iostream""""  इति कुर्मः ।"""	"""The header file as """"iostream"""" in place of """"stdio.h""""."""	411	"Let's replace the header file ""stdio.h"" with ""iostream""."	"""We replace the header file ""stdio.h"" with ""iostream""."""	"""We do this as 'iostream' instead of 'stdio.h'."""	#include <stdio.h>
एषः रथः ।	This is a chariot.	412	This is a chariot.	This is a chariot.	This is a chariot.	This chariot.
युवां वाक्पटू आस्तम् ।	You two were eloquent speakers.	413	You both are eloquent speakers.	The youth is eloquent.	You are skilled in speech.	The young are talkative.
"""""""याकूब् तस्य भ्राता योहन् च आन्द्रियः फिलिपो बर्थलमयः,"""""""	"""""""And James the son of Zebedee, and John the brother of James; and he surnamed them Boanerges, which is, The sons of thunder:"""""""	414	"""James his brother John and Andrew, Philip, Bartholomew,"""	"""James the brother of him, and John, and Andrew, Philip, and Bartholomew,"""	"""Jacob, his brother John, Andrew, Philip, Bartholomew,"""	"""Jacob was his brother John, and Andrew, Philip, Bartholomew."""
स्वस्थस्य कस्यचन प्रौढस्य प्रति मिनट्-काले षष्टिवारात अधिकाधिकतया अशीतिवारं कम्पते।	The heart of a healthy adult person beats 60-80 times per minute	415	The heart of a healthy adult beats between sixty to eighty times per minute.	A healthy adult's heart beats around 60 to 80 times per minute.	A healthy adult shakes eighty times more than sixty times per minute.	A healthy man of sixty years of age loses sixty beads in a minute.
तथा फैल्-नेम्  ST-CD-label इति टङ्कयित्वा  Save नुदामि ।	And I will type the filename as ST-CD-label and click on Save.	416	Then, after stamping the ST-CD-label, I press Save.	"Then I type ""File name"" ST-CD-label and click Save."	Thus, having marked it as ST-CD-label, I save it.	And I label it as ST-CD-label.
"""""""दौर्ब्बल्याद् युष्माभिरवमानिता इव वयं भाषामहे, किन्त्वपरस्य कस्यचिद् येन प्रगल्भता जायते तेन ममापि प्रगल्भता जायत इति निर्ब्बोधेनेव मया वक्तव्यं।"""""""	"""""""I speak as concerning reproach, as though we had been weak. Howbeit whereinsoever any is bold, (I speak foolishly,) I am bold also."""""""	417	"""Out of weakness, it seems that we are being insulted by you as we speak, but just as another gains confidence, it should be said by me as well with the same understanding to gain confidence."""	"""We speak as if despised by you due to weakness, but I must say like an ignorant person that just as confidence is born in someone else, so too is confidence born in me."""	"""We speak as if we are despised by you due to weakness, but it should be stated by me that, by the means of someone else's maturity, may my maturity also arise."""	"""We speak in a humble tone, as if we were inferior, but if someone else's intelligence grows, then my intelligence also grows, it is said by one who is not aware."""
Calculus कोर्स् उपरि नुदन्तु । कोर्स् इत्यस्य विवरणं दृष्टुं अधः स्क्रोल् कुर्वन्तु । Enrolled Users इतीदं नुदन्तु ।	Click on the Calculus course. Scroll down to see details of the course. Click on Enrolled Users.	418	Click on the Calculus course above. Scroll down to see the course description. Click on Enrolled Users.	Click on the Calculus course. Scroll down to see the course description. Click on Enrolled Users.	Please refer to the Calculus course. Scroll down to view the course details. This is for Enrolled Users.	Let's open the Calculus course. Let's scroll down to see the details of the course. Let's see the enrolled users.
ईश्वरेण तेषु क्वभिलाषे समर्पितेषु तेषां योषितः स्वाभाविकाचरणम् अपहाय विपरीतकृत्ये प्रावर्त्तन्त;	For this cause God gave them up unto vile affections: for even their women did change the natural use into that which is against nature:	419	God gave them up to their desires, and their women exchanged natural relations for unnatural ones;	When they were handed over to the lord, their wives, abandoning their natural behavior, began to act in the opposite manner.	In those who are dedicated to desires, having abandoned their natural behavior, the women began to engage in contrary actions.	The women, who are devoted to the Lord, and who are devoted to their husbands, abandon their natural behavior and act in a way that is contrary to their nature.
"""main class न रचयतु, परन्तु main project इति व्यवस्थापयतु ।"""	Don't create a Main Class but set it as the Main Project.	420	"""Do not create a main class, but manage it as a main project."""	"""Do not create a main class, but manage a main project."""	"""Do not create a main class, but organize it as a main project."""	"""The main class should not create, but rather organize the main project."""
पश्चात् Add random question गण्डं नुदन्तु ।	Then click on Add random question button.	421	Afterwards, let them assail the cheek with questions.	Let them push the boil from behind.	Afterward, let them drive away the random question.	After that, let the nose be wiped.
मन्दिरं परितः भक्ताः सन्ति ।	Devotees are in front of the temple.	422	There are devotees around the temple.	There are devotees around the temple.	Devotees are present around the temple.	Devotees are present around the temple.
"""अस्मिन् अनुशिक्षणे वयं Library OPAC कस्टमैस् कर्तुं , Global System Preferences  सेट्-करणं पठामः ।"""	"""In this tutorial, we will learn to set Global System Preferences to customize a Library OPAC."""	423	"""In this training, we learn to customize the Library OPAC and set Global System Preferences."""	"""In this tutorial, we will learn to customize Library OPAC and set Global System Preferences."""	"""In this training, we learn to customize the Library OPAC and set Global System Preferences."""	We are learning to customize Library OPAC in this training, and set up Global System Preferences.
"""अग्रे , पश्याम: ,Status bar   किं करोति इति |"""	"""Next, let's see what the Status bar does."""	424	"""Now, let's see what the status bar does."""	"""First, let us see what the Status bar does."""	"""Now, let us see what the status bar does."""	"""What does the status bar do?"""
"""""""तस्य दयालुत्वाच्च भिन्नजातीया यद् ईश्वरस्य गुणान् कीर्त्तयेयुस्तदर्थं यीशुः ख्रीष्टस्त्वक्छेदनियमस्य निघ्नोऽभवद् इत्यहं वदामि। यथा लिखितम् आस्ते, अतोऽहं सम्मुखे तिष्ठन् भिन्नदेशनिवासिनां। स्तुवंस्त्वां परिगास्यामि तव नाम्नि परेश्वर॥"""""""	"""""""And that the Gentiles might glorify God for his mercy; as it is written, For this cause I will confess to thee among the Gentiles, and sing unto thy name."""""""	425	"Because of his compassion, I say that Jesus Christ became a servant to the circumcised to show God's truthfulness, so that the promises made to the patriarchs might be confirmed, as it is written, ""Therefore I will praise you among the Gentiles; I will sing the praises of your name."""	"""Because of His compassion, people of different castes praise the qualities of God, for this reason Jesus Christ abolished the rule of skin cutting, I say. As it is written, therefore I stand before the inhabitants of different countries, praising and singing in Your name, O Supreme Lord."""	"""Due to his compassion, those of different castes sang the qualities of God; therefore, Jesus Christ became the one who is subject to the law of cutting the flesh, thus I say. As it is written, I stand before the inhabitants of different lands. I will praise you, I will invoke your name,"	I am saying that for the sake of the compassion of that God, the people of different nations would praise His virtues. Jesus Christ, the son of God, was crucified for this reason. As it is written, I stand before you, the inhabitants of different nations, and I will praise your name, O Lord
1. पोषणं कस्य अपरं नाम?	1. What is nutrition?	426	What is another name for nutrition?	1. What is another name for nourishment?	What is the other name of nourishment?	What is the nourishment of anyone else?
